timestamp,sim_site_id,sim_position,sim_sector_id,vendor_site_key,cell_uid,cell_id,vendor_cell_name,cell_availability,rrc_setup_success_rate,rrc_drop_rate,erab_setup_success_rate,erab_drop_rate,dl_prb_utilization,active_users,traffic_volume_dl_kbyte,rssi_avg_dbm,tx_power_w,dl_throughput_mbps,ul_throughput_mbps,dl_bler,ul_bler,handover_intra_enb_intra_freq_success,handover_intra_enb_inter_freq_success,handover_inter_enb_x2_success,handover_inter_enb_s1_success,cod_state,cod_confidence,cod_reason
17-May-2026 23:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.5452,10.5389,1602822.16,-79.0314,31.0268,26.36592,0.99872,0.1129,0.0372,1,1,1,0.8989,normal,medium,normal_kpi
18-May-2026 00:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.6631,10.6944,2024247.92,-79.0831,31.7696,28.6188,1.0084,0.1181,0.051,1,1,1,0.8472,normal,medium,normal_kpi
18-May-2026 00:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0023,1,0.0025,0.9481,10.3383,2642100.92,-77.1121,36.702,27.16472,1.53416,0.1375,0.0593,1,1,1,0.8108,normal,medium,normal_kpi
18-May-2026 00:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.9609,10.67,3013368.13,-80.9602,36.3426,30.50752,1.65864,0.119,0.0568,1,1,1,0.9219,normal,medium,normal_kpi
18-May-2026 00:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.9245,10.5167,3115767.26,-80.1912,36.3668,32.37088,1.64648,0.1187,0.0548,1,1,1,0.8654,normal,medium,normal_kpi
18-May-2026 01:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0028,1,0.0031,0.944,11.5983,2959006.43,-80.1957,36.036,30.37264,1.41392,0.115,0.0518,1,1,1,0.8793,normal,medium,normal_kpi
18-May-2026 01:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.8962,7.8439,2911245.75,-82.9097,35.6517,31.88456,1.25792,0.1224,0.063,1,1,1,0.8718,normal,medium,normal_kpi
18-May-2026 01:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.3737,8.0494,1130493.48,-83.4298,28.1242,27.1028,1.14872,0.1132,0.0408,1,0.973,1,0.8696,normal,medium,normal_kpi
18-May-2026 01:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.2916,6.4328,731757.96,-84.3025,23.6251,22.43968,1.25232,0.1187,0.0423,0.6667,1,1,0.871,normal,medium,normal_kpi
18-May-2026 02:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.2357,4.4183,518810.01,-85.02,20.1424,21.74768,0.51664,0.1345,0.0523,1,1,1,0.85,normal,medium,normal_kpi
18-May-2026 02:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,0.9972,0,0.1366,3.0361,279445.06,-85.7636,18.1391,19.19248,0.7352,0.1179,0.0755,1,1,1,0.875,normal,medium,normal_kpi
18-May-2026 02:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.0874,2.7894,141247.89,-84.6655,18.0043,15.38712,0.38128,0.1087,0.0676,1,1,1,0.96,normal,medium,normal_kpi
18-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.207,3.2667,370736.11,-87.2908,22.9517,17.17128,0.49432,0.1145,0.0643,1,1,1,0.9091,normal,medium,normal_kpi
18-May-2026 03:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.1764,3.2361,432277.83,-85.0227,21.7144,23.5644,0.45656,0.1168,0.0581,1,1,1,0.8667,normal,medium,normal_kpi
18-May-2026 03:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.1117,2.8583,360295.4,-86.2702,15.1692,28.924,0.456,0.1125,0.0437,1,1,1,0.8,normal,medium,normal_kpi
18-May-2026 03:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.1423,2.1972,476394.3,-86.5891,19.057,32.33,0.56456,0.1026,0.0586,1,1,1,1,normal,medium,normal_kpi
18-May-2026 03:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,0.995,0,0.2268,2.33,881692.87,-86.8155,22.3159,38.28744,0.578,0.131,0.0672,1,1,1,1,normal,medium,normal_kpi
18-May-2026 04:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.4274,2.9711,1544183.3,-87.0778,23.9941,36.10944,0.58592,0.1269,0.0831,1,1,1,0.9333,normal,medium,normal_kpi
18-May-2026 04:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.1944,2.28,576793.51,-87.7918,15.8667,30.69704,0.36008,0.1175,0.0893,1,1,1,1,normal,medium,normal_kpi
18-May-2026 04:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.0632,1.6028,144591.92,-88.1315,15.5333,25.13496,0.6804,0.1203,0.0831,1,1,1,0.9231,normal,medium,normal_kpi
18-May-2026 04:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.0821,1.8411,192447.46,-88.2972,15.2574,25.26264,0.45672,0.1181,0.0599,1,1,1,0.7826,normal,medium,normal_kpi
18-May-2026 05:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.073,1.5939,195614.22,-89.4239,16.0335,25.83944,0.63056,0.11,0.0922,1,1,1,0.8667,normal,medium,normal_kpi
18-May-2026 05:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.1011,1.9383,362494.59,-88.9195,18.7494,34.708,0.76504,0.1258,0.0607,1,1,1,0.8438,normal,medium,normal_kpi
18-May-2026 05:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.0518,1.4494,122807.08,-88.0047,15.4029,24.76384,0.45128,0.1326,0.093,1,1,1,0.8,normal,medium,normal_kpi
18-May-2026 05:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.0935,2.2156,318829.35,-88.4173,16.4991,30.72872,0.95784,0.3389,0.0452,1,1,1,1,normal,medium,normal_kpi
18-May-2026 06:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.1092,2.4933,470732.39,-87.8957,16.544,40.10888,0.8016,0.1156,0.0462,1,1,1,0.8929,normal,medium,normal_kpi
18-May-2026 06:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.0843,3.2167,319079.11,-84.157,15.9038,21.20376,1.4584,0.1045,0.0423,1,1,1,0.9667,normal,medium,normal_kpi
18-May-2026 06:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.9964,0.0109,0.9755,0,0.1474,3.79,515383.23,-84.4797,19.7778,25.88696,1.22504,0.1101,0.0355,1,1,1,0.9815,normal,medium,normal_kpi
18-May-2026 06:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.1454,4.3356,517281.38,-85.4639,19.0748,24.47696,0.66408,0.1153,0.0322,1,1,1,0.9333,normal,medium,normal_kpi
18-May-2026 07:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.2048,4.9267,500701.12,-83.1821,19.6698,18.04656,0.75536,0.1064,0.0388,1,1,1,0.8729,normal,medium,normal_kpi
18-May-2026 07:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.1889,4.4478,526513.69,-81.6795,21.8542,24.90808,0.65424,0.1263,0.0507,1,1,1,0.9333,normal,medium,normal_kpi
18-May-2026 07:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.2312,5.2,539681.11,-83.184,23.0325,21.2912,0.8868,0.119,0.0501,1,0.9744,1,0.9146,normal,medium,normal_kpi
18-May-2026 07:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.4142,6.8156,955464.03,-80.3195,27.9376,22.06496,0.818,0.1217,0.0483,1,1,1,0.9413,normal,medium,normal_kpi
18-May-2026 08:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,0.9985,0,0.3824,7.7594,757191.7,-82.0495,28.9917,18.13168,1.02816,0.1168,0.0491,1,1,1,0.9158,normal,medium,normal_kpi
18-May-2026 08:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.3604,7.0556,686537.9,-80.2095,27.5408,17.50552,0.81776,0.1163,0.0515,1,1,1,0.9923,normal,medium,normal_kpi
18-May-2026 08:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0071,0.9862,0.0006,0.4935,8.8244,1113635.39,-80.6437,31.0183,20.73032,1.13232,0.1191,0.0531,1,0.991,1,0.9439,normal,medium,normal_kpi
18-May-2026 08:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.001,1,0.0012,0.4404,6.93,857712.35,-80.7492,28.4332,18.24496,0.98592,0.1186,0.0467,1,1,1,0.8942,normal,medium,normal_kpi
18-May-2026 09:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.3293,6.0411,505151.29,-81.228,24.5061,14.55176,0.8164,0.1155,0.0488,1,1,1,0.9169,normal,medium,normal_kpi
18-May-2026 09:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0011,1,0.0012,0.3165,6.2678,574597.62,-81.2645,25.2614,16.35984,0.81488,0.1185,0.049,1,1,1,0.9425,normal,medium,normal_kpi
18-May-2026 09:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0012,1,0.0019,0.3864,7.0117,658482.01,-81.1419,27.5126,16.32888,0.7956,0.1519,0.0494,1,1,1,0.8889,normal,medium,normal_kpi
18-May-2026 09:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.9974,0.0013,1,0.0014,0.2878,7.1239,646255.28,-81.5833,24.6756,19.28176,1.09648,0.1161,0.0451,1,0.9885,1,0.8889,normal,medium,normal_kpi
18-May-2026 10:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.38,7.9478,821502.23,-81.6065,27.2861,19.52832,0.83704,0.1147,0.0532,1,0.9899,1,0.92,normal,medium,normal_kpi
18-May-2026 10:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0024,1,0.0033,0.6889,10.0133,1168713.31,-80.7221,31.9138,16.04416,0.96248,0.1129,0.051,0.9259,1,1,0.9459,normal,medium,normal_kpi
18-May-2026 10:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0011,1,0.0012,0.4211,11.7,869464.16,-79.0394,29.5755,16.93552,1.31792,0.1106,0.0438,0.9667,1,1,0.9474,normal,medium,normal_kpi
18-May-2026 10:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0019,1,0.0021,0.5032,11.4889,1200329.15,-78.02,33.5123,20.41056,1.09376,0.1133,0.0418,0.9444,1,1,0.8939,normal,medium,normal_kpi
18-May-2026 11:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0009,1,0.0011,0.4367,9.3417,811976.36,-80.1728,31.8294,16.0136,1.32768,0.116,0.0427,1,1,1,0.9291,normal,medium,normal_kpi
18-May-2026 11:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0042,1,0.004,0.4642,9.8567,963588.56,-79.5109,32.3596,18.82232,0.96632,0.1166,0.0487,1,1,1,0.9227,normal,medium,normal_kpi
18-May-2026 11:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0039,1,0.0041,0.473,9.7994,1041237.77,-79.0529,31.897,19.36928,1.13816,0.1118,0.0558,1,1,1,0.9301,normal,medium,normal_kpi
18-May-2026 11:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0018,1,0.0021,0.3994,9.2911,828873.4,-79.2691,28.9722,17.49144,1.82144,0.1159,0.0451,1,0.988,1,0.9631,normal,medium,normal_kpi
18-May-2026 12:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.001,1,0.0012,0.3434,7.9822,680419.76,-80.6326,27.0824,17.52648,1.13256,0.1182,0.0434,1,0.993,1,0.9039,normal,medium,normal_kpi
18-May-2026 12:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0022,0.9965,0.0013,0.3102,7.5578,769808.21,-80.1084,26.3922,22.25256,0.87328,0.1121,0.0485,1,0.9931,1,0.9345,normal,medium,normal_kpi
18-May-2026 12:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0017,1,0.002,0.4621,11.7044,1103155.83,-76.5116,32.6958,20.73128,1.138,0.1129,0.0492,0.9615,0.9944,1,0.9279,normal,medium,normal_kpi
18-May-2026 12:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0026,1,0.0028,0.6211,12.4411,1424492.22,-76.8005,34.7294,20.38496,1.30328,0.1117,0.0496,1,1,1,0.9248,normal,medium,normal_kpi
18-May-2026 13:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0017,1,0.0019,0.5609,13.7006,1271333.71,-74.9822,33.8025,20.23904,1.17984,0.1145,0.0531,1,1,1,0.9328,normal,medium,normal_kpi
18-May-2026 13:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0036,1,0.0035,0.3656,12.0694,733071.92,-77.0816,28.8511,16.36528,0.9496,0.1148,0.0498,1,1,1,0.9122,normal,medium,normal_kpi
18-May-2026 13:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0029,1,0.0032,0.3975,9.1322,811272.24,-79.1702,28.2547,17.79632,0.88976,0.1142,0.0501,0.9615,0.9935,1,0.8852,normal,medium,normal_kpi
18-May-2026 13:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0028,1,0.0026,0.5891,11.1761,1385516.94,-78.9144,31.8474,21.65976,1.1476,0.1155,0.0494,1,0.9882,1,0.9094,normal,medium,normal_kpi
18-May-2026 14:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.002,1,0.0021,0.3713,9.9706,918101.18,-79.6234,28.6733,18.93064,1.0388,0.116,0.0545,1,0.9935,1,0.9297,normal,medium,normal_kpi
18-May-2026 14:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,0.9938,0,0.359,9.4889,879715.23,-78.1641,28.7722,20.2988,2.12568,0.1171,0.047,1,1,1,0.9261,normal,medium,normal_kpi
18-May-2026 14:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0009,0.9987,0.001,0.3534,8.5639,630539.88,-78.6889,27.6021,15.43816,0.88192,0.1121,0.0429,0.9535,0.9941,1,0.8933,normal,medium,normal_kpi
18-May-2026 14:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.003,1,0.0033,0.3819,10.6789,732161.57,-76.4493,28.4406,15.78552,0.80152,0.1092,0.0369,1,0.989,1,0.8642,normal,medium,normal_kpi
18-May-2026 15:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0034,1,0.0034,0.472,11.4778,986001.63,-73.2576,31.6696,18.77224,0.86416,0.1386,0.0405,1,0.9944,1,0.856,normal,medium,normal_kpi
18-May-2026 15:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0019,0.9971,0.0021,0.3721,11.035,823128.69,-75.7513,28.3207,17.74832,1.15088,0.1064,0.0381,1,0.9931,1,0.918,normal,medium,normal_kpi
18-May-2026 15:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0035,0.9973,0.0028,0.488,11.4061,1214356.79,-78.7816,29.6981,22.21408,0.94024,0.1211,0.0503,0.9677,1,1,0.9225,normal,medium,normal_kpi
18-May-2026 15:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.002,1,0.0016,0.8513,12.8528,2416002.06,-76.8966,36.7022,27.23872,1.21416,0.1205,0.0432,1,0.9809,1,0.8901,normal,medium,normal_kpi
18-May-2026 16:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0021,1,0.0023,0.7923,12.5833,2394931.6,-77.998,36.1927,28.01488,1.01104,0.1213,0.049,1,0.9922,1,0.874,normal,medium,normal_kpi
18-May-2026 16:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0065,0.9984,0.0059,0.5522,12.1383,1398036.03,-75.2105,31.6442,22.33048,1.88168,0.1185,0.0406,1,1,1,0.8732,normal,medium,normal_kpi
18-May-2026 16:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0022,1,0.0024,0.4124,10.7261,765022.08,-76.8027,30.1473,15.4628,2.16432,0.1166,0.0397,1,0.9938,1,0.9311,normal,medium,normal_kpi
18-May-2026 16:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.007,1,0.0072,0.5242,9.9061,1210175.78,-76.359,29.7354,20.87312,1.28936,0.1171,0.0421,1,0.9704,1,0.912,normal,medium,normal_kpi
18-May-2026 17:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0028,1,0.0016,0.5252,10.4911,1320938.94,-78.337,32.9824,22.42216,0.90592,0.1104,0.0466,1,0.9944,1,0.9255,normal,medium,normal_kpi
18-May-2026 17:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,0.997,0,0.7022,12.7883,1552989.18,-77.8486,33.9563,20.9652,1.18088,0.1161,0.0499,1,1,1,0.9615,normal,medium,normal_kpi
18-May-2026 17:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0038,1,0.004,0.4993,10.4856,1337713.91,-79.1663,30.2112,22.94224,1.01624,0.1125,0.0381,1,0.9915,1,0.911,normal,medium,normal_kpi
18-May-2026 17:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0031,0.9957,0.0035,0.4548,9.4506,1210062.49,-77.3822,30.4286,22.5584,1.59456,0.1175,0.0437,0.9231,1,1,0.9244,normal,medium,normal_kpi
18-May-2026 18:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0013,0.9929,0.0015,0.35,9.7678,903248.44,-77.8086,27.7896,20.31016,1.37072,0.1136,0.0444,1,0.99,1,0.921,normal,medium,normal_kpi
18-May-2026 18:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0038,1,0.0041,0.3525,8.5328,1036315.67,-79.8059,27.6084,23.7804,1.11592,0.1153,0.0557,0.8462,1,1,0.9475,normal,medium,normal_kpi
18-May-2026 18:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.9932,0.0027,1,0.0022,0.3267,6.6978,619323.82,-79.5298,26.2063,16.94112,0.87664,0.1174,0.0511,0.9286,1,1,0.901,normal,medium,normal_kpi
18-May-2026 18:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,0.9969,0.0014,1,0.0015,0.4989,8.7233,1098383.46,-76.5467,30.9435,19.276,1.19768,0.1156,0.0446,0.9,0.9841,1,0.8826,normal,medium,normal_kpi
18-May-2026 19:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.004,1,0.0051,0.4849,8.2278,1070501.87,-77.458,32.1146,19.90112,1.12112,0.116,0.0439,0.9,0.9884,1,0.9028,normal,medium,normal_kpi
18-May-2026 19:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0014,1,0.0015,0.5329,9.7172,1708603.77,-79.4436,33.2955,28.56288,1.312,0.1157,0.0518,0.96,1,1,0.9069,normal,medium,normal_kpi
18-May-2026 19:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0031,1,0.0034,0.4816,8.7772,1340223.95,-79.4152,30.8492,25.4148,0.95248,0.1193,0.042,1,1,1,0.9118,normal,medium,normal_kpi
18-May-2026 19:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0032,1,0.005,0.4651,10.5078,1249500.6,-76.4567,29.6944,23.14112,1.66912,0.1174,0.0395,1,1,1,0.9067,normal,medium,normal_kpi
18-May-2026 20:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0016,1,0.0017,0.4263,9.8039,992945.05,-78.9501,28.1808,20.33296,1.13624,0.1146,0.0403,1,1,1,0.8688,normal,medium,normal_kpi
18-May-2026 20:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0046,1,0.0055,0.5952,10.9928,1244081.71,-78.0868,33.8327,18.89304,1.33816,0.1193,0.0425,1,1,1,0.9321,normal,medium,normal_kpi
18-May-2026 20:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0033,1,0.0037,0.5072,11.5378,1228038.42,-77.8602,32.4047,20.82048,1.42984,0.1392,0.0374,1,1,1,0.955,normal,medium,normal_kpi
18-May-2026 20:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0017,1,0.0018,0.3486,8.045,808383.76,-78.863,27.9758,18.65024,1.09488,0.1136,0.0423,1,1,1,0.9261,normal,medium,normal_kpi
18-May-2026 21:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0035,1,0.0038,0.6496,9.5061,2074232.17,-76.9033,32.5692,29.10016,1.30168,0.1171,0.0462,0.9412,0.98,1,0.9167,normal,medium,normal_kpi
18-May-2026 21:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0019,1,0.003,0.5358,9.0594,1201755.01,-78.457,29.6374,20.40536,1.17736,0.116,0.0442,1,1,1,0.8868,normal,medium,normal_kpi
18-May-2026 21:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0036,1,0.0062,0.5071,9.5228,1197375.82,-77.8346,29.1959,20.67624,1.06768,0.1524,0.0421,1,1,1,0.962,normal,medium,normal_kpi
18-May-2026 21:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0017,1,0.0018,0.4468,9.7383,1380030.74,-78.8564,30.8797,25.79032,1.21616,0.1136,0.04,0.875,1,1,0.8884,normal,medium,normal_kpi
18-May-2026 22:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,0.9897,0,0.4281,8.9872,1144467.7,-77.8329,29.5674,21.93576,2.45112,0.1142,0.0495,1,1,1,0.9221,normal,medium,normal_kpi
18-May-2026 22:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0016,1,0.0018,0.6071,9.8872,1306420.16,-79.2619,33.0754,20.41992,1.27624,0.1247,0.0503,1,0.9901,1,0.9503,normal,medium,normal_kpi
18-May-2026 22:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.3265,7.9956,827384.68,-78.8453,24.489,21.036,1.49944,0.1137,0.0483,1,1,1,0.8726,normal,medium,normal_kpi
18-May-2026 22:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0016,1,0.0019,0.5152,10.1328,1472352.11,-77.9682,30.0549,25.28672,0.89848,0.1162,0.0529,1,1,1,0.9,normal,medium,normal_kpi
18-May-2026 23:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0018,1,0.001,0.4091,7.3889,1227748.66,-77.1584,27.6742,26.77808,0.96744,0.1131,0.05,1,0.9878,1,0.9135,normal,medium,normal_kpi
18-May-2026 23:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.5664,7.2428,1679657.28,-80.5958,32.5345,27.8652,0.91504,0.1167,0.0379,1,1,1,0.9167,normal,medium,normal_kpi
18-May-2026 23:30:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.6257,9.9583,1997364.1,-79.8055,34.8598,29.50168,1.178,0.1206,0.0537,1,1,1,0.8333,normal,medium,normal_kpi
18-May-2026 23:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0023,1,0.0026,0.7813,10.9272,2915611.47,-81.5177,35.9577,35.07432,1.35064,0.1157,0.041,1,1,1,0.9339,normal,medium,normal_kpi
19-May-2026 00:00:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0,1,0,0.5399,8.695,1784880.71,-81.6591,30.4622,29.92984,1.26288,0.1141,0.05,1,1,1,0.9565,normal,medium,normal_kpi
19-May-2026 00:15:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,1,1,0.0032,1,0.0037,0.4769,6.9506,1570335.6,-82.3036,30.514,30.30936,1.01936,0.1163,0.0482,1,1,1,0.9649,normal,medium,normal_kpi
