timestamp,end_timestamp,granularity,vendor_site_key,vendor_file,sim_site_id,sim_position,site_id,eNodeBId,cell_id,cell_uid,vendor_cell_name,vendor_site_name,rrc_setup_success_rate,rrc_drop_rate,erab_setup_success_rate,erab_drop_rate,cell_availability,traffic_volume_dl_kbyte,traffic_volume_ul_kbyte,active_users,max_active_users,dl_throughput_mbps,ul_throughput_mbps,dl_bler,ul_bler,ul_prb_utilization,dl_prb_utilization,handover_intra_enb_intra_freq_success,handover_intra_enb_inter_freq_success,handover_inter_enb_x2_success,handover_inter_enb_s1_success,rssi_min_dbm,rssi_max_dbm,rssi_avg_dbm,tx_power_w,sim_sector_id,sim_azimuth_deg,selected_for_21cell_topology
22-May-2026 07:15:00,22-May-2026 07:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0,1,0,1,221132.74,20135.63,3.0389,8,15.36888,0.62096,0.1296,0.0502,0.1469,0.1454,1,1,1,0.8663,-90.12,-78.28,-85.4052,17.0812,1,30,1
22-May-2026 07:30:00,22-May-2026 07:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0016,0.9952,0.0009,1,654674.59,62302.38,4.8989,11,17.29128,1.11728,0.1268,0.0508,0.2506,0.374,1,1,1,0.8071,-87.18,-74.04,-82.8366,24.7679,1,30,1
22-May-2026 07:45:00,22-May-2026 08:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0,1,0,1,551668.96,37995.61,5.0389,13,16.23104,0.66216,0.1248,0.0531,0.2123,0.3228,1,1,1,0.913,-88.24,-79.8,-84.2654,24.7877,1,30,1
22-May-2026 08:00:00,22-May-2026 08:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),0.9961,0,1,0,1,593950.21,41091.07,4.875,12,16.6736,0.78088,0.1224,0.053,0.2174,0.355,1,1,1,0.8907,-88.97,-76.47,-83.5666,26.2946,1,30,1
22-May-2026 08:15:00,22-May-2026 08:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0,1,0,1,501358.07,38354.23,5.1961,11,18.7956,0.76984,0.1189,0.0587,0.2218,0.2559,1,0.9894,1,0.9336,-88.3,-68.79,-81.9675,21.6642,1,30,1
22-May-2026 08:30:00,22-May-2026 08:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0014,1,0.0015,1,397421.13,36849.6,5.4406,14,16.97208,0.73888,0.1244,0.0692,0.236,0.2121,1,1,1,0.881,-87.48,-69.51,-82.9682,17.5299,1,30,1
22-May-2026 08:45:00,22-May-2026 09:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0012,1,0.0014,1,1042720.23,69471.41,7.9039,16,18.2308,0.90784,0.1234,0.049,0.3388,0.5462,1,0.9917,1,0.9353,-85.23,-70.91,-78.8827,29.3234,1,30,1
22-May-2026 09:00:00,22-May-2026 09:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0,1,0,1,948230.6,65084.3,9.5767,19,17.48232,0.88192,0.1211,0.0373,0.3154,0.5148,1,0.9853,1,0.9474,-87.27,-72.5,-81.1936,27.1321,1,30,1
22-May-2026 09:15:00,22-May-2026 09:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.002,0.9968,0.0017,1,850234.9,80986.13,9.5094,19,15.63584,0.99448,0.1199,0.0403,0.4121,0.5071,0.9722,0.9858,1,0.92,-87.28,-66.72,-77.3643,30.5147,1,30,1
22-May-2026 09:30:00,22-May-2026 09:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0,0.9968,0,1,1348632.96,80964.7,9.0917,19,19.60096,0.9272,0.1222,0.0491,0.3861,0.6318,1,1,1,0.9428,-82.51,-74.39,-79.7316,33.005,1,30,1
22-May-2026 09:45:00,22-May-2026 10:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),0.9974,0.0044,0.9901,0.0053,1,919178.57,92810.55,8.6889,19,15.934,1.1188,0.1212,0.0514,0.3972,0.5506,1,0.9935,1,0.8969,-87.13,-71.43,-80.6951,31.3069,1,30,1
22-May-2026 10:00:00,22-May-2026 10:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),0.9974,0.0012,1,0.0013,1,900541.13,58579.21,7.6844,19,20.02896,0.80672,0.1159,0.0587,0.3529,0.4096,1,1,1,0.9036,-86.35,-71.08,-80.2529,28.4182,1,30,1
22-May-2026 10:15:00,22-May-2026 10:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0023,1,0.0019,1,914728.5,65247.29,8.41,17,19.4532,0.8524,0.1176,0.0461,0.3883,0.4364,0.9688,1,1,0.9007,-85.77,-69.59,-79.1263,28.8212,1,30,1
22-May-2026 10:30:00,22-May-2026 10:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0023,1,0.0025,1,1167868.42,76892.77,8.8372,18,20.14272,0.91544,0.1155,0.0454,0.4409,0.5536,1,0.9941,1,0.9375,-84.03,-72.39,-80.5069,31.0228,1,30,1
22-May-2026 10:45:00,22-May-2026 11:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0032,0.9966,0.0017,1,825774,84018.08,8.0578,19,18.2784,1.01056,0.1125,0.0508,0.4321,0.408,1,1,1,0.9481,-86.11,-72.69,-80.7693,27.0306,1,30,1
22-May-2026 11:00:00,22-May-2026 11:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.001,0.9981,0.0011,1,1221759.09,70217.02,7.6672,17,19.77376,0.87856,0.1187,0.0581,0.3813,0.5989,1,0.9945,1,0.9296,-85.36,-73.56,-80.6585,32.2156,1,30,1
22-May-2026 11:15:00,22-May-2026 11:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),0.9971,0.0011,1,0.0012,1,857052.78,94198.91,7.3883,15,21.09496,1.174,0.1213,0.0516,0.4981,0.3673,1,0.9797,1,0.9071,-85.73,-68.56,-78.6347,25.0757,1,30,1
22-May-2026 11:30:00,22-May-2026 11:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0039,1,0.0037,1,1028944.9,140190.41,7.3722,16,21.6496,1.61032,0.1156,0.0451,0.586,0.431,1,1,1,0.8694,-82.72,-69.19,-76.5454,29.1955,1,30,1
22-May-2026 11:45:00,22-May-2026 12:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0,0.9986,0,1,1384683.71,162469.31,10.6683,23,21.7836,1.73512,0.1157,0.043,0.5876,0.5807,0.9524,1,1,0.9151,-80.7,-70.87,-77.2513,30.0719,1,30,1
22-May-2026 12:00:00,22-May-2026 12:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.002,0.9973,0.0023,1,1085436.44,115191.31,11.3272,24,15.35704,1.19832,0.1214,0.0514,0.5429,0.6581,0.9524,0.9565,1,0.896,-82.69,-69.58,-77.7047,33.2551,1,30,1
22-May-2026 12:15:00,22-May-2026 12:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0049,1,0.005,1,794333.36,85379.31,9.9961,19,14.80408,0.92224,0.1135,0.0482,0.4983,0.4782,0.9697,1,1,0.8909,-84.93,-68.6,-79.2763,29.7729,1,30,1
22-May-2026 12:30:00,22-May-2026 12:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.001,1,0.0005,1,1064516.39,82960.34,10.1889,18,16.43008,0.8916,0.1133,0.046,0.487,0.6198,0.9655,0.9884,1,0.9281,-83.67,-68.23,-79.3184,30.1144,1,30,1
22-May-2026 12:45:00,22-May-2026 13:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),0.9948,0.0027,1,0.003,1,1098547.1,76500.86,10.2711,23,18.308,0.82824,0.1177,0.0617,0.5227,0.5656,1,1,1,0.8797,-84.32,-66.29,-76.4602,33.434,1,30,1
22-May-2026 13:00:00,22-May-2026 13:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0037,1,0.0031,1,1026419.9,92095.52,12.3417,24,15.62816,0.93592,0.1125,0.046,0.5729,0.6107,0.9804,0.9944,1,0.9108,-84.14,-72.43,-78.204,31.6637,1,30,1
22-May-2026 13:15:00,22-May-2026 13:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),0.9978,0.0016,0.9975,0.0014,1,1199456.36,216146.75,13.3194,26,16.58328,2.05832,0.114,0.0464,0.6931,0.6698,1,0.9956,1,0.9029,-81.58,-71.38,-76.2484,35.1798,1,30,1
22-May-2026 13:30:00,22-May-2026 13:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.003,1,0.0042,1,1021255.99,168860.65,12.3728,23,15.64056,1.64144,0.122,0.0458,0.6796,0.5844,1,1,1,0.9236,-83.29,-72.21,-77.9245,34.5511,1,30,1
22-May-2026 13:45:00,22-May-2026 14:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0048,0.9979,0.004,1,1138199.63,135270.01,13.1422,23,15.2804,1.33552,0.1184,0.0476,0.6674,0.6896,0.9737,0.9898,1,0.9254,-81.82,-70.58,-77.7664,34.7577,1,30,1
22-May-2026 14:00:00,22-May-2026 14:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0,1,0,1,906136.4,84738.37,10.0239,20,17.19688,0.94592,0.1152,0.0423,0.4588,0.4734,1,0.9944,1,0.9006,-84.24,-69.27,-78.9784,29.8146,1,30,1
22-May-2026 14:15:00,22-May-2026 14:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0039,1,0.0039,1,1115520.01,90590.66,11.0272,22,17.8008,0.974,0.1206,0.048,0.4925,0.5731,1,1,1,0.9149,-84.22,-71.79,-78.6355,33.5013,1,30,1
22-May-2026 14:30:00,22-May-2026 14:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.003,1,0.0028,1,1131141.26,90014.75,9.8667,21,15.67368,0.99256,0.1253,0.0461,0.499,0.7136,0.963,1,1,0.8908,-82.27,-70.31,-77.8161,33.6456,1,30,1
22-May-2026 14:45:00,22-May-2026 15:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.002,0.9957,0.0023,1,1224347.35,89126.17,11.1078,21,18.50592,0.94704,0.1336,0.0418,0.5053,0.6254,0.9655,0.9928,1,0.8902,-83.72,-67.35,-77.9805,32.1057,1,30,1
22-May-2026 15:00:00,22-May-2026 15:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.003,1,0.0027,1,1310323.37,111050.24,12.1611,22,18.98344,1.1256,0.1192,0.0429,0.5927,0.6463,1,0.9864,1,0.9082,-81.41,-64.12,-76.0447,32.9597,1,30,1
22-May-2026 15:15:00,22-May-2026 15:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0046,1,0.005,1,1590295.99,113945.15,12.8817,23,20.29264,1.10112,0.1188,0.0451,0.6556,0.7455,0.9756,0.9921,1,0.8813,-80.42,-62.8,-74.8172,34.586,1,30,1
22-May-2026 15:30:00,22-May-2026 15:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0043,0.9955,0.0023,1,856358.27,80847.66,10.0778,20,15.77456,0.86216,0.1145,0.0428,0.499,0.503,1,0.9919,1,0.8715,-83.69,-68.61,-76.1267,30.8507,1,30,1
22-May-2026 15:45:00,22-May-2026 16:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0021,0.9969,0.0011,1,1053656.46,121374.14,11.4017,24,16.90936,1.26344,0.1129,0.048,0.5911,0.5564,1,1,1,0.9242,-82.29,-71.39,-77.2609,32.4334,1,30,1
22-May-2026 16:00:00,22-May-2026 16:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.005,1,0.0057,1,1311883.73,142288.07,12.5939,23,15.77944,1.34352,0.1163,0.0518,0.6978,0.7846,1,0.9925,1,0.8963,-81.81,-72.56,-76.6215,34.1403,1,30,1
22-May-2026 16:15:00,22-May-2026 16:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0058,1,0.0063,1,1292418.79,117509.23,11.2983,22,17.66824,1.17968,0.1155,0.048,0.5965,0.6814,1,1,1,0.9243,-82.23,-68.58,-77.7872,32.9316,1,30,1
22-May-2026 16:30:00,22-May-2026 16:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0023,0.998,0.0027,1,1090800.11,91702.38,9.3839,19,16.22944,0.96272,0.1162,0.0446,0.4797,0.6259,1,0.9922,1,0.9017,-84.21,-71.39,-78.3352,34.0881,1,30,1
22-May-2026 16:45:00,22-May-2026 17:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0,1,0,1,724258.86,72979.72,9.01,19,14.73536,0.80784,0.1144,0.0431,0.4804,0.4269,1,0.9924,1,0.9459,-83.93,-70,-77.3938,29.8039,1,30,1
22-May-2026 17:00:00,22-May-2026 17:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0023,1,0.0027,1,656762.74,66463.06,7.2211,16,14.37352,0.81752,0.1171,0.0405,0.419,0.4185,0.9677,1,1,0.9076,-83.87,-64.93,-76.6709,28.8104,1,30,1
22-May-2026 17:15:00,22-May-2026 17:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0037,1,0.0026,1,856712.72,57698.73,7.8028,15,16.36728,0.7004,0.118,0.0498,0.4152,0.4832,1,1,1,0.9105,-82.85,-70.31,-76.8846,30.8627,1,30,1
22-May-2026 17:30:00,22-May-2026 17:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.004,0.9952,0.0029,1,650979.92,56046.32,7.7494,17,15.56704,0.73832,0.1189,0.0533,0.384,0.3775,0.9524,1,1,0.8941,-83.22,-66.24,-77.5097,25.5288,1,30,1
22-May-2026 17:45:00,22-May-2026 18:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0025,1,0.0021,1,866002.55,69136.89,8.5211,17,17.60936,0.84912,0.119,0.0441,0.4256,0.4598,1,0.9804,1,0.9433,-83.64,-69.56,-77.575,29.5706,1,30,1
22-May-2026 18:00:00,22-May-2026 18:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0013,1,0.0015,1,963997.8,66754.75,7.6322,14,17.65736,0.82832,0.1175,0.0462,0.3692,0.5023,1,0.988,1,0.8937,-83.66,-67.87,-78.3328,26.7568,1,30,1
22-May-2026 18:15:00,22-May-2026 18:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0068,0.9933,0.0079,1,828201.33,69516.48,7.6383,18,17.62896,0.8424,0.1181,0.0557,0.437,0.4206,0.9655,0.9895,1,0.8949,-80.8,-64.93,-75.2855,26.791,1,30,1
22-May-2026 18:30:00,22-May-2026 18:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0027,1,0.003,1,852542.59,91603.63,9.5633,19,15.73624,1.0364,0.1134,0.051,0.4259,0.4779,1,1,1,0.9207,-81.22,-58.48,-74.7652,29.113,1,30,1
22-May-2026 18:45:00,22-May-2026 19:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0024,1,0.0028,1,1268858.27,168554.05,9.9222,18,18.4532,1.71784,0.1191,0.0427,0.4908,0.5968,1,1,1,0.926,-81.22,-67.02,-75.3668,32.3417,1,30,1
22-May-2026 19:00:00,22-May-2026 19:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0025,1,0.0021,1,806329.87,75893.12,8.2722,17,16.95152,0.9108,0.1157,0.0485,0.3956,0.419,1,0.9833,1,0.9362,-83.25,-67.01,-78.8178,29.0279,1,30,1
22-May-2026 19:15:00,22-May-2026 19:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0014,1,0.0015,1,1482740.88,103742.09,9.4867,20,19.78304,1.10992,0.2419,0.0506,0.4751,0.7364,1,1,1,0.9311,-84.72,-64.94,-77.0767,32.7456,1,30,1
22-May-2026 19:30:00,22-May-2026 19:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0,0.9976,0,1,1382792.84,110134.16,9.6239,18,20.72504,1.16376,0.1153,0.0647,0.4852,0.6078,1,0.9836,1,0.9336,-84.64,-65.12,-73.6264,32.6057,1,30,1
22-May-2026 19:45:00,22-May-2026 20:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0,1,0,1,834474.5,54299.29,7.4533,17,19.54888,0.68256,0.1148,0.0637,0.3603,0.373,0.875,0.9877,1,0.9054,-84.11,-66.34,-78.0098,27.8783,1,30,1
22-May-2026 20:00:00,22-May-2026 20:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0,1,0,1,706909.03,61576.47,6.6778,15,19.22504,0.82424,0.1155,0.0454,0.309,0.2915,1,0.9833,1,0.9188,-85.96,-65.72,-79.493,24.7254,1,30,1
22-May-2026 20:15:00,22-May-2026 20:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0,1,0,1,635842.71,54712.08,7.0233,15,16.53016,0.75672,0.1111,0.0402,0.271,0.3145,1,1,1,0.8874,-85,-70.93,-80.2746,27.1594,1,30,1
22-May-2026 20:30:00,22-May-2026 20:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0017,1,0.0019,1,740053.69,42782.43,5.5778,13,20.9272,0.71176,0.1138,0.041,0.2345,0.3339,1,1,1,0.9145,-86.98,-74.99,-81.227,23.2892,1,30,1
22-May-2026 20:45:00,22-May-2026 21:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.002,1,0.0021,1,685735.75,88901.14,5.3744,12,18.44352,1.15696,0.1179,0.0379,0.3763,0.3249,1,1,1,0.9091,-86.9,-71.01,-80.9114,25.1812,1,30,1
22-May-2026 21:00:00,22-May-2026 21:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.002,1,0.0022,1,592485.72,41663.21,4.9072,12,18.71848,0.7452,0.1185,0.0456,0.2346,0.2902,1,0.9796,1,0.9192,-87.73,-75.47,-81.2614,24.1028,1,30,1
22-May-2026 21:15:00,22-May-2026 21:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0023,1,0.0025,1,693861.05,42576.7,4.8656,11,19.00456,0.73368,0.1149,0.0745,0.3059,0.3398,1,0.9821,1,0.9021,-88.11,-63.75,-77.6228,24.3733,1,30,1
22-May-2026 21:30:00,22-May-2026 21:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0018,1,0.002,1,591010.13,60955.8,5.9217,14,14.47064,0.83528,0.1177,0.0619,0.3193,0.3707,1,1,1,0.9402,-84.06,-70.1,-78.1514,27.2671,1,30,1
22-May-2026 21:45:00,22-May-2026 22:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),0.9955,0.0018,1,0.0018,1,507913.97,57146.9,6.1428,16,14.85696,0.89104,0.1164,0.0476,0.3067,0.303,1,1,1,0.9447,-83.09,-71.85,-78.0914,21.9095,1,30,1
22-May-2026 22:00:00,22-May-2026 22:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0041,1,0.0045,1,739962.87,100007.32,7.0639,15,15.00616,1.15824,0.1137,0.0499,0.4354,0.4213,1,0.9844,1,0.8457,-86.99,-69.87,-79.4085,33.2232,1,30,1
22-May-2026 22:15:00,22-May-2026 22:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0062,1,0.0069,1,1024277.13,86963.52,6.6139,14,18.47464,0.98784,0.1187,0.0466,0.4609,0.5026,1,1,1,0.907,-82.52,-74.54,-79.8616,33.5419,1,30,1
22-May-2026 22:30:00,22-May-2026 22:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0018,1,0.002,1,1023352.98,114635.68,6.8544,13,19.45272,1.31568,0.1113,0.0495,0.4577,0.4623,1,1,1,0.7991,-85.63,-75.04,-80.5706,30.2277,1,30,1
22-May-2026 22:45:00,22-May-2026 23:00:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0038,1,0.0042,1,972690.49,135628.92,7.9644,16,19.5756,1.62696,0.1098,0.0507,0.4119,0.4205,1,1,1,0.92,-84.81,-73.75,-80.2308,27.77,1,30,1
22-May-2026 23:00:00,22-May-2026 23:15:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0033,0.994,0.0036,1,1621068.49,98009.68,7.695,16,26.45096,1.23408,0.1148,0.0434,0.3222,0.581,0.9091,0.9808,1,0.9018,-86.94,-65.81,-80.4218,31.1953,1,30,1
22-May-2026 23:15:00,22-May-2026 23:30:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0045,1,0.0041,1,1323632.17,63231.21,6.7178,13,23.32608,0.8784,0.1205,0.0424,0.2785,0.5464,1,1,1,0.8773,-85.9,-74.74,-82.108,31.2422,1,30,1
22-May-2026 23:30:00,22-May-2026 23:45:00,15 minutes,gemtel,gemtel.xlsx,1,CENTER,1,683,1,683_1,UB-DU-Shine gemtel 29r bair_01,UB-Shine gemtel 29r bair(683),1,0.0054,1,0.005,1,1266916.96,70592.69,7.5472,17,24.42064,0.92544,0.1146,0.0466,0.3283,0.4662,1,1,1,0.9441,-86.07,-68.67,-81.7183,27.1804,1,30,1
