source_event_id,timestamp,sim_site_id,sim_position,source_sim_sector_id,source_vendor_site_key,source_cell_uid,source_cell_id,source_cell_name,cod_state,cod_reason,target_sim_sector_id,target_vendor_site_key,target_cell_uid,action_type,delta_prs_dB,delta_tilt_deg,delta_cio_dB,is_no_op,source_sector_load,target_sector_load,source_mean_RSRP_dBm,source_mean_SINR_dB,source_qos_satisfaction_ratio,source_handover_risk_score,source_attach_rate_sector,source_active_users,target_active_users,target_traffic_volume_dl_kbyte,estimated_absorbed_load_proxy,estimated_absorbed_users_proxy,estimated_target_load_after_coc,estimated_target_users_after_coc,target_load_headroom_to_hard_limit,target_overload_safety_status,current_target_rs_power_dbm,current_target_electrical_tilt_deg,suggested_target_rs_power_dbm,suggested_target_electrical_tilt_deg,target_cell_availability,target_erab_drop_rate,ml_safety_status,model_name,rsrp_proxy_method,sinr_proxy_method,config_source,parameter_suggestion,prediction_claim,engineering_selection_allowed,engineering_selection_note,predicted_reward,ml_rank,ml_selected
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,NaN,,,no_op,0,0,0,1,0.0468,0.0468,-107.7216,7.84713168251886,0.896,0,1,0.9589,NaN,NaN,0.05764,1.0561,NaN,NaN,NaN,no_op_baseline,15,4,NaN,NaN,NaN,NaN,no_op_baseline,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"no RF parameter change",simulation-trained action-value estimate; not observed real KPI after-action,1,no-op baseline,-0.00118222873126891,1,1
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,15,mkm,515_2,compensate_neighbor,1,0,0,0,0.0468,0.0244,-107.7216,7.84713168251886,0.896,0,1,0.9589,0.2606,7377.86,0.05764,1.0561,0.08204,1.3167,0.8756,target_load_headroom_ok,15,4,16,4,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S15: +1 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.00695780280808144,2,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,14,mkm,515_1,compensate_neighbor,1,0,0,0,0.0468,0.1012,-107.7216,7.84713168251886,0.896,0,1,0.9589,1.8589,265497.74,0.05764,1.0561,0.15884,2.915,0.7988,target_load_headroom_ok,15,4,16,4,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +1 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.00725682004265879,3,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,10,rivercastle,684_1,compensate_neighbor,1,0,0,0,0.0468,0.1104,-107.7216,7.84713168251886,0.896,0,1,0.9589,1.6744,300773.06,0.05764,1.0561,0.16804,2.7305,0.7896,target_load_headroom_ok,15,4,16,4,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +1 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.00725682004265879,4,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,15,mkm,515_2,compensate_neighbor,1,-1,0,0,0.0468,0.0244,-107.7216,7.84713168251886,0.896,0,1,0.9589,0.2606,7377.86,0.05764,1.0561,0.08204,1.3167,0.8756,target_load_headroom_ok,15,4,16,3,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S15: +1 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0113692631174806,5,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,14,mkm,515_1,compensate_neighbor,1,-1,0,0,0.0468,0.1012,-107.7216,7.84713168251886,0.896,0,1,0.9589,1.8589,265497.74,0.05764,1.0561,0.15884,2.915,0.7988,target_load_headroom_ok,15,4,16,3,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +1 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0116375364088492,6,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,10,rivercastle,684_1,compensate_neighbor,1,-1,0,0,0.0468,0.1104,-107.7216,7.84713168251886,0.896,0,1,0.9589,1.6744,300773.06,0.05764,1.0561,0.16804,2.7305,0.7896,target_load_headroom_ok,15,4,16,3,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +1 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0116375364088492,7,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,15,mkm,515_2,compensate_neighbor,3,0,0,0,0.0468,0.0244,-107.7216,7.84713168251886,0.896,0,1,0.9589,0.2606,7377.86,0.05764,1.0561,0.08204,1.3167,0.8756,target_load_headroom_ok,15,4,18,4,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S15: +3 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0197398848973479,8,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,15,mkm,515_2,compensate_neighbor,6,0,0,0,0.0468,0.0244,-107.7216,7.84713168251886,0.896,0,1,0.9589,0.2606,7377.86,0.05764,1.0561,0.08204,1.3167,0.8756,target_load_headroom_ok,15,4,21,4,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S15: +6 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0197398848973479,9,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,14,mkm,515_1,compensate_neighbor,3,0,0,0,0.0468,0.1012,-107.7216,7.84713168251886,0.896,0,1,0.9589,1.8589,265497.74,0.05764,1.0561,0.15884,2.915,0.7988,target_load_headroom_ok,15,4,18,4,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +3 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0197830201948334,10,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,14,mkm,515_1,compensate_neighbor,6,0,0,0,0.0468,0.1012,-107.7216,7.84713168251886,0.896,0,1,0.9589,1.8589,265497.74,0.05764,1.0561,0.15884,2.915,0.7988,target_load_headroom_ok,15,4,21,4,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +6 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0197830201948334,11,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,10,rivercastle,684_1,compensate_neighbor,3,0,0,0,0.0468,0.1104,-107.7216,7.84713168251886,0.896,0,1,0.9589,1.6744,300773.06,0.05764,1.0561,0.16804,2.7305,0.7896,target_load_headroom_ok,15,4,18,4,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +3 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0197830201948334,12,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,10,rivercastle,684_1,compensate_neighbor,6,0,0,0,0.0468,0.1104,-107.7216,7.84713168251886,0.896,0,1,0.9589,1.6744,300773.06,0.05764,1.0561,0.16804,2.7305,0.7896,target_load_headroom_ok,15,4,21,4,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +6 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0197830201948334,13,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,15,mkm,515_2,compensate_neighbor,3,-1,0,0,0.0468,0.0244,-107.7216,7.84713168251886,0.896,0,1,0.9589,0.2606,7377.86,0.05764,1.0561,0.08204,1.3167,0.8756,target_load_headroom_ok,15,4,18,3,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S15: +3 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0238050251714843,14,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,15,mkm,515_2,compensate_neighbor,6,-1,0,0,0.0468,0.0244,-107.7216,7.84713168251886,0.896,0,1,0.9589,0.2606,7377.86,0.05764,1.0561,0.08204,1.3167,0.8756,target_load_headroom_ok,15,4,21,3,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S15: +6 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0238050251714843,15,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,14,mkm,515_1,compensate_neighbor,3,-1,0,0,0.0468,0.1012,-107.7216,7.84713168251886,0.896,0,1,0.9589,1.8589,265497.74,0.05764,1.0561,0.15884,2.915,0.7988,target_load_headroom_ok,15,4,18,3,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +3 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0240240151998511,16,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,14,mkm,515_1,compensate_neighbor,6,-1,0,0,0.0468,0.1012,-107.7216,7.84713168251886,0.896,0,1,0.9589,1.8589,265497.74,0.05764,1.0561,0.15884,2.915,0.7988,target_load_headroom_ok,15,4,21,3,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +6 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0240240151998511,17,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,10,rivercastle,684_1,compensate_neighbor,3,-1,0,0,0.0468,0.1104,-107.7216,7.84713168251886,0.896,0,1,0.9589,1.6744,300773.06,0.05764,1.0561,0.16804,2.7305,0.7896,target_load_headroom_ok,15,4,18,3,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +3 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0240240151998511,18,0
2026-05-18 00:45:00|S16,18-May-2026 00:45:00,6,SOUTHWEST,16,shutis,515_4,4,UB-DU-SHUTIS_01,degraded_kpi,traffic_collapse|low_erab_setup,10,rivercastle,684_1,compensate_neighbor,6,-1,0,0,0.0468,0.1104,-107.7216,7.84713168251886,0.896,0,1,0.9589,1.6744,300773.06,0.05764,1.0561,0.16804,2.7305,0.7896,target_load_headroom_ok,15,4,21,3,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +6 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0240240151998511,19,0
2026-05-19 02:45:00|S1,19-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,degraded_kpi,high_rrc_drop,NaN,,,no_op,0,0,0,1,0.0672,0.0672,-109.0056,7.34949703808119,0.8835,0.25,0.9932,1.3374,NaN,NaN,0.21579,3.68146,NaN,NaN,NaN,no_op_baseline,15,4,NaN,NaN,NaN,NaN,no_op_baseline,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"no RF parameter change",simulation-trained action-value estimate; not observed real KPI after-action,1,no-op baseline,-0.000645157375840102,1,1
2026-05-19 02:45:00|S1,19-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,degraded_kpi,high_rrc_drop,18,shutis,515_6,compensate_neighbor,1,0,0,0,0.0672,0.0242,-109.0056,7.34949703808119,0.8835,0.25,0.9932,1.3374,0.2206,11507.64,0.21579,3.68146,0.23999,3.90206,0.8758,target_load_headroom_ok,15,4,16,4,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S18: +1 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.00663168766409425,2,0
2026-05-19 02:45:00|S1,19-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,degraded_kpi,high_rrc_drop,14,mkm,515_1,compensate_neighbor,1,0,0,0,0.0672,0.0255,-109.0056,7.34949703808119,0.8835,0.25,0.9932,1.3374,0.2833,15412.47,0.21579,3.68146,0.24129,3.96476,0.8745,target_load_headroom_ok,15,4,16,4,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +1 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.00663168766409425,3,0
2026-05-19 02:45:00|S1,19-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,degraded_kpi,high_rrc_drop,10,rivercastle,684_1,compensate_neighbor,1,0,0,0,0.0672,0.0258,-109.0056,7.34949703808119,0.8835,0.25,0.9932,1.3374,0.4689,11713.66,0.21579,3.68146,0.24159,4.15036,0.8742,target_load_headroom_ok,15,4,16,4,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +1 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.00663168766409425,4,0
2026-05-19 02:45:00|S1,19-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,degraded_kpi,high_rrc_drop,14,mkm,515_1,compensate_neighbor,1,-1,0,0,0.0672,0.0255,-109.0056,7.34949703808119,0.8835,0.25,0.9932,1.3374,0.2833,15412.47,0.21579,3.68146,0.24129,3.96476,0.8745,target_load_headroom_ok,15,4,16,3,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +1 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.011048335579459,5,0
2026-05-19 02:45:00|S1,19-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,degraded_kpi,high_rrc_drop,10,rivercastle,684_1,compensate_neighbor,1,-1,0,0,0.0672,0.0258,-109.0056,7.34949703808119,0.8835,0.25,0.9932,1.3374,0.4689,11713.66,0.21579,3.68146,0.24159,4.15036,0.8742,target_load_headroom_ok,15,4,16,3,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +1 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.011048335579459,6,0
2026-05-19 02:45:00|S1,19-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,degraded_kpi,high_rrc_drop,18,shutis,515_6,compensate_neighbor,1,-1,0,0,0.0672,0.0242,-109.0056,7.34949703808119,0.8835,0.25,0.9932,1.3374,0.2206,11507.64,0.21579,3.68146,0.23999,3.90206,0.8758,target_load_headroom_ok,15,4,16,3,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S18: +1 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0110835909694988,7,0
2026-05-19 02:45:00|S1,19-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,degraded_kpi,high_rrc_drop,18,shutis,515_6,compensate_neighbor,3,0,0,0,0.0672,0.0242,-109.0056,7.34949703808119,0.8835,0.25,0.9932,1.3374,0.2206,11507.64,0.21579,3.68146,0.23999,3.90206,0.8758,target_load_headroom_ok,15,4,18,4,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S18: +3 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0193837054759864,8,0
2026-05-19 02:45:00|S1,19-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,degraded_kpi,high_rrc_drop,18,shutis,515_6,compensate_neighbor,6,0,0,0,0.0672,0.0242,-109.0056,7.34949703808119,0.8835,0.25,0.9932,1.3374,0.2206,11507.64,0.21579,3.68146,0.23999,3.90206,0.8758,target_load_headroom_ok,15,4,21,4,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S18: +6 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0193837054759864,9,0
2026-05-19 02:45:00|S1,19-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,degraded_kpi,high_rrc_drop,14,mkm,515_1,compensate_neighbor,3,0,0,0,0.0672,0.0255,-109.0056,7.34949703808119,0.8835,0.25,0.9932,1.3374,0.2833,15412.47,0.21579,3.68146,0.24129,3.96476,0.8745,target_load_headroom_ok,15,4,18,4,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +3 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0193837054759864,10,0
2026-05-19 02:45:00|S1,19-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,degraded_kpi,high_rrc_drop,14,mkm,515_1,compensate_neighbor,6,0,0,0,0.0672,0.0255,-109.0056,7.34949703808119,0.8835,0.25,0.9932,1.3374,0.2833,15412.47,0.21579,3.68146,0.24129,3.96476,0.8745,target_load_headroom_ok,15,4,21,4,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +6 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0193837054759864,11,0
2026-05-19 02:45:00|S1,19-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,degraded_kpi,high_rrc_drop,10,rivercastle,684_1,compensate_neighbor,3,0,0,0,0.0672,0.0258,-109.0056,7.34949703808119,0.8835,0.25,0.9932,1.3374,0.4689,11713.66,0.21579,3.68146,0.24159,4.15036,0.8742,target_load_headroom_ok,15,4,18,4,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +3 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0193837054759864,12,0
2026-05-19 02:45:00|S1,19-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,degraded_kpi,high_rrc_drop,10,rivercastle,684_1,compensate_neighbor,6,0,0,0,0.0672,0.0258,-109.0056,7.34949703808119,0.8835,0.25,0.9932,1.3374,0.4689,11713.66,0.21579,3.68146,0.24159,4.15036,0.8742,target_load_headroom_ok,15,4,21,4,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +6 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0193837054759864,13,0
2026-05-19 02:45:00|S1,19-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,degraded_kpi,high_rrc_drop,14,mkm,515_1,compensate_neighbor,3,-1,0,0,0.0672,0.0255,-109.0056,7.34949703808119,0.8835,0.25,0.9932,1.3374,0.2833,15412.47,0.21579,3.68146,0.24129,3.96476,0.8745,target_load_headroom_ok,15,4,18,3,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +3 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.023401853325526,14,0
2026-05-19 02:45:00|S1,19-May-2026 02:45:00,1,CENTER,1,gemtel,683_1,1,UB-DU-Shine gemtel 29r bair_01,degraded_kpi,high_rrc_drop,14,mkm,515_1,compensate_neighbor,6,-1,0,0,0.0672,0.0255,-109.0056,7.34949703808119,0.8835,0.25,0.9932,1.3374,0.2833,15412.47,0.21579,3.68146,0.24129,3.96476,0.8745,target_load_headroom_ok,15,4,21,3,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +6 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.023401853325526,15,0
