timestamp,sim_site_id,sim_sector_id,affected_sector,cell_uid,cell_id,display_cell,current_dl_prb_utilization,predicted_dl_prb_utilization_1h,current_active_users,predicted_active_users_1h,current_dl_throughput_mbps,predicted_dl_throughput_mbps_1h,actual_dl_throughput_mbps_1h,predicted_throughput_drop_ratio,actual_throughput_drop_ratio_1h,actual_1h_available,rrc_setup_success_rate,erab_setup_success_rate,rrc_drop_rate,erab_drop_rate,dl_bler,rssi_avg_dbm,cod_state,qp_risk_score,qp_risk_class,qp_decision,qp_reason
17-May-2026 23:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.5452,0.5452,10.5389,10.5389,26.36592,26.36592,32.37088,0,0,1,1,1,0,0,0.1129,-79.0314,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 00:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.6631,0.6424675,10.6944,10.6671875,28.6188,28.224546,30.37264,0.0137760493102437,0,1,1,1,0,0,0.1181,-79.0831,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 00:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.9481,0.867845,10.3383,10.4032483333333,27.16472,27.2411693333333,31.88456,0,0,1,1,1,0.0023,0.0025,0.1375,-77.1121,normal,0.304983,monitor,prepare_lb_capacity_help,predicted PRB 86.8%
18-May-2026 00:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.9609,0.89734875,10.67,10.63164,30.50752,29.687372,27.1028,0.026883470042796,0.111602647478392,1,1,1,0,0,0.119,-80.9602,normal,0.34628825,monitor,prepare_lb_capacity_help,predicted PRB 89.7%
18-May-2026 00:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.9245,0.9068775,10.5167,10.5300525,32.37088,31.42399,22.43968,0.0292512900483397,0.30679425458931,1,1,1,0,0,0.1187,-80.1912,normal,0.3596285,monitor,prepare_lb_capacity_help,predicted PRB 90.7%
18-May-2026 01:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.944,0.94413125,11.5983,11.31218375,30.37264,30.278595,21.74768,0.00309637226135093,0.283971363701015,1,1,1,0.0028,0.0031,0.115,-80.1957,normal,0.41178375,monitor,prepare_lb_capacity_help,predicted PRB 94.4%
18-May-2026 01:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.8962,0.90852,7.8439,8.65356375,31.88456,31.674329,19.19248,0.00659350481863323,0.398063514127214,1,1,1,0,0,0.1224,-82.9097,normal,0.361928,monitor,prepare_lb_capacity_help,predicted PRB 90.9%
18-May-2026 01:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3737,0.517515,8.0494,8.55783625,27.1028,28.268272,15.38712,0,0.432268252726655,1,1,1,0,0,0.1132,-83.4298,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 01:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.2916,0.40877125,6.4328,7.149705,22.43968,24.368264,17.17128,0,0.234780531629685,1,1,1,0,0,0.1187,-84.3025,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 02:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.2357,0.31046,4.4183,5.21203,21.74768,23.16378,23.5644,0,0,1,1,1,0,0,0.1345,-85.02,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 02:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.1366,0.17958,3.0361,3.8929175,19.19248,20.392343,28.924,0,0,1,1,0.9972,0,0,0.1179,-85.7636,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 02:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.0874,0.12254875,2.7894,3.2723125,15.38712,16.893737,32.33,0,0,1,1,1,0,0,0.1087,-84.6655,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 02:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.207,0.19288625,3.2667,3.30552375,17.17128,17.592456,38.28744,0,0,1,1,1,0,0,0.1145,-87.2908,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 03:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.1764,0.1678075,3.2361,3.18219125,23.5644,21.906947,36.10944,0.0703371611413828,0,1,1,1,0,0,0.1168,-85.0227,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 03:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.1117,0.12357375,2.8583,2.92106375,28.924,26.242195,30.69704,0.0927190222652469,0,1,1,1,0,0,0.1125,-86.2702,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 03:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.1423,0.1482675,2.1972,2.43953125,32.33,29.938597,25.13496,0.0739685431487782,0.222549953603464,1,1,1,0,0,0.1026,-86.5891,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 03:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.2268,0.204925,2.33,2.44389,38.28744,35.658597,25.26264,0.0686607148453906,0.340184666303101,1,1,0.995,0,0,0.131,-86.8155,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 04:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4274,0.3572775,2.9711,2.8374175,36.10944,35.340588,25.83944,0.0212922714946563,0.284413161766009,1,1,1,0,0,0.1269,-87.0778,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 04:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.1944,0.21306375,2.28,2.33760125,30.69704,31.977669,34.708,0,0,1,1,1,0,0,0.1175,-87.7918,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 04:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.0632,0.1208625,1.6028,1.84541125,25.13496,27.732751,24.76384,0,0.0147650921266633,1,1,1,0,0,0.1203,-88.1315,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 04:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.0821,0.12048625,1.8411,1.9575275,25.26264,26.676073,30.72872,0,0,1,1,1,0,0,0.1181,-88.2972,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 05:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.073,0.08356125,1.5939,1.6763425,25.83944,26.152368,40.10888,0,0,1,1,1,0,0,0.11,-89.4239,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 05:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.1011,0.0936625,1.9383,1.87030375,34.708,32.267891,21.20376,0.0703039356920595,0.389081479774116,1,1,1,0,0,0.1258,-88.9195,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 05:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.0518,0.06062,1.4494,1.53909625,24.76384,25.771714,25.88696,0,0,1,1,1,0,0,0.1326,-88.0047,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 05:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.0935,0.0887225,2.2156,2.069895,30.72872,30.127168,24.47696,0.0195762140434095,0.203450062352093,1,1,1,0,0,0.3389,-88.4173,normal,0.18,normal,no_qp_action,DL BLER 33.9%
18-May-2026 06:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.1092,0.102095,2.4933,2.3290975,40.10888,37.472848,18.04656,0.065721904974659,0.5500607346802,1,1,1,0,0,0.1156,-87.8957,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 06:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.0843,0.08444,3.2167,2.9111675,21.20376,24.002899,24.90808,0,0,1,1,1,0,0,0.1045,-84.157,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 06:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.1474,0.13382,3.79,3.488615,25.88696,27.145252,21.2912,0,0.177531853875465,1,0.9964,0.9755,0.0109,0,0.1101,-84.4797,normal,0.0652499999999998,normal,no_qp_action,setup success below 98%
18-May-2026 06:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.1454,0.13706125,4.3356,4.028755,24.47696,25.681723,22.06496,0,0.0985416489629431,1,1,1,0,0,0.1153,-85.4639,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 07:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.2048,0.18403625,4.9267,4.6258925,18.04656,19.57151,18.13168,0,0,1,1,1,0,0,0.1064,-83.1821,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 07:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.1889,0.18285375,4.4478,4.42232875,24.90808,24.355626,17.50552,0.0221797103590482,0.297195127043112,1,1,1,0,0,0.1263,-81.6795,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 07:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.2312,0.21768125,5.2,5.03463375,21.2912,21.602525,20.73032,0,0.0263432779739987,1,1,1,0,0,0.119,-83.184,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 07:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4142,0.36015125,6.8156,6.30177375,22.06496,21.894419,18.24496,0.00772904188360188,0.173125172218758,1,1,1,0,0,0.1217,-80.3195,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 08:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3824,0.35502125,7.7594,7.163105,18.13168,19.345235,14.55176,0,0.197440060711418,1,1,0.9985,0,0,0.1168,-82.0495,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 08:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3604,0.3557275,7.0556,6.9338175,17.50552,18.290507,16.35984,0,0.0654467847855992,1,1,1,0,0,0.1163,-80.2095,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 08:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4935,0.46519375,8.8244,8.4006725,20.73032,20.33755,16.32888,0.0189466443354468,0.212318960826461,1,1,0.9862,0.0071,0.0006,0.1191,-80.6437,normal,0.0171000000000002,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 08:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4404,0.43297125,6.93,7.1793225,18.24496,18.387816,19.28176,0,0,1,1,1,0.001,0.0012,0.1186,-80.7492,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 09:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3293,0.35611,6.0411,6.45118625,14.55176,15.673993,19.52832,0,0,1,1,1,0,0,0.1155,-81.228,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 09:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3165,0.34394875,6.2678,6.52960875,16.35984,16.748998,16.04416,0,0.0192960322350339,1,1,1,0.0011,0.0012,0.1185,-81.2645,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 09:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3864,0.3800125,7.0117,6.8545325,16.32888,16.343748,16.93552,0,0,1,1,1,0.0012,0.0019,0.1519,-81.1419,normal,0.00228000000000002,normal,no_qp_action,DL BLER 15.2%
18-May-2026 09:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.2878,0.30257,7.1239,6.94442875,19.28176,18.35384,20.41056,0.048124237621462,0,1,0.9974,1,0.0013,0.0014,0.1161,-81.5833,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 10:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.38,0.36693625,7.9478,7.6468,19.52832,18.949553,16.0136,0.0296373164716678,0.179980663979288,1,1,1,0,0,0.1147,-81.6065,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 10:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.6889,0.60030625,10.0133,9.31710625,16.04416,16.657227,18.82232,0,0,1,1,1,0.0024,0.0033,0.1129,-80.7221,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 10:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4211,0.4292725,11.7,10.8236875,16.93552,17.289692,19.36928,0,0,1,1,1,0.0011,0.0012,0.1106,-79.0394,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 10:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.5032,0.501485,11.4889,11.06841,20.41056,19.647238,17.49144,0.0373983859335559,0.143020083721368,1,1,1,0.0019,0.0021,0.1133,-78.02,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 11:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4367,0.46322125,9.3417,9.79469625,16.0136,16.481676,17.52648,0,0,1,1,1,0.0009,0.0011,0.116,-80.1728,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 11:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4642,0.461435,9.8567,10.11574375,18.82232,18.550433,22.25256,0.0144449249614287,0,1,1,1,0.0042,0.004,0.1166,-79.5109,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 11:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.473,0.47169625,9.7994,9.91219625,19.36928,19.118911,20.73128,0.012926087082225,0,1,1,1,0.0039,0.0041,0.1118,-79.0529,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 11:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3994,0.41477375,9.2911,9.38949375,17.49144,17.642892,20.38496,0,0,1,1,1,0.0018,0.0021,0.1159,-79.2691,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 12:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3434,0.37021,7.9822,8.4197525,17.52648,17.798045,20.23904,0,0,1,1,1,0.001,0.0012,0.1182,-80.6326,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 12:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3102,0.335155,7.5578,7.94273875,22.25256,21.170143,16.36528,0.048642358452241,0.2645664139317,1,1,0.9965,0.0022,0.0013,0.1121,-80.1084,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 12:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4621,0.43293625,11.7044,10.80471625,20.73128,20.300486,17.79632,0.0207799036046013,0.141571576863561,1,1,1,0.0017,0.002,0.1129,-76.5116,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 12:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.6211,0.555685,12.4411,11.55919625,20.38496,20.328561,21.65976,0.00276669662339288,0,1,1,1,0.0026,0.0028,0.1117,-76.8005,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 13:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.5609,0.53558625,13.7006,12.87823125,20.23904,20.471062,18.93064,0,0.0646473350514648,1,1,1,0.0017,0.0019,0.1145,-74.9822,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 13:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3656,0.41348875,12.0694,12.21271625,16.36528,17.437981,20.2988,0,0,1,1,1,0.0036,0.0035,0.1148,-77.0816,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 13:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3975,0.42857125,9.1322,10.07846875,17.79632,18.111348,15.43816,0,0.132508293849515,1,1,1,0.0029,0.0032,0.1142,-79.1702,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 13:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.5891,0.55031125,11.1761,11.29631625,21.65976,20.734129,15.78552,0.0427350533893265,0.271205221110483,1,1,1,0.0028,0.0026,0.1155,-78.9144,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 14:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3713,0.39215125,9.9706,10.18636625,18.93064,18.845716,18.77224,0.00448606069314071,0.00836738747342934,1,1,1,0.002,0.0021,0.116,-79.6234,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 14:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.359,0.38357875,9.4889,9.6474675,20.2988,20.079203,17.74832,0.0108182257079236,0.125646836266183,1,1,0.9938,0,0,0.1171,-78.1641,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 14:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3534,0.37608,8.5639,8.99649125,15.43816,16.713448,22.21408,0,0,1,1,0.9987,0.0009,0.001,0.1121,-78.6889,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 14:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3819,0.376475,10.6789,10.32773625,15.78552,16.425236,27.23872,0,0,1,1,1,0.003,0.0033,0.1092,-76.4493,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 15:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.472,0.44385125,11.4778,10.97890125,18.77224,18.352744,28.01488,0.0223466139363229,0,1,1,1,0.0034,0.0034,0.1386,-73.2576,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 15:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3721,0.3800625,11.035,10.826365,17.74832,17.464029,22.33048,0.0160179104275787,0,1,1,0.9971,0.0019,0.0021,0.1064,-75.7513,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 15:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.488,0.467175,11.4061,11.3162725,22.21408,20.959666,15.4628,0.0564693203589796,0.303918955905444,1,1,0.9973,0.0035,0.0028,0.1211,-78.7816,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 15:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.8513,0.7443925,12.8528,12.44684375,27.23872,25.227837,20.87312,0.0738244308102583,0.23369673758532,1,1,1,0.002,0.0016,0.1205,-76.8966,normal,0.1321495,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 16:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.7923,0.73406875,12.5833,12.3684,28.01488,26.541072,22.42216,0.0526080425830845,0.199633908837018,1,1,1,0.0021,0.0023,0.1213,-77.998,normal,0.11769625,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 16:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.5522,0.5937625,12.1383,12.17568875,22.33048,23.247151,20.9652,0,0.0611397515861727,1,1,0.9984,0.0065,0.0059,0.1185,-75.2105,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 16:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4124,0.4962775,10.7261,11.19825875,15.4628,18.192422,22.94224,0,0,1,1,1,0.0022,0.0024,0.1166,-76.8027,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 16:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.5242,0.54032625,9.9061,10.4074225,20.87312,21.15214,22.5584,0,0,1,1,1,0.007,0.0072,0.1171,-76.359,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 17:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.5252,0.517605,10.4911,10.604605,22.42216,21.669653,20.31016,0.0335608612194364,0.0941925309604426,1,1,1,0.0028,0.0016,0.1104,-78.337,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 17:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.7022,0.64578,12.7883,12.15466,20.9652,20.603167,23.7804,0.0172682826779616,0,1,1,0.997,0,0,0.1161,-77.8486,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 17:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4993,0.52149875,10.4856,10.63686125,22.94224,22.542694,16.94112,0.017415300336846,0.261575155695346,1,1,1,0.0038,0.004,0.1125,-79.1663,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 17:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4548,0.48650125,9.4506,9.924255,22.5584,22.44066,19.276,0.00521934179729064,0.145506773530038,1,1,0.9957,0.0031,0.0035,0.1175,-77.3822,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 18:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.35,0.40305125,9.7678,10.06714625,20.31016,20.794504,19.90112,0,0.0201396739365914,1,1,0.9929,0.0013,0.0015,0.1136,-77.8086,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 18:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3525,0.3740775,8.5328,8.89204,23.7804,23.29649,28.56288,0.0203491110326152,0,1,1,1,0.0038,0.0041,0.1153,-79.8059,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 18:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3267,0.342205,6.6978,7.3678575,16.94112,18.32586,25.4148,0,0,1,0.9932,1,0.0027,0.0022,0.1174,-79.5298,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 18:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4989,0.45799375,8.7233,8.62079375,19.276,19.556322,23.14112,0,0,1,0.9969,1,0.0014,0.0015,0.1156,-76.5467,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 19:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4849,0.4606975,8.2278,8.16396875,19.90112,19.926859,20.33296,0,0,1,1,1,0.004,0.0051,0.116,-77.458,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 19:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.5329,0.5076825,9.7172,9.23571375,28.56288,25.97547,18.89304,0.0905864534668774,0.338545692871307,1,1,1,0.0014,0.0015,0.1157,-79.4436,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 19:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4816,0.48789125,8.7772,8.80666125,25.4148,24.670665,20.82048,0.0292795929930592,0.180773407620756,1,1,1,0.0031,0.0034,0.1193,-79.4152,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 19:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4651,0.47420875,10.5078,10.087695,23.14112,23.530971,18.65024,0,0.194064937219979,1,1,1,0.0032,0.005,0.1174,-76.4567,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 20:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4263,0.44386125,9.8039,9.76806875,20.33296,21.743453,29.10016,0,0,1,1,1,0.0016,0.0017,0.1146,-78.9501,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 20:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.5952,0.5590975,10.9928,10.65246875,18.89304,19.961394,20.40536,0,0,1,1,1,0.0046,0.0055,0.1193,-78.0868,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 20:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.5072,0.5041375,11.5378,11.24827125,20.82048,20.812227,20.67624,0.00039638855588343,0.00692779417189229,1,1,1,0.0033,0.0037,0.1392,-77.8602,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 20:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3486,0.39085375,8.045,8.76245625,18.65024,19.008619,25.79032,0,0,1,1,1,0.0017,0.0018,0.1136,-78.863,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 21:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.6496,0.6060425,9.5061,9.68611375,29.10016,26.568197,21.93576,0.0870085594031099,0.246197959049022,1,1,1,0.0035,0.0038,0.1171,-76.9033,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 21:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.5358,0.526875,9.0594,9.22658625,20.40536,21.048905,20.41992,0,0,1,1,1,0.0019,0.003,0.116,-78.457,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 21:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.5071,0.50821125,9.5228,9.35148375,20.67624,21.212356,21.036,0,0,1,1,1,0.0036,0.0062,0.1524,-77.8346,normal,0.00288000000000002,normal,no_qp_action,DL BLER 15.2%
18-May-2026 21:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4468,0.47760875,9.7383,9.6397225,25.79032,25.161265,25.28672,0.024391128144203,0.0195267061440106,1,1,1,0.0017,0.0018,0.1136,-78.8564,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 22:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4281,0.4460725,8.9872,9.10610375,21.93576,22.028916,26.77808,0,0,1,1,0.9897,0,0,0.1142,-77.8329,normal,0.00134999999999989,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 22:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.6071,0.56866125,9.8872,9.76353625,20.41992,21.044894,27.8652,0,0,1,1,1,0.0016,0.0018,0.1247,-79.2619,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 22:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.3265,0.37046875,7.9956,8.40036625,21.036,21.476825,29.50168,0,0,1,1,1,0,0,0.1137,-78.8453,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 22:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.5152,0.49910875,10.1328,9.824065,25.28672,24.195728,35.07432,0.0431448602270283,0,1,1,1,0.0016,0.0019,0.1162,-77.9682,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 23:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4091,0.42848125,7.3889,7.90067875,26.77808,25.588815,29.92984,0.0444118846459492,0,1,1,1,0.0018,0.001,0.1131,-77.1584,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 23:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.5664,0.527165,7.2428,7.57432875,27.8652,26.946905,30.30936,0.032954904325108,0,1,1,1,0,0,0.1167,-80.5958,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 23:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.6257,0.59189,9.9583,9.51114,29.50168,28.751364,29.90648,0.0254329922906085,0,1,1,1,0,0,0.1206,-79.8055,normal,0,normal,no_qp_action,risk score from combined KPI evidence
18-May-2026 23:45:00,1,1,S1,683_1,1,S1 | cell 683_1,0.7813,0.66153,10.9272,10.381715,35.07432,30.97248,20.62736,0.116947099758456,0.411895654712622,1,1,1,0.0023,0.0026,0.1157,-81.5177,normal,0.0161419999999999,normal,no_qp_action,risk score from combined KPI evidence
19-May-2026 00:00:00,1,1,S1,683_1,1,S1 | cell 683_1,0.5399,0.600705,8.695,9.496955,29.92984,29.60356,21.47712,0.0109014949628864,0.282417814462089,1,1,1,0,0,0.1141,-81.6591,normal,0,normal,no_qp_action,risk score from combined KPI evidence
19-May-2026 00:15:00,1,1,S1,683_1,1,S1 | cell 683_1,0.4769,0.66763,6.9506,8.57273,30.30936,29.387624,21.09256,0.0304109357637376,0.304090881496673,1,1,1,0.0032,0.0037,0.1163,-82.3036,normal,0.0246819999999999,normal,no_qp_action,risk score from combined KPI evidence
19-May-2026 00:30:00,1,1,S1,683_1,1,S1 | cell 683_1,0.392,0.62222,4.7283,7.42729,29.90648,30.396548,21.74304,0,0.272965591403602,1,1,1,0.0059,0.0062,0.1158,-84.6934,normal,0,normal,no_qp_action,risk score from combined KPI evidence
