realization_id,sector_id,site_id,scenario_name,impaired_sector_id,sector_status,is_impaired_sector,attached_ue_count,active_ue_count,offered_traffic_Mbps,served_traffic_Mbps,unserved_traffic_Mbps,sector_load_ratio,mean_RSRP_dBm,median_RSRP_dBm,mean_SINR_dB,median_SINR_dB,mean_UE_throughput_Mbps,median_UE_throughput_Mbps,qos_satisfaction_ratio,boundary_ue_ratio,handover_risk_score,attach_rate_sector,cod_label
11,21,7,outage_sector,11,normal,0,28,6,24.2828263732004,24.2828263732004,0,0.422286955518279,-88.1855277272847,-90.3280337720155,13.3739749479231,12.2245285936915,4.04713772886673,3.03188768300875,1,0.0357142857142857,0.0357142857142857,1,normal
12,1,1,outage_sector,12,normal,0,32,8,37.6075162363307,37.6075162363307,0,0.896976764193315,-87.2527746704271,-85.801641099857,7.76212197324274,8.51368649282859,4.70093952954134,4.04035697233071,1,0.21875,0.21875,1,normal
12,2,1,outage_sector,12,normal,0,31,5,22.5432324531219,22.5432324531219,0,0.540082863214243,-91.336430576522,-90.3531948982596,7.90362877581032,5.75209122848513,4.50864649062439,4.21903028904841,1,0.258064516129032,0.258064516129032,0.96875,normal
12,3,1,outage_sector,12,normal,0,15,2,4.12107579109945,4.12107579109945,0,0.102428811696248,-87.8982977029808,-90.532512308114,7.26079489071617,4.8558494845405,2.06053789554972,2.06053789554972,1,0.2,0.2,0.882352941176471,normal
12,4,2,outage_sector,12,normal,0,24,2,4.03879214461575,4.03879214461575,0,0.0701786645308751,-88.0649668110462,-90.9055782561089,12.6879175470493,12.6079708784678,2.01939607230787,2.01939607230787,1,0.125,0.125,0.96,normal
12,5,2,outage_sector,12,normal,0,22,4,17.3367353676251,17.3367353676251,0,0.466416831216875,-87.4160628813477,-90.0337549535283,6.665855351277,6.11830167613888,4.33418384190627,3.4438336856623,1,0.0909090909090909,0.0909090909090909,1,normal
12,6,2,outage_sector,12,normal,0,16,2,7.6962873477236,7.6962873477236,0,0.156683409322823,-87.7605194307948,-89.7292414618186,10.2421970709939,10.659928026649,3.8481436738618,3.8481436738618,1,0.1875,0.1875,1,normal
12,7,3,outage_sector,12,normal,0,33,6,19.8569795456472,19.8569795456472,0,0.391704454168403,-90.0386248118596,-91.0013566003215,10.4836610488112,10.0058813591942,3.3094965909412,3.13713832927078,1,0.0606060606060606,0.0606060606060606,1,normal
12,8,3,outage_sector,12,normal,0,25,2,6.33204162371074,6.33204162371074,0,0.162658573232461,-88.5153628164597,-87.901371701158,7.27970250213441,4.2265996277176,3.16602081185537,3.16602081185537,1,0.24,0.24,0.892857142857143,normal
12,9,3,outage_sector,12,normal,0,27,7,26.3659943501038,26.3659943501038,0,0.7144583487316,-87.4032377875556,-89.6059285078465,6.75773207311648,5.56080400504336,3.76657062144339,4.19127257967918,1,0.259259259259259,0.259259259259259,0.964285714285714,normal
12,10,4,outage_sector,12,normal,0,21,3,11.9598140279404,11.9598140279404,0,0.24624419993608,-85.4218190865918,-87.8154522334926,10.7557023545385,8.61784548470811,3.98660467598014,4.58321149263255,1,0.0952380952380952,0.0952380952380952,1,normal
12,11,4,outage_sector,12,normal,0,24,1,2.77682116325845,2.77682116325845,0,0.0535124977360423,-90.045712576992,-90.0407423420714,11.2068440030353,10.4491055419813,2.77682116325845,2.77682116325845,1,0.0416666666666667,0.0416666666666667,1,normal
12,12,4,outage_sector,12,outage,1,0,0,0,0,0,0,-125,-125,-20,-20,0,0,0,0,0,0,outage
12,13,5,outage_sector,12,normal,0,24,7,22.1742146411529,22.1742146411529,0,0.573622788092161,-91.3195230369514,-92.6918219817981,7.72994734842005,4.07071359826039,3.16774494873612,3.84214627942117,1,0.208333333333333,0.208333333333333,1,normal
12,14,5,outage_sector,12,normal,0,27,2,8.00556757976212,8.00556757976212,0,0.168415696106397,-87.9746975251653,-90.2745176738017,9.96372820784455,8.59360996943673,4.00278378988106,4.00278378988106,1,0.148148148148148,0.148148148148148,1,normal
12,15,5,outage_sector,12,normal,0,34,5,26.1445315117757,26.1445315117757,0,0.58170972741241,-87.865465612093,-87.1463435863339,9.37767299198382,8.7679961908927,5.22890630235515,5.30656475138688,1,0.205882352941176,0.205882352941176,1,normal
12,16,6,outage_sector,12,normal,0,23,3,16.4765099507963,16.4765099507963,0,0.417394732033858,-86.6671982424981,-87.6887061753891,6.78270432493746,3.94548427810047,5.49216998359876,4.90809250732681,1,0.347826086956522,0.347826086956522,0.958333333333333,normal
12,17,6,outage_sector,12,normal,0,25,2,14.1314205514312,14.1314205514312,0,0.325620730434657,-87.9542943720014,-87.9637724961917,8.28451721373787,9.3615873258568,7.06571027571559,7.06571027571559,1,0.16,0.16,0.961538461538462,normal
12,18,6,outage_sector,12,normal,0,25,4,18.2781424537959,18.2781424537959,0,0.336982103229915,-88.877225947236,-89.3678600539384,12.0188160719072,11.6596465334209,4.56953561344899,3.86861819013473,1,0.12,0.12,1,normal
12,19,7,outage_sector,12,normal,0,21,1,4.26410080614528,4.26410080614528,0,0.0912419744625653,-88.3506063989014,-90.4022535514768,9.38391010327252,9.67511939125421,4.26410080614528,4.26410080614528,1,0.19047619047619,0.19047619047619,1,normal
12,20,7,outage_sector,12,normal,0,15,3,8.87029550220609,8.87029550220609,0,0.225658945575346,-88.7797936680733,-87.2562888739303,6.80396453604136,5.92867364418268,2.95676516740203,3.272953732934,1,0.333333333333333,0.333333333333333,1,normal
12,21,7,outage_sector,12,normal,0,26,5,15.92569899973,15.92569899973,0,0.270328499173629,-86.9833826472874,-85.8361653434186,12.9772253493393,10.9058547240472,3.18513979994601,2.47768561582016,1,0.0384615384615385,0.0384615384615385,1,normal
13,1,1,outage_sector,13,normal,0,22,6,27.3105651749579,27.3105651749579,0,0.743064698588058,-86.7113515719037,-88.453710314542,6.58311399401412,4.32393016587866,4.55176086249298,4.67072840186115,1,0.136363636363636,0.136363636363636,0.956521739130435,normal
13,2,1,outage_sector,13,normal,0,21,1,3.68416918373935,3.68416918373935,0,0.105007268179718,-89.6778203070809,-91.2648030525503,6.24244314971996,5.09599886767941,3.68416918373935,3.68416918373935,1,0.19047619047619,0.19047619047619,0.954545454545455,normal
13,3,1,outage_sector,13,normal,0,33,1,2.41762913773909,2.41762913773909,0,0.0550445927138565,-86.0290197330437,-86.6307877778035,8.35937989979038,7.59488724843635,2.41762913773909,2.41762913773909,1,0.151515151515152,0.151515151515152,1,normal
13,4,2,outage_sector,13,normal,0,28,4,22.9709605809025,22.9709605809025,0,0.484155355786812,-89.3153077630897,-91.6974143618954,9.43722456712728,9.88422776952777,5.74274014522563,5.73208323408287,1,0.107142857142857,0.107142857142857,1,normal
13,5,2,outage_sector,13,normal,0,25,3,11.9729088147714,11.9729088147714,0,0.372916585812541,-88.2502837871082,-89.8002861163055,5.05083724212547,2.72296859899534,3.99096960492379,3.61541575613045,1,0.28,0.28,0.925925925925926,normal
13,6,2,outage_sector,13,normal,0,27,7,28.3456614203221,28.3456614203221,0,0.663906789558967,-85.9099765570167,-84.5969083822549,8.38251670439318,7.01466344515448,4.04938020290316,4.51804988327886,1,0.185185185185185,0.185185185185185,1,normal
13,7,3,outage_sector,13,normal,0,25,3,14.5797707119373,14.5797707119373,0,0.294896977537771,-89.6626807982918,-88.9679657384168,10.230794642659,8.81410646576701,4.85992357064576,4.4561702415457,1,0.12,0.12,1,normal
13,8,3,outage_sector,13,normal,0,27,4,17.7193926788516,17.7193926788516,0,0.471175609049552,-89.5971713636228,-90.4196571010669,6.98935840744651,6.16560467641021,4.42984816971291,3.72178516282294,1,0.111111111111111,0.111111111111111,1,normal
13,9,3,outage_sector,13,normal,0,15,0,0,0,0,0,-87.6768919493774,-89.535949040161,6.67593606828283,4.03655081558136,0,0,1,0.2,0.2,0.9375,normal
13,10,4,outage_sector,13,normal,0,30,6,30.7935145692639,30.7935145692639,0,0.74595416347595,-90.0527880139036,-91.8826199012857,8.0397842505944,6.34230382668536,5.13225242821065,4.57286079094445,1,0.2,0.2,1,normal
13,11,4,outage_sector,13,normal,0,21,4,15.2938933029129,15.2938933029129,0,0.278359149001242,-89.2048769773962,-88.0966749447153,11.570588247639,12.4897970639882,3.82347332572823,3.97123496346422,1,0.0952380952380952,0.0952380952380952,1,normal
13,12,4,outage_sector,13,normal,0,30,7,37.70572549259,30.668267247398,7.03745824519197,1.22947035737042,-91.9672459852257,-91.9120933186565,4.94324945200716,3.84834222576372,4.38118103534257,4.32429749747905,1,0.266666666666667,0.266666666666667,0.967741935483871,normal
13,13,5,outage_sector,13,outage,1,0,0,0,0,0,0,-125,-125,-20,-20,0,0,0,0,0,0,outage
13,14,5,outage_sector,13,normal,0,32,6,25.7774365828061,25.7774365828061,0,0.466796547093023,-89.4805250205671,-88.7417278603853,11.6298702975568,12.267313471677,4.29623943046769,4.34334278504204,1,0.15625,0.15625,0.96969696969697,normal
13,15,5,outage_sector,13,normal,0,15,2,11.1790281510903,11.1790281510903,0,0.293521110986321,-89.6501752518951,-89.6136512262985,6.96605828495288,6.69925333347868,5.58951407554515,5.58951407554515,1,0.2,0.2,1,normal
13,16,6,outage_sector,13,normal,0,22,4,17.295442438627,17.295442438627,0,0.477135092984316,-86.3660472792949,-84.7531629396304,6.70130190462926,4.35790016647762,4.32386060965675,4.27750619965354,1,0.136363636363636,0.136363636363636,0.956521739130435,normal
13,17,6,outage_sector,13,normal,0,25,4,20.7663706803847,20.7663706803847,0,0.62184200621092,-90.2585789292101,-90.8323764072906,6.12274620322888,3.56120548747818,5.19159267009617,5.44204909829924,1,0.28,0.28,0.961538461538462,normal
13,18,6,outage_sector,13,normal,0,23,0,0,0,0,0,-90.2971408920206,-91.0882020328382,9.27535159896383,8.06963744616967,0,0,1,0.130434782608696,0.130434782608696,0.92,normal
13,19,7,outage_sector,13,normal,0,27,5,24.8074044747294,24.8074044747294,0,0.565002051050194,-88.5799266534233,-89.5124900118834,8.73551221993703,6.21643731841763,4.96148089494588,4.47764253169157,1,0.185185185185185,0.185185185185185,1,normal
13,20,7,outage_sector,13,normal,0,19,4,13.2871290383302,13.2871290383302,0,0.365722674452808,-89.8266188381297,-90.855564853148,6.62062504631345,3.48036166634917,3.32178225958256,3.03059946674662,1,0.315789473684211,0.315789473684211,1,normal
13,21,7,outage_sector,13,normal,0,21,4,12.0596576005455,12.0596576005455,0,0.279466586804626,-89.8650674307481,-89.7974654524769,8.80823665786411,7.09515210465633,3.01491440013639,3.15060102865177,1,0.142857142857143,0.142857142857143,0.954545454545455,normal
14,1,1,outage_sector,14,normal,0,11,3,6.85878457153846,6.85878457153846,0,0.187277546471946,-86.945576989681,-86.7003800577433,7.35767971202535,6.17349269517425,2.28626152384615,1.90518827413642,1,0.0909090909090909,0.0909090909090909,0.846153846153846,normal
14,2,1,outage_sector,14,normal,0,28,5,26.5818095032915,26.5818095032915,0,0.708585356140947,-88.9558918192106,-88.1781606598478,6.98763763822738,5.05704657826799,5.3163619006583,5.12221596889624,1,0.142857142857143,0.142857142857143,0.96551724137931,normal
14,3,1,outage_sector,14,normal,0,15,5,31.1007042983844,31.1007042983844,0,0.775050465709325,-84.2986161155854,-84.3892519036629,7.99798586842856,5.24386347355335,6.22014085967689,6.44890480718424,1,0.333333333333333,0.333333333333333,1,normal
14,4,2,outage_sector,14,normal,0,23,4,15.6408014986876,15.6408014986876,0,0.265709164333242,-88.9224508037704,-89.545982650721,12.1451664777683,14.4611684698432,3.9102003746719,4.01189414069137,1,0.130434782608696,0.130434782608696,0.958333333333333,normal
14,5,2,outage_sector,14,normal,0,26,3,17.739463716314,17.739463716314,0,0.487510103456138,-88.0860138795919,-89.0327806025765,6.32110849831505,6.14875697683288,5.91315457210466,5.98904583805282,1,0.230769230769231,0.230769230769231,0.962962962962963,normal
14,6,2,outage_sector,14,normal,0,22,3,13.6535774946629,13.6535774946629,0,0.290159489326949,-87.3756301660818,-89.8980807378408,9.65518385897002,7.2445924412073,4.55119249822097,4.44216977372718,1,0.136363636363636,0.136363636363636,0.956521739130435,normal
14,7,3,outage_sector,14,normal,0,21,2,10.2592071703294,10.2592071703294,0,0.193003465063478,-89.0039819054051,-88.581190493478,10.9169670099832,9.80798834530379,5.12960358516468,5.12960358516468,1,0.0476190476190476,0.0476190476190476,1,normal
14,8,3,outage_sector,14,normal,0,23,1,3.39080376868546,3.39080376868546,0,0.0854503551183304,-88.4932231045458,-90.3099200864775,7.48278270554197,4.73633661314572,3.39080376868546,3.39080376868546,1,0.173913043478261,0.173913043478261,1,normal
14,9,3,outage_sector,14,normal,0,22,4,11.9231924663463,11.9231924663463,0,0.304311176568843,-88.2036021992228,-91.1336840079597,7.18011138797089,5.52516934038679,2.98079811658657,2.07589965089582,1,0.272727272727273,0.272727272727273,0.956521739130435,normal
14,10,4,outage_sector,14,normal,0,23,4,22.5142557190034,22.5142557190034,0,0.587731419242143,-88.9427008471585,-89.1819976616609,7.07343549896206,6.61991034779084,5.62856392975085,5.60907281423709,1,0.173913043478261,0.173913043478261,1,normal
14,11,4,outage_sector,14,normal,0,34,4,25.1715120367114,25.1715120367114,0,0.544532318175238,-89.8797089378233,-92.1165830517287,8.89683590274349,7.42401555861069,6.29287800917784,6.20866647651333,1,0.147058823529412,0.147058823529412,1,normal
