row_id,realization_id,scenario_name,site_id,sector_id,impaired_sector_id,attached_ue_count,active_ue_count,offered_traffic_Mbps,served_traffic_Mbps,unserved_traffic_Mbps,sector_load_ratio,mean_RSRP_dBm,median_RSRP_dBm,mean_SINR_dB,median_SINR_dB,mean_UE_throughput_Mbps,median_UE_throughput_Mbps,qos_satisfaction_ratio,boundary_ue_ratio,handover_risk_score,attach_rate_sector,cod_label
35,2,normal,4,12,0,23,4,16.3549184412096,16.3549184412096,0,0.542940052209354,-89.5348550458398,-90.9107271176203,4.70979511003166,3.56422376356583,4.08872961030241,4.03178867530261,1,0.347826086956522,0.347826086956522,1,normal
36,21,normal,3,7,0,18,2,11.5200035221591,11.5200035221591,0,0.212124687959696,-89.5051694433202,-91.311830053081,11.546553868447,11.1199914403729,5.76000176107953,5.76000176107953,1,0,0,1,normal
37,4,normal,7,20,0,23,2,6.72147182042697,6.72147182042697,0,0.182179550615633,-87.9315160407988,-88.7835298777809,6.21614407020782,3.12401418973124,3.36073591021348,3.36073591021348,1,0.304347826086957,0.304347826086957,0.92,normal
38,8,normal,2,6,0,30,6,25.1686880544778,25.1686880544778,0,0.665223422029785,-89.0416390932721,-91.5627547590308,7.62829604068382,6.59033581424123,4.19478134241297,4.10129013691878,1,0.2,0.2,1,normal
39,15,normal,6,16,0,18,5,27.0923905537801,27.0923905537801,0,0.539380208285212,-83.5043959904244,-84.0628360189373,10.3002230772077,9.16962262574495,5.41847811075602,7.15757729880148,1,0.111111111111111,0.111111111111111,0.947368421052632,normal
40,13,normal,5,14,0,26,6,36.3896431077187,36.3896431077187,0,0.614017006964459,-89.4196320786832,-90.9179948209162,13.0948440847054,12.7317134114846,6.06494051795311,6.11443406288794,1,0.0384615384615385,0.0384615384615385,0.962962962962963,normal
41,19,normal,1,1,0,22,5,25.7598039173287,25.7598039173287,0,0.733633738813682,-88.8333174640048,-89.3077963490343,6.03449521824382,2.80184975983682,5.15196078346575,5.70538189284438,1,0.363636363636364,0.363636363636364,0.916666666666667,normal
42,1,normal,7,20,0,19,3,14.3125398218174,14.3125398218174,0,0.327149557563763,-84.9947151236477,-84.3727377634909,9.16549223510616,6.67372759723045,4.77084660727245,3.91874332158135,1,0.210526315789474,0.210526315789474,0.904761904761905,normal
43,7,normal,2,4,0,28,7,22.2873681096365,22.2873681096365,0,0.392980185883859,-90.3145436605348,-91.0757335042071,12.0744728353439,12.064686472115,3.18390972994808,3.23876443352682,1,0,0,1,normal
44,7,normal,2,6,0,25,2,10.6203062007155,10.6203062007155,0,0.319541206841511,-90.7031336636008,-89.2804319697135,5.54640591869665,5.13734954192185,5.31015310035777,5.31015310035777,1,0.24,0.24,1,normal
45,19,normal,6,18,0,25,5,19.1527147933813,19.1527147933813,0,0.395279802054525,-89.7002049802402,-91.5286510839749,10.5609823882202,8.30263483634323,3.83054295867625,4.00957492097453,1,0.16,0.16,1,normal
46,7,normal,3,7,0,29,5,20.996771082065,20.996771082065,0,0.347253561428441,-86.2104463201245,-86.644807251228,13.6224502222541,13.1150165370662,4.199354216413,3.6138216085654,1,0.103448275862069,0.103448275862069,0.966666666666667,normal
47,3,normal,1,3,0,28,8,39.4206619815258,37.5415285995389,1.87913338198683,1.05005479137602,-86.4837294707551,-86.2010884743107,6.68135256215601,6.10816377519988,4.69269107494237,4.88771259644422,1,0.178571428571429,0.178571428571429,0.96551724137931,normal
48,17,normal,5,13,0,22,2,6.67752793783376,6.67752793783376,0,0.212760989479712,-88.6033974548336,-89.9721631187209,5.19402056943741,1.88916867900164,3.33876396891688,3.33876396891688,1,0.227272727272727,0.227272727272727,0.956521739130435,normal
49,16,normal,2,4,0,25,6,25.046299356631,25.046299356631,0,0.565494495358063,-91.9906620221893,-93.4998399704079,8.4089666137192,8.7856770020913,4.17438322610517,4.112039496577,1,0.16,0.16,1,normal
50,1,normal,3,7,0,30,8,36.4694440788035,36.4694440788035,0,0.603277815320553,-86.3223968900249,-86.6155530045023,14.2466684857415,12.2236840625217,4.55868050985044,4.57884239714375,1,0,0,0.967741935483871,normal
51,20,normal,2,5,0,29,3,17.4995448700285,17.4995448700285,0,0.439322669223533,-87.5152775885128,-88.4601853609972,7.33397751487553,6.08164096439563,5.83318162334282,5.71052639539664,1,0.241379310344828,0.241379310344828,0.966666666666667,normal
52,21,normal,1,2,0,25,3,14.3229570775862,14.3229570775862,0,0.331796226417992,-85.6646904305521,-86.5647056828238,9.00373645060159,5.87712317068195,4.77431902586206,5.89946149985197,1,0.2,0.2,0.961538461538462,normal
53,20,normal,1,2,0,25,3,15.0311676332654,15.0311676332654,0,0.357727388060678,-84.6217533710304,-85.9288875113169,7.89530352434259,6.05304813983884,5.01038921108845,4.96659078802986,1,0.12,0.12,0.961538461538462,normal
54,5,normal,3,7,0,22,4,16.2970944405484,16.2970944405484,0,0.288100543812785,-88.9350519361785,-89.7057576761363,12.2174770134482,12.6475573539655,4.0742736101371,3.96753219850536,1,0.0454545454545455,0.0454545454545455,1,normal
55,20,normal,3,8,0,16,0,0,0,0,0,-87.7498859245821,-86.9393617608835,9.58839502087079,10.2564263541513,0,0,1,0.1875,0.1875,1,normal
56,11,normal,7,21,0,27,1,2.08428666666415,2.08428666666415,0,0.0377876920522738,-89.909220259815,-90.0688430149535,11.8327247353804,11.7447212111224,2.08428666666415,2.08428666666415,1,0,0,0.964285714285714,normal
57,21,normal,1,3,0,19,1,5.75736696194461,5.75736696194461,0,0.189688411745333,-88.1984696241945,-87.1134181595662,4.80880897595332,1.72662073583172,5.75736696194461,5.75736696194461,1,0.210526315789474,0.210526315789474,0.904761904761905,normal
58,1,normal,6,18,0,25,1,3.57877256205135,3.57877256205135,0,0.0578089853054515,-85.6641255517487,-87.826665569999,14.0910072688204,13.8131137124504,3.57877256205135,3.57877256205135,1,0.08,0.08,1,normal
59,20,normal,7,20,0,21,3,13.6605325442749,13.6605325442749,0,0.374259780083013,-87.7292215821498,-88.3749650622923,6.5037976943613,4.59088605504521,4.55351084809163,3.88442935629454,1,0.19047619047619,0.19047619047619,1,normal
60,9,normal,2,6,0,23,4,11.5884320693833,11.5884320693833,0,0.281730371168762,-89.4106805417,-91.9160269087605,7.81378944714806,4.01079554573515,2.89710801734582,2.2669871202695,1,0.217391304347826,0.217391304347826,1,normal
61,14,normal,2,6,0,28,6,28.1377129622438,28.1377129622438,0,0.597843344251037,-87.3252611934076,-86.166867780966,9.54215928151569,8.08253818097175,4.68961882704064,4.86465192230402,1,0.107142857142857,0.107142857142857,0.96551724137931,normal
62,14,normal,4,10,0,22,2,11.7224681364681,11.7224681364681,0,0.257359194941281,-85.0732370774856,-83.9521915472135,9.28377615831302,7.86441676339849,5.86123406823404,5.86123406823404,1,0.227272727272727,0.227272727272727,1,normal
63,10,normal,7,19,0,18,3,7.7195983220635,7.7195983220635,0,0.194553778578328,-88.6987346275675,-90.7339361419439,8.19285002685072,7.55083158418421,2.57319944068783,2.28093052380971,1,0.222222222222222,0.222222222222222,0.947368421052632,normal
64,15,normal,5,14,0,29,7,32.1600814475944,32.1600814475944,0,0.540538105044104,-88.2987354710814,-86.9960578324318,13.2350506112427,13.7212152884002,4.59429734965635,4.54795492600175,1,0.103448275862069,0.103448275862069,0.935483870967742,normal
65,18,normal,2,6,0,32,7,29.7072499953457,29.7072499953457,0,0.590338930075179,-86.4190100997531,-87.4669066122428,10.9006244326086,8.52652325648149,4.24389285647796,3.97489757501279,1,0.0625,0.0625,1,normal
66,8,normal,4,11,0,24,7,22.5967833169521,22.5967833169521,0,0.452857000258723,-88.9074439587403,-90.827081020743,10.1942365984419,9.1962541741916,3.22811190242173,2.9694830434918,1,0.125,0.125,0.923076923076923,normal
67,3,normal,4,10,0,18,3,19.039037554109,19.039037554109,0,0.430158514304943,-90.136050770247,-91.414944325553,8.87644362784455,10.01198817083,6.34634585136966,6.21123620860732,1,0.222222222222222,0.222222222222222,1,normal
68,8,normal,3,9,0,32,2,7.31448970454805,7.31448970454805,0,0.190602181970642,-88.9224873586075,-89.0821537962819,6.99997212968282,6.54244652279699,3.65724485227403,3.65724485227403,1,0.09375,0.09375,1,normal
69,1,normal,7,19,0,29,7,27.9999777396387,27.9999777396387,0,0.583089847399733,-87.7864568467944,-90.3758982193005,9.8298179962874,8.05828119980165,3.99999681994839,3.70633010659605,1,0.137931034482759,0.137931034482759,0.935483870967742,normal
70,19,normal,5,13,0,25,5,15.0206033909414,15.0206033909414,0,0.40460293679803,-88.3459709308296,-89.5758524439582,6.98916647952105,6.2005675591448,3.00412067818828,2.84685005481682,1,0.12,0.12,1,normal
71,1,normal,5,15,0,20,2,9.4666036916882,9.4666036916882,0,0.211352386259968,-88.0889514318025,-91.0828040875422,8.920301283025,6.28621875176085,4.7333018458441,4.7333018458441,1,0.05,0.05,0.952380952380952,normal
72,14,normal,7,20,0,19,1,5.03714227477237,5.03714227477237,0,0.128863536955169,-86.7201993157331,-87.7142654748385,7.11142380228011,3.97363209496298,5.03714227477237,5.03714227477237,1,0.263157894736842,0.263157894736842,0.95,normal
73,19,normal,3,7,0,16,3,14.9122552588231,14.9122552588231,0,0.329692795838105,-91.0322899187759,-92.4696392964857,9.43762917637197,5.28189272565647,4.97075175294105,5.19123549705171,1,0.0625,0.0625,1,normal
74,10,normal,3,8,0,24,4,23.2420492792829,23.2420492792829,0,0.562236907298792,-90.5057145084056,-92.7356210264765,8.30002317527423,6.37599212732767,5.81051231982073,5.82060596110592,1,0.125,0.125,1,normal
75,15,normal,5,15,0,19,2,4.82849950592028,4.82849950592028,0,0.132521564905462,-88.1120444815826,-88.0056177601217,6.54457341384516,6.18530661499402,2.41424975296014,2.41424975296014,1,0.157894736842105,0.157894736842105,1,normal
76,20,normal,5,13,0,26,2,4.62239435746799,4.62239435746799,0,0.146418240040602,-88.9571674094145,-89.077914249791,5.27230833650108,4.45184233518964,2.311197178734,2.311197178734,1,0.230769230769231,0.230769230769231,0.962962962962963,normal
77,6,normal,1,2,0,21,2,14.8033639933557,14.8033639933557,0,0.342241941073509,-85.5182405596007,-85.3476648386967,8.44754777852766,7.39054447350969,7.40168199667783,7.40168199667783,1,0.0952380952380952,0.0952380952380952,0.954545454545455,normal
78,9,normal,3,9,0,24,1,6.0261324288648,6.0261324288648,0,0.144219196059282,-85.3478004520397,-87.2472907168155,8.03140660442698,6.22219925426439,6.0261324288648,6.0261324288648,1,0.166666666666667,0.166666666666667,1,normal
79,13,normal,6,16,0,21,2,9.46390927616616,9.46390927616616,0,0.299423491177103,-88.591598532458,-90.8907330942913,5.13124718389221,3.8974456339707,4.73195463808308,4.73195463808308,1,0.333333333333333,0.333333333333333,1,normal
80,6,normal,1,1,0,21,3,19.0902526333987,19.0902526333987,0,0.562679751163086,-88.1878953467771,-89.2353363355728,5.87561492124456,6.16246461948519,6.36341754446624,6.98640194808931,1,0.142857142857143,0.142857142857143,0.954545454545455,normal
81,2,normal,2,5,0,20,3,14.2833384017653,14.2833384017653,0,0.413595978036556,-89.8223591076697,-91.3344875443734,5.47463223854159,2.4910617158363,4.76111280058843,5.44386323110651,1,0.35,0.35,0.952380952380952,normal
82,1,normal,6,17,0,22,4,15.3525942358642,15.3525942358642,0,0.281034062025683,-85.4193778464579,-86.8984282620245,12.1775770843326,12.1526106705797,3.83814855896605,3.33537947510548,1,0.0454545454545455,0.0454545454545455,1,normal
83,17,normal,2,6,0,19,1,6.1299846715617,6.1299846715617,0,0.118832044181092,-87.545561377929,-87.158610698622,11.2032407214973,8.39439498682311,6.1299846715617,6.1299846715617,1,0.0526315789473684,0.0526315789473684,1,normal
84,5,normal,3,9,0,19,0,0,0,0,0,-88.6212030039058,-88.5629370319474,4.30526156788685,4.91530959152721,0,0,1,0.263157894736842,0.263157894736842,0.95,normal
85,6,normal,2,4,0,28,7,33.7193909162321,33.7193909162321,0,0.635281733199614,-89.4519043352069,-90.5751219167194,11.0088439043413,9.54459478300087,4.81705584517601,4.96358500585854,1,0.0714285714285714,0.0714285714285714,0.96551724137931,normal
86,7,normal,6,17,0,27,5,21.1231260418064,21.1231260418064,0,0.446623675456318,-87.2158337188601,-88.5928959649968,9.85626248931764,8.81004944532831,4.22462520836128,4.48846022161008,1,0.0740740740740741,0.0740740740740741,0.964285714285714,normal
87,3,normal,7,20,0,24,3,8.30572589987259,8.30572589987259,0,0.232326449557608,-88.1795960784426,-88.7770446927514,6.18416624484851,3.54964715546181,2.76857529995753,2.76076929117015,1,0.166666666666667,0.166666666666667,0.96,normal
88,14,normal,1,1,0,19,1,6.50664293521119,6.50664293521119,0,0.193368932388109,-87.8177762571229,-89.0792901074842,6.04550318560604,4.17576450450564,6.50664293521119,6.50664293521119,1,0.210526315789474,0.210526315789474,1,normal
89,11,normal,1,2,0,29,1,7.96788450386148,7.96788450386148,0,0.210162602840019,-86.1570182461413,-88.0566424991811,7.07578769543121,3.97304094351268,7.96788450386148,7.96788450386148,1,0.310344827586207,0.310344827586207,0.966666666666667,normal
90,17,normal,6,16,0,24,5,19.9265883332347,19.9265883332347,0,0.538546297677138,-87.3135585647595,-87.2999852996434,6.97290104882875,5.53390475018903,3.98531766664695,3.40612466543515,1,0.208333333333333,0.208333333333333,0.96,normal
91,15,normal,3,8,0,26,4,22.284146431795,22.284146431795,0,0.558211515343252,-87.2314438231372,-89.8444696529431,8.21438639863058,4.44232553617055,5.57103660794876,5.71533277392599,1,0.230769230769231,0.230769230769231,1,normal
92,19,normal,4,11,0,21,3,13.2618865018541,13.2618865018541,0,0.244876043280111,-87.9537682494153,-87.8764687107754,11.0454258374448,11.8006153464511,4.42062883395136,4.88896424424459,1,0.0476190476190476,0.0476190476190476,1,normal
93,12,normal,4,10,0,25,1,5.29475401957032,5.29475401957032,0,0.110963299363421,-87.1690509329826,-88.599352922775,9.62154823362645,9.50934679832179,5.29475401957032,5.29475401957032,1,0.12,0.12,0.961538461538462,normal
94,15,normal,6,17,0,21,3,15.0379356792358,15.0379356792358,0,0.519081778383974,-92.8330817258022,-93.1709198776594,4.63226774534105,4.33083060576749,5.01264522641193,4.72636915921525,1,0.285714285714286,0.285714285714286,1,normal
95,8,normal,7,20,0,18,3,12.2069690044385,12.2069690044385,0,0.318724523292657,-87.8613840212175,-86.2577633466419,6.93243513682079,2.77502552257322,4.06898966814618,5.15600961267241,1,0.388888888888889,0.388888888888889,0.9,normal
96,13,normal,2,5,0,28,3,18.700768610099,18.700768610099,0,0.474331737518603,-87.5394755746777,-90.2866975758764,7.26642617911136,4.6002269564613,6.23358953669967,7.09191042631132,1,0.178571428571429,0.178571428571429,1,normal
97,11,normal,6,17,0,22,1,1.17834744847281,1.17834744847281,0,0.0375930897465413,-89.340182971526,-89.1868909403768,5.22436813621614,5.89980752220152,1.17834744847281,1.17834744847281,1,0.272727272727273,0.272727272727273,1,normal
98,5,normal,5,14,0,14,2,9.13606912852355,9.13606912852355,0,0.17961776887218,-86.9517576455773,-85.9152621434612,11.0363160598871,9.60272120840963,4.56803456426178,4.56803456426178,1,0.142857142857143,0.142857142857143,1,normal
99,10,normal,7,20,0,24,3,7.98567116345249,7.98567116345249,0,0.2183081769095,-86.6868455370842,-87.5583996598736,6.51276162635417,5.19499008270951,2.6618903878175,2.38274407932538,1,0.166666666666667,0.166666666666667,1,normal
100,7,normal,4,10,0,18,2,6.48623747514034,6.48623747514034,0,0.138787489046563,-85.7453089263939,-86.967002593108,9.98220778168543,6.93740740994903,3.24311873757017,3.24311873757017,1,0.111111111111111,0.111111111111111,1,normal
101,20,normal,1,1,0,23,7,35.5422762261609,32.0965520767125,3.44572414944843,1.10735496265184,-89.6493352681232,-89.74468774841,5.13108237812511,3.78905911543726,4.58522172524464,4.70708570588375,1,0.260869565217391,0.260869565217391,1,normal
102,14,normal,3,9,0,18,2,9.85371140253567,9.85371140253567,0,0.336976330912823,-89.9098910196224,-92.0791948355904,5.41800980107208,3.03148144966884,4.92685570126784,4.92685570126784,1,0.222222222222222,0.222222222222222,1,normal
103,1,normal,1,3,0,14,1,5.51380783667826,5.51380783667826,0,0.136937944959388,-87.9428746527172,-88.526148956695,7.82574844638613,7.34758401141221,5.51380783667826,5.51380783667826,1,0.0714285714285714,0.0714285714285714,0.875,normal
104,18,normal,3,7,0,24,3,9.49024340914389,9.49024340914389,0,0.164353545039291,-87.4938364982617,-89.1343989802049,12.4623610879736,13.2745712619118,3.16341446971463,3.98108525144018,1,0,0,0.96,normal
105,8,normal,1,1,0,19,3,11.1776417238558,11.1776417238558,0,0.270859742281057,-85.6138709161843,-87.3935717284705,8.14240961036429,6.69995813003341,3.7258805746186,3.88824315224984,1,0.105263157894737,0.105263157894737,0.904761904761905,normal
106,7,normal,2,5,0,20,6,31.5140457084816,31.5140457084816,0,0.819305312945005,-86.3127127039459,-86.3708672947415,6.95043820903385,5.16933908779504,5.2523409514136,4.9016069819648,1,0.3,0.3,1,normal
107,14,normal,7,19,0,30,4,11.3424015127577,11.3424015127577,0,0.300828945228757,-91.7233878792815,-94.5497869431121,6.67778288137238,4.04395977563074,2.83560037818943,2.32556565127326,1,0.366666666666667,0.366666666666667,1,normal
108,2,normal,7,21,0,22,0,0,0,0,0,-87.9181680869365,-87.4496742557041,11.081455165072,10.851741172792,0,0,1,0.0454545454545455,0.0454545454545455,0.916666666666667,normal
109,4,normal,5,13,0,21,5,25.3745267683466,25.3745267683466,0,0.593064439654661,-85.0511518095576,-85.3158186844158,8.19297356818982,8.43646456103112,5.07490535366933,5.01475579702985,1,0.0952380952380952,0.0952380952380952,1,normal
110,10,normal,6,16,0,23,5,20.0627212380187,20.0627212380187,0,0.545728851686128,-87.6301447122927,-88.3983195855237,6.60540477325195,5.03013297836351,4.01254424760374,4.67220674840823,1,0.217391304347826,0.217391304347826,0.958333333333333,normal
111,15,normal,3,7,0,18,2,9.62713209343222,9.62713209343222,0,0.162878761239334,-86.6535738566848,-85.8691227943375,13.3004279139894,13.3154814827794,4.81356604671611,4.81356604671611,1,0,0,0.947368421052632,normal
112,20,normal,4,12,0,23,2,11.0737904812611,11.0737904812611,0,0.25761254353683,-86.4385307312316,-85.853527556111,8.15653131207746,6.46687450155484,5.53689524063055,5.53689524063055,1,0.0869565217391304,0.0869565217391304,1,normal
113,4,normal,5,15,0,30,7,35.4194687080298,35.4194687080298,0,0.749613948632707,-86.5803215484485,-84.8995566195847,9.63926855179795,8.91966495114697,5.05992410114711,6.05448216223903,1,0.1,0.1,1,normal
114,7,normal,6,18,0,17,2,5.81098149030961,5.81098149030961,0,0.122417007096945,-89.51539936609,-89.2754203239469,9.38039172011923,9.02498687322987,2.90549074515481,2.90549074515481,1,0.0588235294117647,0.0588235294117647,1,normal
115,20,normal,2,4,0,25,2,15.1374311045791,15.1374311045791,0,0.295664590382167,-89.463230623369,-90.4312654728397,10.5208583958467,8.93046708899423,7.56871555228953,7.56871555228953,1,0.04,0.04,1,normal
116,16,normal,4,11,0,22,5,24.8872782783803,24.8872782783803,0,0.445171257965266,-87.5727123705958,-89.2901050239037,12.6536682610978,12.7017011994101,4.97745565567606,4.69771288553268,1,0.0909090909090909,0.0909090909090909,0.916666666666667,normal
117,2,normal,3,9,0,27,7,30.4133388369366,27.6385264437714,2.77481239316519,1.10039653882454,-88.6647960700146,-92.0748652274994,3.97874754153389,2.38563543150863,3.94836092053877,3.62073832241181,1,0.37037037037037,0.37037037037037,0.931034482758621,normal
118,8,normal,5,15,0,27,4,17.2190126525492,17.2190126525492,0,0.375676980480157,-86.2438538215564,-86.1440531158187,8.97507130625786,9.16728865605472,4.3047531631373,4.37214531073612,1,0.111111111111111,0.111111111111111,1,normal
119,11,normal,5,13,0,25,4,15.1045302806645,15.1045302806645,0,0.393414802341806,-86.6581699831953,-85.5463558020468,7.45081048400866,6.38430259698564,3.77613257016614,3.09950374241838,1,0.2,0.2,1,normal
120,9,normal,6,17,0,21,2,5.95075882541124,5.95075882541124,0,0.161215779789121,-91.2729134521073,-90.1276539383761,6.75647409019542,6.30137778999501,2.97537941270562,2.97537941270562,1,0.142857142857143,0.142857142857143,0.91304347826087,normal
121,1,normal,5,13,0,23,3,15.344943029898,15.344943029898,0,0.546113953468464,-88.8071775273016,-90.2853098018673,4.56102520736357,1.74255991953322,5.114981009966,5.85837154680153,1,0.347826086956522,0.347826086956522,1,normal
122,9,normal,3,8,0,29,6,35.1372967779364,35.0400887979809,0.0972079799554786,1.00277419331087,-90.5603811708086,-90.6397090433964,6.01803977363549,5.39203477938593,5.84001479966349,6.81303167770666,1,0.241379310344828,0.241379310344828,1,normal
123,2,normal,1,3,0,26,4,22.0540096328643,22.0540096328643,0,0.550280174921691,-84.8056716038598,-87.2456679431276,7.42129005208222,5.01311145723976,5.51350240821606,5.62956876435147,1,0.269230769230769,0.269230769230769,0.962962962962963,normal
