scenario_name,time_rows,mean_offered_traffic_Mbps,mean_served_traffic_Mbps,mean_qos_satisfaction_ratio,mean_sector_load,mean_overloaded_sector_count,mean_handover_risk_score,network_lag_feature_rows,sector_lag_feature_rows
normal,480,380.022721484784,345.430730122101,0.904669919531452,0.430836535681843,3.24375,0.166666666666667,2375,49875
low_load,480,49.4133101230968,47.4452479451952,0.961520034073673,0.0546709636308018,0,0.16597510373444,2375,49875
overload,480,1263.57108620952,708.513223572191,0.485803345772445,1.37617188412755,13.0125,0.16701030927835,2375,49875
handover_stress,480,377.528079440626,324.37364695331,0.843620594150154,0.485564466535075,4.01666666666667,0.40126050420168,2375,49875
mixed_conflict,480,1257.88536254468,662.44778856184,0.452838935433469,1.49612597386747,13.4875,0.173913043478261,2375,49875
