dataset_id,scenario_id,realization_id,scenario_name,traffic_mode,impaired_sector_id,impaired_sector_status,ue_seed,shadowing_seed,traffic_seed,num_sites,num_sectors,num_ues,attached_ues,unattached_ues,attach_rate,active_ues,active_attached_ues,active_attach_rate,coverage_ratio,sinr_threshold_ratio,total_offered_traffic_Mbps,total_served_traffic_Mbps,total_unserved_traffic_Mbps,mean_ue_throughput_Mbps,median_ue_throughput_Mbps,qos_satisfied_ues,qos_satisfaction_ratio,overloaded_sector_count,mean_sector_load,max_sector_load,jain_fairness_index,mean_best_RSRP_dBm,mean_best_SINR_dB,boundary_ue_count,boundary_ue_ratio,handover_risk_score,es_candidate_sector_count,outage_scenario_label,degraded_scenario_label,overload_scenario_label,handover_stress_label,energy_saving_candidate_label
66,4,3,degraded_sector,normal,3,degraded,41103,41203,41303,7,21,500,488,12,0.976,75,75,1,0.976,0.978,336.294688002945,333.251276843591,3.04341115935332,0.666502553687183,0,75,1,1,0.379172430971411,1.10037126055819,0.130047101206258,-88.527655360388,9.00624397138462,76,0.155737704918033,0.155737704918033,0,0,1,0,0,0
67,4,4,degraded_sector,normal,4,degraded,41104,41204,41304,7,21,500,486,14,0.972,75,74,0.986666666666667,0.972,0.98,352.6106767617,349.523195907246,3.0874808544544,0.699046391814492,0,74,0.986666666666667,4,0.415070566172145,1.03898636255267,0.12124674606154,-89.1024206224176,8.11263878149011,81,0.166666666666667,0.166666666666667,0,0,1,0,0,0
68,4,5,degraded_sector,normal,5,degraded,41105,41205,41305,7,21,500,485,15,0.97,75,70,0.933333333333333,0.97,0.976,334.551863716963,306.483014819005,28.0688488979587,0.61296602963801,0,70,0.933333333333333,1,0.339874152461627,0.826806283463689,0.115452598756719,-88.7223260081961,8.87109825799447,79,0.162886597938144,0.162886597938144,0,0,1,0,0,0
69,4,6,degraded_sector,normal,6,degraded,41106,41206,41306,7,21,500,489,11,0.978,75,75,1,0.978,0.984,362.05850891662,362.05850891662,0,0.724117017833241,0,75,1,3,0.424129954390029,0.921736571926938,0.128197553311018,-89.1163252695578,8.22548631058465,83,0.169734151329243,0.169734151329243,0,0,1,0,0,0
70,4,7,degraded_sector,normal,7,degraded,41107,41207,41307,7,21,500,482,18,0.964,75,72,0.96,0.964,0.984,332.043635290418,315.034246463181,17.0093888272373,0.630068492926362,0,72,0.96,0,0.358983203754411,0.697637250698613,0.116592731417359,-88.9218058793561,8.33626437115797,90,0.186721991701245,0.186721991701245,0,0,1,0,0,0
71,4,8,degraded_sector,normal,8,degraded,41108,41208,41308,7,21,500,492,8,0.984,75,72,0.96,0.984,0.986,327.817252876177,317.968455694682,9.84879718149479,0.635936911389365,0,72,0.96,1,0.361232447062081,0.810812577349843,0.118850844599425,-88.6742932318235,8.31294967789919,83,0.16869918699187,0.16869918699187,0,0,1,0,0,0
72,4,9,degraded_sector,normal,9,degraded,41109,41209,41309,7,21,500,487,13,0.974,75,74,0.986666666666667,0.974,0.984,306.070173353172,302.347682962624,3.72249039054828,0.604695365925247,0,74,0.986666666666667,2,0.347930472774661,1.00782678343266,0.123867735098519,-88.662871747298,8.84646943076391,67,0.137577002053388,0.137577002053388,0,0,1,0,0,0
73,4,10,degraded_sector,normal,10,degraded,41110,41210,41310,7,21,500,486,14,0.972,75,73,0.973333333333333,0.972,0.986,347.351576761865,324.113004570807,23.238572191058,0.648226009141614,0,65,0.866666666666667,1,0.358884973851934,1.29410538152903,0.119686464096366,-88.1069667832202,8.96202853558253,88,0.181069958847737,0.181069958847737,0,0,1,0,0,0
74,4,11,degraded_sector,normal,11,degraded,41111,41211,41311,7,21,500,481,19,0.962,75,71,0.946666666666667,0.962,0.98,340.056718134006,326.403058947384,13.6536591866221,0.652806117894768,0,71,0.946666666666667,1,0.372629278986984,0.812201557200728,0.118162688271595,-89.6267314461037,8.43125553612735,94,0.195426195426195,0.195426195426195,0,0,1,0,0,0
75,4,12,degraded_sector,normal,12,degraded,41112,41212,41312,7,21,500,481,19,0.962,75,73,0.973333333333333,0.962,0.978,344.101911501624,337.979291875401,6.12261962622282,0.675958583750802,0,73,0.973333333333333,0,0.385741734692028,0.660016577478923,0.120357167815231,-88.5853183718901,8.61680665714905,89,0.185031185031185,0.185031185031185,0,0,1,0,0,0
76,4,13,degraded_sector,normal,13,degraded,41113,41213,41313,7,21,500,494,6,0.988,75,74,0.986666666666667,0.988,0.988,361.943914802877,356.098745770642,5.84516903223473,0.712197491541284,0,74,0.986666666666667,2,0.427606578137818,1.04092770238006,0.124700755080169,-88.4869188184646,8.37947759769604,105,0.212550607287449,0.212550607287449,0,0,1,0,0,0
77,4,14,degraded_sector,normal,14,degraded,41114,41214,41314,7,21,500,484,16,0.968,75,73,0.973333333333333,0.968,0.978,350.08515781844,339.827226048529,10.2579317699113,0.679654452097057,0,73,0.973333333333333,2,0.406843452852623,1.07477894124007,0.122085796133256,-88.5063393383053,8.26199956657793,78,0.161157024793388,0.161157024793388,0,0,1,0,0,0
78,4,15,degraded_sector,normal,15,degraded,41115,41215,41315,7,21,500,486,14,0.972,75,75,1,0.972,0.984,326.804080399085,320.899323464984,5.90475693410081,0.641798646929967,0,75,1,2,0.400608901634024,1.15954073445723,0.120238121502021,-89.2093087392643,8.15122758828893,90,0.185185185185185,0.185185185185185,0,0,1,0,0,0
79,4,16,degraded_sector,normal,16,degraded,41116,41216,41316,7,21,500,484,16,0.968,75,72,0.96,0.968,0.982,325.067937421121,315.967194467436,9.10074295368479,0.631934388934872,0,72,0.96,1,0.356081024402907,0.86806826403196,0.117309361837956,-88.9063904241772,8.56163293087056,79,0.163223140495868,0.163223140495868,0,0,1,0,0,0
80,4,17,degraded_sector,normal,17,degraded,41117,41217,41317,7,21,500,490,10,0.98,75,74,0.986666666666667,0.98,0.986,328.414252814709,322.235099579726,6.1791532349831,0.644470199159451,0,74,0.986666666666667,0,0.35011397283774,0.695844761140232,0.125134676002486,-88.5211034889172,8.99006610879944,75,0.153061224489796,0.153061224489796,0,0,1,0,0,0
81,4,18,degraded_sector,normal,18,degraded,41118,41218,41318,7,21,500,479,21,0.958,75,69,0.92,0.958,0.976,326.461223956835,300.453185644573,26.0080383122622,0.600906371289146,0,69,0.92,0,0.321808211151666,0.709003156340214,0.112877722859092,-88.2759850300337,9.03353866892525,83,0.173277661795407,0.173277661795407,0,0,1,0,0,0
82,4,19,degraded_sector,normal,19,degraded,41119,41219,41319,7,21,500,488,12,0.976,75,73,0.973333333333333,0.976,0.984,320.310616756052,312.16077777146,8.1498389845922,0.62432155554292,0,73,0.973333333333333,1,0.359380423708871,0.944649183340611,0.118745273167949,-88.6790495334484,8.38079504478738,88,0.180327868852459,0.180327868852459,0,0,1,0,0,0
83,4,20,degraded_sector,normal,20,degraded,41120,41220,41320,7,21,500,485,15,0.97,75,71,0.946666666666667,0.97,0.98,358.635448817436,341.235835821222,17.3996129962136,0.682471671642444,0,71,0.946666666666667,1,0.402468469693993,0.831343693488116,0.119880867381031,-89.0732858404827,8.42845419277907,75,0.154639175257732,0.154639175257732,0,0,1,0,0,0
84,4,21,degraded_sector,normal,21,degraded,41121,41221,41321,7,21,500,481,19,0.962,75,72,0.96,0.962,0.974,338.63415068088,323.907584030381,14.7265666504997,0.647815168060761,0,72,0.96,1,0.364589937241412,0.92033231417727,0.119419820064343,-88.9105955113763,8.56422350440281,88,0.182952182952183,0.182952182952183,0,0,1,0,0,0
85,5,1,outage_sector,normal,1,outage,51101,51201,51301,7,21,500,488,12,0.976,75,73,0.973333333333333,0.976,0.976,313.021630163972,307.307185984464,5.71444417950791,0.614614371968928,0,73,0.973333333333333,0,0.341190672064382,0.730864543141734,0.115998759549105,-88.6776504701581,9.1038257496372,84,0.172131147540984,0.172131147540984,0,1,0,0,0,0
86,5,2,outage_sector,normal,2,outage,51102,51202,51302,7,21,500,482,18,0.964,75,72,0.96,0.964,0.968,336.74621601882,321.562054757459,15.1841612613608,0.643124109514918,0,72,0.96,2,0.349370852007098,0.827855260050664,0.122279815171322,-88.345334090881,9.18718185418029,81,0.16804979253112,0.16804979253112,0,1,0,0,0,0
87,5,3,outage_sector,normal,3,outage,51103,51203,51303,7,21,500,486,14,0.972,75,75,1,0.972,0.982,328.720736944194,328.720736944194,0,0.657441473888387,0,75,1,1,0.368647063709497,0.902151511692954,0.124442950766706,-89.0450035298407,8.47145671446334,96,0.197530864197531,0.197530864197531,0,1,0,0,0,0
88,5,4,outage_sector,normal,4,outage,51104,51204,51304,7,21,500,477,23,0.954,75,72,0.96,0.954,0.972,350.725899314954,332.035810259439,18.6900890555156,0.664071620518878,0,72,0.96,2,0.374715944586801,1.10486568916092,0.121530381618274,-89.0779299673723,8.43749146873408,84,0.176100628930818,0.176100628930818,0,1,0,0,0,0
89,5,5,outage_sector,normal,5,outage,51105,51205,51305,7,21,500,486,14,0.972,75,74,0.986666666666667,0.972,0.984,358.715581209011,338.604016847306,20.1115643617058,0.677208033694611,0,66,0.88,1,0.406674271275824,1.42888903044509,0.128186058750404,-88.744916670439,8.86131036223823,81,0.166666666666667,0.166666666666667,0,1,0,0,0,0
90,5,6,outage_sector,normal,6,outage,51106,51206,51306,7,21,500,488,12,0.976,75,72,0.96,0.976,0.984,335.729751369537,324.685086305735,11.0446650638023,0.649370172611469,0,72,0.96,2,0.358178326910566,0.936102049154958,0.121285061229927,-89.1925391230424,8.6957002628078,84,0.172131147540984,0.172131147540984,0,1,0,0,0,0
91,5,7,outage_sector,normal,7,outage,51107,51207,51307,7,21,500,469,31,0.938,75,70,0.933333333333333,0.938,0.974,335.194017965949,311.602836266649,23.5911816993007,0.623205672533297,0,70,0.933333333333333,1,0.361641545356253,0.876434281277754,0.114642666298815,-89.6035607381818,8.67396428545527,69,0.147121535181237,0.147121535181237,0,1,0,0,0,0
92,5,8,outage_sector,normal,8,outage,51108,51208,51308,7,21,500,480,20,0.96,75,73,0.973333333333333,0.96,0.968,358.883088758561,344.521848231738,14.3612405268232,0.689043696463476,0,73,0.973333333333333,2,0.408263036785719,1.09165457252986,0.128238553712576,-89.6894176433628,8.32846934695376,71,0.147916666666667,0.147916666666667,0,1,0,0,0,0
93,5,9,outage_sector,normal,9,outage,51109,51209,51309,7,21,500,488,12,0.976,75,72,0.96,0.976,0.984,325.579525392714,303.906511247101,21.6730141456127,0.607813022494203,0,72,0.96,1,0.3249794499372,1.05495631227324,0.117119427537502,-89.0509966055886,8.7249207942676,77,0.157786885245902,0.157786885245902,0,1,0,0,0,0
94,5,10,outage_sector,normal,10,outage,51110,51210,51310,7,21,500,482,18,0.964,75,72,0.96,0.964,0.982,341.979761746948,324.750850706888,17.2289110400603,0.649501701413776,0,72,0.96,1,0.375433087203797,1.06040606297648,0.121532330070511,-88.9477828414734,9.07872545915884,93,0.192946058091286,0.192946058091286,0,1,0,0,0,0
95,5,11,outage_sector,normal,11,outage,51111,51211,51311,7,21,500,479,21,0.958,75,69,0.92,0.958,0.984,335.318279078837,300.108268570092,35.2100105087446,0.600216537140185,0,69,0.92,2,0.368084282654738,1.20590450774884,0.114275340069178,-89.485776572147,8.15976825455317,92,0.192066805845511,0.192066805845511,0,1,0,0,0,0
96,5,12,outage_sector,normal,12,outage,51112,51212,51312,7,21,500,490,10,0.98,75,74,0.986666666666667,0.98,0.982,301.647588085534,294.905772047973,6.74181603756098,0.589811544095945,0,74,0.986666666666667,1,0.32344383878571,0.896976764193315,0.122245082351683,-88.6207548031766,9.17568920369884,85,0.173469387755102,0.173469387755102,0,1,0,0,0,0
97,5,13,outage_sector,normal,13,outage,51113,51213,51313,7,21,500,488,12,0.976,75,75,1,0.976,0.984,337.966660034501,330.929201789309,7.03745824519197,0.661858403578619,0,75,1,1,0.405401791269386,1.22947035737042,0.125962690306419,-89.225384418472,7.95659068076909,87,0.17827868852459,0.17827868852459,0,1,0,0,0,0
98,5,14,outage_sector,normal,14,outage,51114,51214,51314,7,21,500,482,18,0.964,75,74,0.986666666666667,0.964,0.98,357.04866904817,353.735810562225,3.31285848594539,0.70747162112445,0,74,0.986666666666667,1,0.405300351877299,0.858394200034897,0.126858861690586,-88.856118046897,8.36870868722448,91,0.188796680497925,0.188796680497925,0,1,0,0,0,0
99,5,15,outage_sector,normal,15,outage,51115,51215,51315,7,21,500,487,13,0.974,75,71,0.946666666666667,0.974,0.982,337.86748635719,307.341891782696,30.5255945744946,0.614683783565391,0,62,0.826666666666667,1,0.358525515675378,1.28595189855004,0.117257096524732,-88.7918932883541,8.78064370373552,73,0.149897330595483,0.149897330595483,0,1,0,0,0,0
100,5,16,outage_sector,normal,16,outage,51116,51216,51316,7,21,500,483,17,0.966,75,74,0.986666666666667,0.966,0.974,324.552056842586,319.115084523509,5.43697231907761,0.638230169047017,0,74,0.986666666666667,1,0.361756041622748,0.816177834138216,0.120155208920411,-88.8587572030294,8.60092093156248,92,0.19047619047619,0.19047619047619,0,1,0,0,0,0
101,5,17,outage_sector,normal,17,outage,51117,51217,51317,7,21,500,489,11,0.978,75,75,1,0.978,0.98,338.081384202678,336.65711298534,1.42427121733774,0.67331422597068,0,75,1,1,0.403836283025893,1.05098376239533,0.12842380255471,-89.110839867497,8.42892443201933,87,0.177914110429448,0.177914110429448,0,1,0,0,0,0
102,5,18,outage_sector,normal,18,outage,51118,51218,51318,7,21,500,479,21,0.958,75,73,0.973333333333333,0.958,0.978,357.165385846841,347.638575305078,9.52681054176318,0.695277150610155,0,73,0.973333333333333,1,0.393795099186558,0.928796358853313,0.125183724047057,-88.7576677424957,8.38234263299313,88,0.183716075156576,0.183716075156576,0,1,0,0,0,0
103,5,19,outage_sector,normal,19,outage,51119,51219,51319,7,21,500,484,16,0.968,75,73,0.973333333333333,0.968,0.972,334.59862179909,321.862974487515,12.7356473115757,0.643725948975029,0,73,0.973333333333333,1,0.341266574152511,0.952601710668906,0.123176707579223,-88.552999260334,8.92585256703154,92,0.190082644628099,0.190082644628099,0,1,0,0,0,0
104,5,20,outage_sector,normal,20,outage,51120,51220,51320,7,21,500,492,8,0.984,75,73,0.973333333333333,0.984,0.99,341.59576706338,329.996166556666,11.5996005067142,0.659992333113332,0,73,0.973333333333333,2,0.39807002828312,0.999694031562738,0.122597079687068,-89.2643051744614,7.97827543275236,74,0.150406504065041,0.150406504065041,0,1,0,0,0,0
105,5,21,outage_sector,normal,21,outage,51121,51221,51321,7,21,500,473,27,0.946,75,75,1,0.946,0.976,306.267195346081,306.267195346081,0,0.612534390692162,0,75,1,1,0.352580061439823,0.827376319074145,0.119645652046812,-89.4264547032386,8.36135495238688,69,0.145877378435518,0.145877378435518,0,1,0,0,0,0
106,6,1,low_load_energy_saving_candidate,low_load,0,normal,61101,61201,61301,7,21,500,481,19,0.962,25,24,0.96,0.962,0.968,51.2955772217405,48.756374143209,2.53920307853147,0.097512748286418,0,24,0.96,0,0.0560695383439452,0.164902586285899,0.0435529805001251,-88.5242312372879,8.75000017067195,79,0.164241164241164,0.164241164241164,17,0,0,0,0,1
107,6,2,low_load_energy_saving_candidate,low_load,0,normal,61102,61202,61302,7,21,500,488,12,0.976,25,25,1,0.976,0.98,47.2823281981644,47.2823281981644,0,0.0945646563963287,0,25,1,0,0.0506238869133268,0.159129920261306,0.0446082061021004,-88.4651831873295,8.98908575859797,73,0.149590163934426,0.149590163934426,19,0,0,0,0,1
108,6,3,low_load_energy_saving_candidate,low_load,0,normal,61103,61203,61303,7,21,500,482,18,0.964,25,24,0.96,0.964,0.976,33.5575435182267,32.1028443144925,1.45469920373421,0.0642056886289851,0,24,0.96,0,0.0359322138489875,0.196871631176426,0.0388213471308165,-88.3592954297271,9.24706599079529,71,0.147302904564315,0.147302904564315,19,0,0,0,0,1
109,6,4,low_load_energy_saving_candidate,low_load,0,normal,61104,61204,61304,7,21,500,489,11,0.978,25,25,1,0.978,0.988,43.7288573352594,43.7288573352594,0,0.0874577146705188,0,25,1,0,0.0479661568301443,0.12094332134165,0.0433355403460346,-88.7975692628971,8.1840081261977,93,0.190184049079755,0.190184049079755,20,0,0,0,0,1
110,6,5,low_load_energy_saving_candidate,low_load,0,normal,61105,61205,61305,7,21,500,488,12,0.976,25,25,1,0.976,0.982,50.8664751174749,50.8664751174749,0,0.10173295023495,0,25,1,0,0.0564935084079723,0.186781014114762,0.0442033166014001,-88.4338298544978,8.49240788854819,82,0.168032786885246,0.168032786885246,17,0,0,0,0,1
111,6,6,low_load_energy_saving_candidate,low_load,0,normal,61106,61206,61306,7,21,500,486,14,0.972,25,24,0.96,0.972,0.978,40.5075117461092,39.1630836105602,1.34442813554906,0.0783261672211203,0,24,0.96,0,0.049025052583588,0.206206519734359,0.0418719658035927,-88.5771515398096,8.20523394788266,79,0.162551440329218,0.162551440329218,18,0,0,0,0,1
112,6,7,low_load_energy_saving_candidate,low_load,0,normal,61107,61207,61307,7,21,500,483,17,0.966,25,25,1,0.966,0.978,50.4631462930709,50.4631462930709,0,0.100926292586142,0,25,1,0,0.0568728801936739,0.190797776403253,0.0433261234735135,-88.4994963059765,9.01375585461517,86,0.178053830227743,0.178053830227743,15,0,0,0,0,1
113,6,8,low_load_energy_saving_candidate,low_load,0,normal,61108,61208,61308,7,21,500,487,13,0.974,25,24,0.96,0.974,0.982,46.9970447845409,46.0019474729189,0.995097311622064,0.0920038949458377,0,24,0.96,0,0.0503766052478253,0.203169129427124,0.0414842687688059,-87.8660562940933,8.7835639129604,74,0.151950718685832,0.151950718685832,17,0,0,0,0,1
114,6,9,low_load_energy_saving_candidate,low_load,0,normal,61109,61209,61309,7,21,500,489,11,0.978,25,24,0.96,0.978,0.98,42.6397478520266,41.0751267816666,1.56462107036002,0.0821502535633332,0,24,0.96,0,0.0465877131750506,0.129461240854289,0.0427694794143489,-88.3439808680336,8.31740417705254,90,0.184049079754601,0.184049079754601,18,0,0,0,0,1
115,6,10,low_load_energy_saving_candidate,low_load,0,normal,61110,61210,61310,7,21,500,493,7,0.986,25,25,1,0.986,0.988,46.7425822674221,46.7425822674221,0,0.0934851645348442,0,25,1,0,0.0505862309187488,0.179824013526884,0.0457312491622183,-87.1483039650689,9.22470996029895,77,0.156186612576065,0.156186612576065,16,0,0,0,0,1
116,6,11,low_load_energy_saving_candidate,low_load,0,normal,61111,61211,61311,7,21,500,485,15,0.97,25,24,0.96,0.97,0.976,43.4995148631129,42.7997251796131,0.699789683499852,0.0855994503592261,0,24,0.96,0,0.0490844111171638,0.140146144791094,0.0436235460848729,-88.2844461883716,8.69402682168447,76,0.156701030927835,0.156701030927835,19,0,0,0,0,1
117,6,12,low_load_energy_saving_candidate,low_load,0,normal,61112,61212,61312,7,21,500,489,11,0.978,25,25,1,0.978,0.99,49.0456126791926,49.0456126791926,0,0.0980912253583852,0,25,1,0,0.0608034183698221,0.183844994770162,0.0438305509505718,-88.6320486749585,7.81069671766643,90,0.184049079754601,0.184049079754601,17,0,0,0,0,1
118,6,13,low_load_energy_saving_candidate,low_load,0,normal,61113,61213,61313,7,21,500,489,11,0.978,25,24,0.96,0.978,0.982,44.4799558598686,43.0282829865665,1.45167287330204,0.0860565659731331,0,24,0.96,0,0.0523897888979581,0.203680067593006,0.0421528521312566,-88.5359121248964,8.37434075172013,77,0.157464212678937,0.157464212678937,16,0,0,0,0,1
119,6,14,low_load_energy_saving_candidate,low_load,0,normal,61114,61214,61314,7,21,500,482,18,0.964,25,23,0.92,0.964,0.972,41.6034967862162,38.1540459537583,3.44945083245788,0.0763080919075167,0,23,0.92,0,0.0460965750995491,0.135983092544434,0.0416577209215283,-88.7039817670313,8.42450107414959,79,0.163900414937759,0.163900414937759,18,0,0,0,0,1
120,6,15,low_load_energy_saving_candidate,low_load,0,normal,61115,61215,61315,7,21,500,489,11,0.978,25,25,1,0.978,0.984,34.8158704701452,34.8158704701452,0,0.0696317409402904,0,25,1,0,0.0392632707389235,0.185084254223876,0.0382311794101223,-88.4717382806738,8.46019395086311,85,0.173824130879346,0.173824130879346,20,0,0,0,0,1
121,6,16,low_load_energy_saving_candidate,low_load,0,normal,61116,61216,61316,7,21,500,487,13,0.974,25,24,0.96,0.974,0.978,45.2403902029835,43.6736587776758,1.56673142530773,0.0873473175553515,0,24,0.96,0,0.0487654335143129,0.194672158026077,0.0411833849022643,-88.6735804952513,8.22657004858051,86,0.176591375770021,0.176591375770021,18,0,0,0,0,1
122,6,17,low_load_energy_saving_candidate,low_load,0,normal,61117,61217,61317,7,21,500,489,11,0.978,25,23,0.92,0.978,0.988,47.0254953314345,43.2519551115502,3.77354021988433,0.0865039102231004,0,23,0.92,0,0.0459959659102699,0.11867291506655,0.0405544998673435,-88.2660833460259,8.69099730451028,75,0.153374233128834,0.153374233128834,18,0,0,0,0,1
123,6,18,low_load_energy_saving_candidate,low_load,0,normal,61118,61218,61318,7,21,500,484,16,0.968,25,25,1,0.968,0.974,42.6579049516612,42.6579049516612,0,0.0853158099033224,0,25,1,0,0.0502578492342566,0.202118223425113,0.0449224945465636,-88.7498171042227,8.26257136510811,90,0.18595041322314,0.18595041322314,20,0,0,0,0,1
124,6,19,low_load_energy_saving_candidate,low_load,0,normal,61119,61219,61319,7,21,500,486,14,0.972,25,24,0.96,0.972,0.98,42.4198183691277,40.8116834249256,1.60813494420209,0.0816233668498512,0,24,0.96,0,0.0479830536925799,0.140200634265234,0.0410410290385802,-88.9114961384086,8.08730967628356,76,0.156378600823045,0.156378600823045,20,0,0,0,0,1
125,6,20,low_load_energy_saving_candidate,low_load,0,normal,61120,61220,61320,7,21,500,481,19,0.962,25,22,0.88,0.962,0.964,44.2627500004677,37.7525643916949,6.51018560877281,0.0755051287833899,0,22,0.88,0,0.0481934377775926,0.224414232507378,0.0377389243188118,-89.3928112761273,7.78620149834803,102,0.212058212058212,0.212058212058212,18,0,0,0,0,1
126,6,21,low_load_energy_saving_candidate,low_load,0,normal,61121,61221,61321,7,21,500,490,10,0.98,25,25,1,0.98,0.98,44.7274056936228,44.7274056936228,0,0.0894548113872457,0,25,1,0,0.0508231436445585,0.138772172115758,0.0436516398087075,-88.5399533247975,8.43494644243198,88,0.179591836734694,0.179591836734694,17,0,0,0,0,1
127,7,1,handover_stress,normal,0,normal,71101,71201,71301,7,21,500,470,30,0.94,75,68,0.906666666666667,0.94,0.946,331.887007312403,303.876721768628,28.010285543775,0.607753443537256,0,68,0.906666666666667,2,0.438026265659153,1.01271928773169,0.112173757136944,-91.148250765958,5.89246644867228,206,0.438297872340426,0.438297872340426,0,0,0,0,1,0
128,7,2,handover_stress,normal,0,normal,71102,71202,71302,7,21,500,466,34,0.932,75,69,0.92,0.932,0.94,356.393440238175,326.371333226716,30.0221070114585,0.652742666453432,0,69,0.92,1,0.428444063526215,0.98451192090185,0.115064900600611,-90.4861047254916,6.95790983689376,178,0.381974248927039,0.381974248927039,0,0,0,0,1,0
129,7,3,handover_stress,normal,0,normal,71103,71203,71303,7,21,500,471,29,0.942,75,71,0.946666666666667,0.942,0.952,354.664117268094,329.85184707702,24.8122701910738,0.65970369415404,0,71,0.946666666666667,3,0.442398584014699,1.05107181992694,0.118599494976115,-90.2252328849984,7.55256560530277,180,0.382165605095541,0.382165605095541,0,0,0,0,1,0
130,7,4,handover_stress,normal,0,normal,71104,71204,71304,7,21,500,472,28,0.944,75,70,0.933333333333333,0.944,0.946,340.545800967001,320.078226071185,20.4675748958159,0.640156452142369,0,70,0.933333333333333,2,0.438217581026812,1.124296675446,0.116707954485516,-90.4207202538854,6.80927662933461,196,0.415254237288136,0.415254237288136,0,0,0,0,1,0
131,7,5,handover_stress,normal,0,normal,71105,71205,71305,7,21,500,469,31,0.938,75,68,0.906666666666667,0.938,0.946,343.829237874552,307.428732020732,36.4005058538199,0.614857464041464,0,68,0.906666666666667,3,0.398469833936459,1.20910193992162,0.11316778408579,-90.1933479238965,7.41585452962507,178,0.37953091684435,0.37953091684435,0,0,0,0,1,0
132,7,6,handover_stress,normal,0,normal,71106,71206,71306,7,21,500,477,23,0.954,75,71,0.946666666666667,0.954,0.958,373.41772169252,351.124696611315,22.2930250812048,0.70224939322263,0,71,0.946666666666667,2,0.444592313573261,0.992436322890516,0.12366700840291,-89.8207342450651,7.56049955422619,180,0.377358490566038,0.377358490566038,0,0,0,0,1,0
133,7,7,handover_stress,normal,0,normal,71107,71207,71307,7,21,500,474,26,0.948,75,69,0.92,0.948,0.954,341.587638081784,311.734254518868,29.8533835629158,0.623468509037736,0,69,0.92,2,0.409869440006365,1.18895596679073,0.117591270010407,-89.912288312181,7.35016778971197,186,0.392405063291139,0.392405063291139,0,0,0,0,1,0
134,7,8,handover_stress,normal,0,normal,71108,71208,71308,7,21,500,467,33,0.934,75,69,0.92,0.934,0.938,352.371072705693,329.601708486242,22.7693642194509,0.659203416972484,0,69,0.92,2,0.41274280660853,0.866761293690209,0.117201588599416,-90.0349757486941,7.02491271877414,185,0.396145610278373,0.396145610278373,0,0,0,0,1,0
135,7,9,handover_stress,normal,0,normal,71109,71209,71309,7,21,500,471,29,0.942,75,70,0.933333333333333,0.942,0.948,360.885643342299,344.69832010418,16.1873232381191,0.689396640208359,0,70,0.933333333333333,0,0.418947446237348,0.693790620406621,0.122134956131149,-90.0264552859666,7.37408152836423,180,0.382165605095541,0.382165605095541,0,0,0,0,1,0
136,7,10,handover_stress,normal,0,normal,71110,71210,71310,7,21,500,479,21,0.958,75,69,0.92,0.958,0.958,357.857975530202,332.720431937535,25.1375435926679,0.665440863875069,0,69,0.92,1,0.410615331823438,0.85815695494504,0.115453936712907,-90.3506042131633,7.31003179115364,198,0.413361169102296,0.413361169102296,0,0,0,0,1,0
137,7,11,handover_stress,normal,0,normal,71111,71211,71311,7,21,500,471,29,0.942,75,73,0.973333333333333,0.942,0.944,354.664458882662,344.094559080112,10.56989980255,0.688189118160224,0,73,0.973333333333333,2,0.451594443197312,1.00545223391871,0.122591137914984,-90.4891193073789,6.99227610102243,187,0.397027600849257,0.397027600849257,0,0,0,0,1,0
138,7,12,handover_stress,normal,0,normal,71112,71212,71312,7,21,500,476,24,0.952,75,71,0.946666666666667,0.952,0.956,364.374129503857,336.9376381762,27.4364913276576,0.6738752763524,0,65,0.866666666666667,1,0.445316959812542,1.27700515973874,0.118127120451753,-89.9713117703024,7.02875527622993,194,0.407563025210084,0.407563025210084,0,0,0,0,1,0
139,7,13,handover_stress,normal,0,normal,71113,71213,71313,7,21,500,462,38,0.924,75,73,0.973333333333333,0.924,0.93,339.861254649065,324.451596162219,15.4096584868458,0.648903192324438,0,67,0.893333333333333,3,0.461694060632106,1.31277776161173,0.124235503337157,-90.3948913147738,7.16838516105872,168,0.363636363636364,0.363636363636364,0,0,0,0,1,0
140,7,14,handover_stress,normal,0,normal,71114,71214,71314,7,21,500,467,33,0.934,75,69,0.92,0.934,0.942,323.221739137999,295.574510292375,27.6472288456236,0.59114902058475,0,69,0.92,2,0.386500639414045,0.932574654820761,0.111764299131152,-90.4733670806268,7.08620788314794,176,0.376873661670236,0.376873661670236,0,0,0,0,1,0
141,7,15,handover_stress,normal,0,normal,71115,71215,71315,7,21,500,462,38,0.924,75,69,0.92,0.924,0.94,311.996151087052,286.243125474585,25.7530256124671,0.572486250949169,0,69,0.92,2,0.385127798678021,0.946601676869883,0.10967922739331,-90.3113870641501,7.37353625944913,182,0.393939393939394,0.393939393939394,0,0,0,0,1,0
142,7,16,handover_stress,normal,0,normal,71116,71216,71316,7,21,500,475,25,0.95,75,70,0.933333333333333,0.95,0.954,331.855941930596,317.29313269786,14.5628092327362,0.634586265395719,0,70,0.933333333333333,2,0.416373747769228,0.906382023507643,0.116240274700413,-90.7523883647575,6.49231098458532,218,0.458947368421053,0.458947368421053,0,0,0,0,1,0
