action_id,oracle_group_id,dataset_id,scenario_id,realization_id,scenario_name,source_sector_id,target_sector_id,module_name,action_type,source_sector_load,target_sector_load,source_mean_RSRP_dBm,source_mean_SINR_dB,source_qos_satisfaction_ratio,source_handover_risk_score,source_attach_rate_sector,delta_prs_dB,delta_tilt_deg,delta_cio_dB,delta_hom_dB,delta_ttt_ms,sleep_flag,is_no_op,es_action_code,reward,safety_valid,oracle_selected,oracle_selection_reason,unsafe_fallback_group,safe_training_candidate,invalid_reason,safety_attach_loss,safety_qos_loss,safety_sinr_loss,safety_rsrp_loss,safety_neighbor_overload,safety_handover_risk,safety_es_sleep_impaired,safety_is_unsafe,evaluation_note
19295,860,127,7,1,handover_stress,3,3,ES,keep_active,0.0287868226329955,0.0287868226329955,-88.4159887555387,6.34007515913919,1,0.384615384615385,0.962962962962963,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19296,860,127,7,1,handover_stress,3,3,ES,sleep,0.0287868226329955,0.0287868226329955,-88.4159887555387,6.34007515913919,1,0.384615384615385,0.962962962962963,0,0,0,0,0,1,0,1,-0.0262096920558899,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19297,860,127,7,1,handover_stress,3,3,ES,wake_up,0.0287868226329955,0.0287868226329955,-88.4159887555387,6.34007515913919,1,0.384615384615385,0.962962962962963,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19298,861,22,2,1,low_load,2,2,ES,keep_active,0,0,-87.2067842770707,7.7525493977674,0,0.166666666666667,0.857142857142857,0,0,0,0,0,0,0,0,0,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19299,861,22,2,1,low_load,2,2,ES,sleep,0,0,-87.2067842770707,7.7525493977674,0,0.166666666666667,0.857142857142857,0,0,0,0,0,1,0,1,0.25,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES sleep proxy
19300,861,22,2,1,low_load,2,2,ES,wake_up,0,0,-87.2067842770707,7.7525493977674,0,0.166666666666667,0.857142857142857,0,0,0,0,0,0,0,2,-0.16,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19301,862,22,2,1,low_load,3,3,ES,keep_active,0,0,-89.55180466143,6.09467017975838,0,0.357142857142857,1,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19302,862,22,2,1,low_load,3,3,ES,wake_up,0,0,-89.55180466143,6.09467017975838,0,0.357142857142857,1,0,0,0,0,0,0,0,2,-0.235,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19303,863,22,2,1,low_load,4,4,ES,keep_active,0.0429901891515925,0.0429901891515925,-88.3207025315152,11.7209700803122,1,0.0476190476190476,0.91304347826087,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19304,863,22,2,1,low_load,4,4,ES,sleep,0.0429901891515925,0.0429901891515925,-88.3207025315152,11.7209700803122,1,0.0476190476190476,0.91304347826087,0,0,0,0,0,1,0,1,-0.0588774350486629,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19305,863,22,2,1,low_load,4,4,ES,wake_up,0.0429901891515925,0.0429901891515925,-88.3207025315152,11.7209700803122,1,0.0476190476190476,0.91304347826087,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19306,864,22,2,1,low_load,5,5,ES,keep_active,0.0508507443185747,0.0508507443185747,-86.9745079444672,5.50595796977819,1,0.2,1,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19307,864,22,2,1,low_load,5,5,ES,sleep,0.0508507443185747,0.0508507443185747,-86.9745079444672,5.50595796977819,1,0.2,1,0,0,0,0,0,1,0,1,-0.0769567119327216,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19308,864,22,2,1,low_load,5,5,ES,wake_up,0.0508507443185747,0.0508507443185747,-86.9745079444672,5.50595796977819,1,0.2,1,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19309,865,22,2,1,low_load,7,7,ES,keep_active,0.0134439607262201,0.0134439607262201,-90.1421915585469,10.2067567930128,1,0.0740740740740741,1,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19310,865,22,2,1,low_load,7,7,ES,sleep,0.0134439607262201,0.0134439607262201,-90.1421915585469,10.2067567930128,1,0.0740740740740741,1,0,0,0,0,0,1,0,1,0.00907889032969367,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19311,865,22,2,1,low_load,7,7,ES,wake_up,0.0134439607262201,0.0134439607262201,-90.1421915585469,10.2067567930128,1,0.0740740740740741,1,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19312,866,22,2,1,low_load,8,8,ES,keep_active,0,0,-87.7592982713693,8.40393239681658,0,0.0833333333333333,1,0,0,0,0,0,0,0,0,0,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19313,866,22,2,1,low_load,8,8,ES,sleep,0,0,-87.7592982713693,8.40393239681658,0,0.0833333333333333,1,0,0,0,0,0,1,0,1,0.25,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES sleep proxy
19314,866,22,2,1,low_load,8,8,ES,wake_up,0,0,-87.7592982713693,8.40393239681658,0,0.0833333333333333,1,0,0,0,0,0,0,0,2,-0.235,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19315,867,22,2,1,low_load,9,9,ES,keep_active,0,0,-88.1853064210128,6.57845071859601,0,0.2,0.952380952380952,0,0,0,0,0,0,0,0,0,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19316,867,22,2,1,low_load,9,9,ES,sleep,0,0,-88.1853064210128,6.57845071859601,0,0.2,0.952380952380952,0,0,0,0,0,1,0,1,0.25,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES sleep proxy
19317,867,22,2,1,low_load,9,9,ES,wake_up,0,0,-88.1853064210128,6.57845071859601,0,0.2,0.952380952380952,0,0,0,0,0,0,0,2,-0.187380952380952,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19318,868,22,2,1,low_load,10,10,ES,keep_active,0.0525351245952149,0.0525351245952149,-87.4407030432274,8.58637511428079,1,0.1,0.909090909090909,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19319,868,22,2,1,low_load,10,10,ES,sleep,0.0525351245952149,0.0525351245952149,-87.4407030432274,8.58637511428079,1,0.1,0.909090909090909,0,0,0,0,0,1,0,1,-0.0808307865689945,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19320,868,22,2,1,low_load,10,10,ES,wake_up,0.0525351245952149,0.0525351245952149,-87.4407030432274,8.58637511428079,1,0.1,0.909090909090909,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19321,869,22,2,1,low_load,11,11,ES,keep_active,0.058931172937406,0.058931172937406,-91.4125842203601,9.39057841968952,1,0.241379310344828,1,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19322,869,22,2,1,low_load,11,11,ES,sleep,0.058931172937406,0.058931172937406,-91.4125842203601,9.39057841968952,1,0.241379310344828,1,0,0,0,0,0,1,0,1,-0.0955416977560341,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19323,869,22,2,1,low_load,11,11,ES,wake_up,0.058931172937406,0.058931172937406,-91.4125842203601,9.39057841968952,1,0.241379310344828,1,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19324,870,22,2,1,low_load,14,14,ES,keep_active,0.0176528661045095,0.0176528661045095,-88.4076046460826,10.7443003757395,1,0.222222222222222,1,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19325,870,22,2,1,low_load,14,14,ES,sleep,0.0176528661045095,0.0176528661045095,-88.4076046460826,10.7443003757395,1,0.222222222222222,1,0,0,0,0,0,1,0,1,-0.000601592040371801,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19326,870,22,2,1,low_load,14,14,ES,wake_up,0.0176528661045095,0.0176528661045095,-88.4076046460826,10.7443003757395,1,0.222222222222222,1,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19327,871,22,2,1,low_load,15,15,ES,keep_active,0.0418848922957914,0.0418848922957914,-88.4435264853993,7.78909941105124,1,0.153846153846154,1,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19328,871,22,2,1,low_load,15,15,ES,wake_up,0.0418848922957914,0.0418848922957914,-88.4435264853993,7.78909941105124,1,0.153846153846154,1,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19329,872,22,2,1,low_load,16,16,ES,keep_active,0,0,-88.1990066681855,6.25925091364329,0,0.176470588235294,0.944444444444444,0,0,0,0,0,0,0,0,0,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19330,872,22,2,1,low_load,16,16,ES,sleep,0,0,-88.1990066681855,6.25925091364329,0,0.176470588235294,0.944444444444444,0,0,0,0,0,1,0,1,0.25,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES sleep proxy
19331,872,22,2,1,low_load,16,16,ES,wake_up,0,0,-88.1990066681855,6.25925091364329,0,0.176470588235294,0.944444444444444,0,0,0,0,0,0,0,2,-0.179444444444444,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19332,873,22,2,1,low_load,17,17,ES,keep_active,0.0310725967552876,0.0310725967552876,-86.4831522767515,9.52412432001093,1,0.185185185185185,1,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19333,873,22,2,1,low_load,17,17,ES,sleep,0.0310725967552876,0.0310725967552876,-86.4831522767515,9.52412432001093,1,0.185185185185185,1,0,0,0,0,0,1,0,1,-0.0314669725371616,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19334,873,22,2,1,low_load,17,17,ES,wake_up,0.0310725967552876,0.0310725967552876,-86.4831522767515,9.52412432001093,1,0.185185185185185,1,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19335,874,22,2,1,low_load,18,18,ES,keep_active,0,0,-88.1235889003598,11.2630020721309,0,0.0384615384615385,1,0,0,0,0,0,0,0,0,0,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19336,874,22,2,1,low_load,18,18,ES,sleep,0,0,-88.1235889003598,11.2630020721309,0,0.0384615384615385,1,0,0,0,0,0,1,0,1,0.25,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES sleep proxy
19337,874,22,2,1,low_load,18,18,ES,wake_up,0,0,-88.1235889003598,11.2630020721309,0,0.0384615384615385,1,0,0,0,0,0,0,0,2,-0.235,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19338,875,22,2,1,low_load,19,19,ES,keep_active,0,0,-86.933873551108,9.63639190431917,0,0.105263157894737,0.904761904761905,0,0,0,0,0,0,0,0,0,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19339,875,22,2,1,low_load,19,19,ES,sleep,0,0,-86.933873551108,9.63639190431917,0,0.105263157894737,0.904761904761905,0,0,0,0,0,1,0,1,0.25,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES sleep proxy
19340,875,22,2,1,low_load,19,19,ES,wake_up,0,0,-86.933873551108,9.63639190431917,0,0.105263157894737,0.904761904761905,0,0,0,0,0,0,0,2,-0.16,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19341,876,22,2,1,low_load,20,20,ES,keep_active,0.0235507679528508,0.0235507679528508,-87.3111646834101,6.80853343120542,1,0.172413793103448,1,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19342,876,22,2,1,low_load,20,20,ES,sleep,0.0235507679528508,0.0235507679528508,-87.3111646834101,6.80853343120542,1,0.172413793103448,1,0,0,0,0,0,1,0,1,-0.0141667662915572,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19343,876,22,2,1,low_load,20,20,ES,wake_up,0.0235507679528508,0.0235507679528508,-87.3111646834101,6.80853343120542,1,0.172413793103448,1,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19344,877,106,6,1,low_load_energy_saving_candidate,1,1,ES,keep_active,0.0649418714190913,0.0649418714190913,-88.4090844561194,6.18779300238496,1,0.217391304347826,0.884615384615385,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19345,877,106,6,1,low_load_energy_saving_candidate,1,1,ES,sleep,0.0649418714190913,0.0649418714190913,-88.4090844561194,6.18779300238496,1,0.217391304347826,0.884615384615385,0,0,0,0,0,1,0,1,-0.10936630426391,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19346,877,106,6,1,low_load_energy_saving_candidate,1,1,ES,wake_up,0.0649418714190913,0.0649418714190913,-88.4090844561194,6.18779300238496,1,0.217391304347826,0.884615384615385,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19347,878,106,6,1,low_load_energy_saving_candidate,2,2,ES,keep_active,0,0,-86.9407468339741,7.26196844847144,0,0.263157894736842,0.863636363636364,0,0,0,0,0,0,0,0,0,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19348,878,106,6,1,low_load_energy_saving_candidate,2,2,ES,sleep,0,0,-86.9407468339741,7.26196844847144,0,0.263157894736842,0.863636363636364,0,0,0,0,0,1,0,1,0.25,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES sleep proxy
19349,878,106,6,1,low_load_energy_saving_candidate,2,2,ES,wake_up,0,0,-86.9407468339741,7.26196844847144,0,0.263157894736842,0.863636363636364,0,0,0,0,0,0,0,2,-0.16,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19350,879,106,6,1,low_load_energy_saving_candidate,3,3,ES,keep_active,0.0654783923369693,0.0654783923369693,-90.0532778316216,3.84952701225827,1,0.5,0.947368421052632,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19351,879,106,6,1,low_load_energy_saving_candidate,3,3,ES,sleep,0.0654783923369693,0.0654783923369693,-90.0532778316216,3.84952701225827,1,0.5,0.947368421052632,0,0,0,0,0,1,0,1,-0.110600302375029,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19352,879,106,6,1,low_load_energy_saving_candidate,3,3,ES,wake_up,0.0654783923369693,0.0654783923369693,-90.0532778316216,3.84952701225827,1,0.5,0.947368421052632,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19353,880,106,6,1,low_load_energy_saving_candidate,4,4,ES,keep_active,0.0169258335880009,0.0169258335880009,-90.4868475790109,10.0953214666456,1,0.0588235294117647,1,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19354,880,106,6,1,low_load_energy_saving_candidate,4,4,ES,sleep,0.0169258335880009,0.0169258335880009,-90.4868475790109,10.0953214666456,1,0.0588235294117647,1,0,0,0,0,0,1,0,1,0.00107058274759764,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19355,880,106,6,1,low_load_energy_saving_candidate,4,4,ES,wake_up,0.0169258335880009,0.0169258335880009,-90.4868475790109,10.0953214666456,1,0.0588235294117647,1,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19356,881,106,6,1,low_load_energy_saving_candidate,5,5,ES,keep_active,0,0,-86.8053958349531,6.91443720481531,0,0.166666666666667,1,0,0,0,0,0,0,0,0,0,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19357,881,106,6,1,low_load_energy_saving_candidate,5,5,ES,sleep,0,0,-86.8053958349531,6.91443720481531,0,0.166666666666667,1,0,0,0,0,0,1,0,1,0.25,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES sleep proxy
19358,881,106,6,1,low_load_energy_saving_candidate,5,5,ES,wake_up,0,0,-86.8053958349531,6.91443720481531,0,0.166666666666667,1,0,0,0,0,0,0,0,2,-0.235,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19359,882,106,6,1,low_load_energy_saving_candidate,6,6,ES,keep_active,0.0333560639141716,0.0333560639141716,-89.4849135797889,8.69971827042456,1,0.217391304347826,0.958333333333333,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19360,882,106,6,1,low_load_energy_saving_candidate,6,6,ES,sleep,0.0333560639141716,0.0333560639141716,-89.4849135797889,8.69971827042456,1,0.217391304347826,0.958333333333333,0,0,0,0,0,1,0,1,-0.0367189470025944,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19361,882,106,6,1,low_load_energy_saving_candidate,6,6,ES,wake_up,0.0333560639141716,0.0333560639141716,-89.4849135797889,8.69971827042456,1,0.217391304347826,0.958333333333333,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19362,883,106,6,1,low_load_energy_saving_candidate,7,7,ES,keep_active,0,0,-89.1203281875237,12.1468860259482,0,0.0344827586206897,1,0,0,0,0,0,0,0,0,0,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19363,883,106,6,1,low_load_energy_saving_candidate,7,7,ES,sleep,0,0,-89.1203281875237,12.1468860259482,0,0.0344827586206897,1,0,0,0,0,0,1,0,1,0.25,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES sleep proxy
19364,883,106,6,1,low_load_energy_saving_candidate,7,7,ES,wake_up,0,0,-89.1203281875237,12.1468860259482,0,0.0344827586206897,1,0,0,0,0,0,0,0,2,-0.235,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19365,884,106,6,1,low_load_energy_saving_candidate,8,8,ES,keep_active,0.0193521068742289,0.0193521068742289,-88.2615015756214,8.80201551021921,1,0.125,1,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19366,884,106,6,1,low_load_energy_saving_candidate,8,8,ES,sleep,0.0193521068742289,0.0193521068742289,-88.2615015756214,8.80201551021921,1,0.125,1,0,0,0,0,0,1,0,1,-0.00450984581072655,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19367,884,106,6,1,low_load_energy_saving_candidate,8,8,ES,wake_up,0.0193521068742289,0.0193521068742289,-88.2615015756214,8.80201551021921,1,0.125,1,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19368,885,106,6,1,low_load_energy_saving_candidate,11,11,ES,keep_active,0.0555383451045306,0.0555383451045306,-84.2236437542934,14.1556686697972,1,0.136363636363636,0.88,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19369,885,106,6,1,low_load_energy_saving_candidate,11,11,ES,sleep,0.0555383451045306,0.0555383451045306,-84.2236437542934,14.1556686697972,1,0.136363636363636,0.88,0,0,0,0,0,1,0,1,-0.0877381937404204,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19370,885,106,6,1,low_load_energy_saving_candidate,11,11,ES,wake_up,0.0555383451045306,0.0555383451045306,-84.2236437542934,14.1556686697972,1,0.136363636363636,0.88,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19371,886,106,6,1,low_load_energy_saving_candidate,12,12,ES,keep_active,0.0641348586190119,0.0641348586190119,-86.6888871920828,8.23229908540672,1,0.0909090909090909,0.916666666666667,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19372,886,106,6,1,low_load_energy_saving_candidate,12,12,ES,sleep,0.0641348586190119,0.0641348586190119,-86.6888871920828,8.23229908540672,1,0.0909090909090909,0.916666666666667,0,0,0,0,0,1,0,1,-0.107510174823727,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19373,886,106,6,1,low_load_energy_saving_candidate,12,12,ES,wake_up,0.0641348586190119,0.0641348586190119,-86.6888871920828,8.23229908540672,1,0.0909090909090909,0.916666666666667,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19374,887,106,6,1,low_load_energy_saving_candidate,13,13,ES,keep_active,0.0438694705174646,0.0438694705174646,-86.4279205235888,6.60784100747029,1,0.217391304347826,1,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19375,887,106,6,1,low_load_energy_saving_candidate,13,13,ES,sleep,0.0438694705174646,0.0438694705174646,-86.4279205235888,6.60784100747029,1,0.217391304347826,1,0,0,0,0,0,1,0,1,-0.0608997821901685,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19376,887,106,6,1,low_load_energy_saving_candidate,13,13,ES,wake_up,0.0438694705174646,0.0438694705174646,-86.4279205235888,6.60784100747029,1,0.217391304347826,1,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19377,888,106,6,1,low_load_energy_saving_candidate,14,14,ES,keep_active,0.0519861384294406,0.0519861384294406,-84.8237015693454,12.2970517150381,1,0.130434782608696,1,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19378,888,106,6,1,low_load_energy_saving_candidate,14,14,ES,sleep,0.0519861384294406,0.0519861384294406,-84.8237015693454,12.2970517150381,1,0.130434782608696,1,0,0,0,0,0,1,0,1,-0.0795681183877138,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19379,888,106,6,1,low_load_energy_saving_candidate,14,14,ES,wake_up,0.0519861384294406,0.0519861384294406,-84.8237015693454,12.2970517150381,1,0.130434782608696,1,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19380,889,106,6,1,low_load_energy_saving_candidate,15,15,ES,keep_active,0.0227463552968405,0.0227463552968405,-90.7702751527964,7.27602362538774,1,0.0454545454545455,1,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19381,889,106,6,1,low_load_energy_saving_candidate,15,15,ES,sleep,0.0227463552968405,0.0227463552968405,-90.7702751527964,7.27602362538774,1,0.0454545454545455,1,0,0,0,0,0,1,0,1,-0.0123166171827335,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19382,889,106,6,1,low_load_energy_saving_candidate,15,15,ES,wake_up,0.0227463552968405,0.0227463552968405,-90.7702751527964,7.27602362538774,1,0.0454545454545455,1,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19383,890,106,6,1,low_load_energy_saving_candidate,17,17,ES,keep_active,0.0515718367942484,0.0515718367942484,-86.7898208074968,9.37851144453484,1,0.15,0.952380952380952,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19384,890,106,6,1,low_load_energy_saving_candidate,17,17,ES,sleep,0.0515718367942484,0.0515718367942484,-86.7898208074968,9.37851144453484,1,0.15,0.952380952380952,0,0,0,0,0,1,0,1,-0.0786152246267713,0,0,safe_best_reward,0,0,qos_loss,0,1,0,0,0,0,0,1,local ES sleep proxy
19385,890,106,6,1,low_load_energy_saving_candidate,17,17,ES,wake_up,0.0515718367942484,0.0515718367942484,-86.7898208074968,9.37851144453484,1,0.15,0.952380952380952,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19386,891,106,6,1,low_load_energy_saving_candidate,19,19,ES,keep_active,0.0689455957324631,0.0689455957324631,-88.8937370412005,5.03970137285159,1,0.25,0.941176470588235,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
19387,891,106,6,1,low_load_energy_saving_candidate,19,19,ES,wake_up,0.0689455957324631,0.0689455957324631,-88.8937370412005,5.03970137285159,1,0.25,0.941176470588235,0,0,0,0,0,0,0,2,-0.415,1,0,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES wake-up proxy
19388,892,106,6,1,low_load_energy_saving_candidate,20,20,ES,keep_active,0.0746221467420652,0.0746221467420652,-87.3192964617512,5.78404520245357,1,0.333333333333333,0.9,0,0,0,0,0,0,0,0,0,1,1,safe_best_reward,0,1,ok,0,0,0,0,0,0,0,0,local ES keep-active no-op proxy
