scenario_id,scenario_name,traffic_mode,time_index,day_index,step_in_day,minute_of_day,hour_of_day,sin_time_of_day,cos_time_of_day,num_sites,num_sectors,num_ues,attached_ues,unattached_ues,attach_rate,active_ues,active_attached_ues,active_attach_rate,coverage_ratio,sinr_threshold_ratio,total_offered_traffic_Mbps,total_served_traffic_Mbps,total_unserved_traffic_Mbps,mean_ue_throughput_Mbps,median_ue_throughput_Mbps,qos_satisfied_ues,qos_satisfaction_ratio,overloaded_sector_count,mean_sector_load,max_sector_load,jain_fairness_index,mean_best_RSRP_dBm,mean_best_SINR_dB,boundary_ue_count,boundary_ue_ratio,handover_risk_score
1,normal,normal,34,1,34,495,8.25,0.831469612302545,-0.555570233019602,7,21,500,486,14,0.972,75,74,0.986666666666667,0.972,0.978,362.816750255374,360.875065250225,1.94168500514906,0.72175013050045,0,74,0.986666666666667,2,0.398109546554456,0.957132959227586,0.127060617876053,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,35,1,35,510,8.5,0.793353340291235,-0.608761429008721,7,21,500,486,14,0.972,73,73,1,0.972,0.978,284.689485576692,284.689485576692,0,0.569378971153385,0,73,1,0,0.325784066006079,0.737498593367196,0.115756023916673,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,36,1,36,525,8.75,0.751839807478977,-0.659345815100069,7,21,500,486,14,0.972,95,92,0.968421052631579,0.972,0.978,586.488207303445,517.821862576175,68.6663447272699,1.03564372515235,0,70,0.736842105263158,8,0.662684458825526,1.72848059728289,0.158279198908866,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,37,1,37,540,9,0.707106781186548,-0.707106781186547,7,21,500,486,14,0.972,74,72,0.972972972972973,0.972,0.978,337.057214910605,324.41464989048,12.6425650201259,0.648829299780959,0,72,0.972972972972973,2,0.382931300104879,0.876751134578159,0.121203784214175,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,38,1,38,555,9.25,0.659345815100069,-0.751839807478978,7,21,500,486,14,0.972,79,77,0.974683544303797,0.972,0.978,353.46345300788,332.519538119909,20.9439148879704,0.665039076239819,0,77,0.974683544303797,2,0.423795103013931,1.24067958338109,0.125259200683273,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,39,1,39,570,9.5,0.60876142900872,-0.793353340291235,7,21,500,486,14,0.972,96,93,0.96875,0.972,0.978,587.950285749802,545.733956127848,42.2163296219542,1.0914679122557,0,81,0.84375,7,0.643407508506811,1.26692705910378,0.159095674444578,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,40,1,40,585,9.75,0.555570233019602,-0.831469612302545,7,21,500,486,14,0.972,100,96,0.96,0.972,0.978,568.73420951114,505.459284791951,63.2749247191891,1.0109185695839,0,77,0.77,7,0.616230403575348,1.49129966536148,0.153333602464421,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,41,1,41,600,10,0.5,-0.866025403784439,7,21,500,486,14,0.972,84,82,0.976190476190476,0.972,0.978,399.103324762958,366.708851190777,32.3944735721816,0.733417702381553,0,73,0.869047619047619,2,0.443662526626675,1.72370383783189,0.131887612378861,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,42,1,42,615,10.25,0.442288690219001,-0.896872741532688,7,21,500,486,14,0.972,85,81,0.952941176470588,0.972,0.978,449.158076780146,415.200058391315,33.9580183888306,0.83040011678263,0,75,0.882352941176471,3,0.504192474615987,1.38533012338578,0.137707644790123,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,43,1,43,630,10.5,0.38268343236509,-0.923879532511287,7,21,500,486,14,0.972,95,92,0.968421052631579,0.972,0.978,542.523986696953,517.909501780814,24.6144849161391,1.03581900356163,0,92,0.968421052631579,6,0.60377161261645,1.10685473124959,0.151705458868431,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,44,1,44,645,10.75,0.321439465303162,-0.946930129495106,7,21,500,486,14,0.972,83,83,1,0.972,0.978,414.937622614035,391.603692742362,23.333929871673,0.783207385484724,0,76,0.91566265060241,3,0.506854222348738,1.9460935265954,0.138465613907617,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,45,1,45,660,11,0.258819045102521,-0.965925826289068,7,21,500,486,14,0.972,90,89,0.988888888888889,0.972,0.978,513.258496328496,496.076956915736,17.1815394127604,0.992153913831471,0,89,0.988888888888889,4,0.583299399632293,1.19883946847275,0.150051487603526,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,46,1,46,675,11.25,0.195090322016128,-0.98078528040323,7,21,500,486,14,0.972,110,109,0.990909090909091,0.972,0.978,699.67635230587,623.353352398923,76.3229999069469,1.24670670479785,0,89,0.809090909090909,11,0.785436827814349,1.70964807400295,0.171579231537979,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,47,1,47,690,11.5,0.130526192220052,-0.99144486137381,7,21,500,486,14,0.972,102,100,0.980392156862745,0.972,0.978,602.237413431635,540.6863060511,61.5511073805353,1.0813726121022,0,87,0.852941176470588,8,0.680472449798465,1.68428911248193,0.160533770467846,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,48,1,48,705,11.75,0.0654031292301431,-0.997858923238603,7,21,500,486,14,0.972,115,113,0.982608695652174,0.972,0.978,802.015486571727,672.164917505093,129.850569066634,1.34432983501019,0,73,0.634782608695652,11,0.920552211422486,1.94358702758303,0.183056800536453,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,49,1,49,720,12,1.22464679914735e-16,-1,7,21,500,486,14,0.972,114,112,0.982456140350877,0.972,0.978,766.485462566864,646.707777540812,119.777685026052,1.29341555508162,0,75,0.657894736842105,10,0.876937723209978,1.72795489339999,0.177758885708655,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,50,1,50,735,12.25,-0.0654031292301429,-0.997858923238603,7,21,500,486,14,0.972,105,101,0.961904761904762,0.972,0.978,671.772448101352,578.038174431437,93.7342736699147,1.15607634886287,0,79,0.752380952380952,8,0.748452861457225,1.67988020063383,0.168500999945292,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,51,1,51,750,12.5,-0.130526192220051,-0.99144486137381,7,21,500,486,14,0.972,109,105,0.963302752293578,0.972,0.978,697.590347963062,597.828502698935,99.7618452641262,1.19565700539787,0,77,0.706422018348624,8,0.793299848537106,1.61694353847682,0.170721630548567,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,52,1,52,765,12.75,-0.195090322016128,-0.980785280403231,7,21,500,486,14,0.972,97,96,0.989690721649485,0.972,0.978,523.27610667957,503.424145709199,19.8519609703717,1.0068482914184,0,96,0.989690721649485,5,0.606086888953758,1.17652832485073,0.154307856942277,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,53,1,53,780,13,-0.25881904510252,-0.965925826289068,7,21,500,486,14,0.972,113,107,0.946902654867257,0.972,0.978,797.640425198318,632.432116175198,165.20830902312,1.2648642323504,0,54,0.47787610619469,11,0.865376781132734,1.66775476753396,0.175097207021713,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,54,1,54,795,13.25,-0.321439465303161,-0.946930129495106,7,21,500,486,14,0.972,107,103,0.962616822429907,0.972,0.978,704.473318968923,610.274352174132,94.1989667947905,1.22054870434826,0,81,0.757009345794392,9,0.787510338476308,1.83646158550468,0.169335272318465,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,55,1,55,810,13.5,-0.382683432365089,-0.923879532511287,7,21,500,486,14,0.972,99,97,0.97979797979798,0.972,0.978,588.762332706117,569.345136460946,19.4171962451708,1.13869027292189,0,90,0.909090909090909,7,0.65731735494628,1.35808039732277,0.157279852501358,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,56,1,56,825,13.75,-0.442288690219001,-0.896872741532688,7,21,500,486,14,0.972,98,96,0.979591836734694,0.972,0.978,596.597921810076,543.311204516923,53.2867172931527,1.08662240903385,0,77,0.785714285714286,6,0.663522562568319,1.33728820545087,0.165128615478765,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,57,1,57,840,14,-0.5,-0.866025403784439,7,21,500,486,14,0.972,111,107,0.963963963963964,0.972,0.978,783.568316611603,642.916775965884,140.651540645719,1.28583355193177,0,80,0.720720720720721,10,0.835547439777422,1.86031503396512,0.176474925255017,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,58,1,58,855,14.25,-0.555570233019602,-0.831469612302545,7,21,500,486,14,0.972,112,110,0.982142857142857,0.972,0.978,796.450628874925,690.86851557413,105.582113300795,1.38173703114826,0,83,0.741071428571429,12,0.915211833224176,1.7878453893383,0.180775510903806,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,59,1,59,870,14.5,-0.608761429008721,-0.793353340291235,7,21,500,486,14,0.972,88,86,0.977272727272727,0.972,0.978,460.09816024384,438.077471289536,22.0206889543034,0.876154942579073,0,77,0.875,2,0.513124197150188,1.3950834791199,0.13858062224182,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,60,1,60,885,14.75,-0.659345815100069,-0.751839807478977,7,21,500,486,14,0.972,85,81,0.952941176470588,0.972,0.978,444.39327629158,415.230261192783,29.1630150987966,0.830460522385566,0,73,0.858823529411765,3,0.485433684203597,1.26656156507863,0.137608542935552,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,61,1,61,900,15,-0.707106781186547,-0.707106781186548,7,21,500,486,14,0.972,122,119,0.975409836065574,0.972,0.978,947.955256496598,742.526969275518,205.42828722108,1.48505393855104,0,66,0.540983606557377,14,1.0633821527121,2.05456008658315,0.195829793262186,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,62,1,62,915,15.25,-0.751839807478977,-0.659345815100069,7,21,500,486,14,0.972,114,111,0.973684210526316,0.972,0.978,790.086247783892,633.823201239268,156.263046544624,1.26764640247854,0,81,0.710526315789474,10,0.940938620167361,3.28671872486946,0.173993338726577,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,63,1,63,930,15.5,-0.793353340291235,-0.608761429008721,7,21,500,486,14,0.972,101,97,0.96039603960396,0.972,0.978,603.677292674956,559.869084215038,43.8082084599177,1.11973816843008,0,97,0.96039603960396,8,0.65864068883127,1.15464643202499,0.162140684571923,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,64,1,64,945,15.75,-0.831469612302545,-0.555570233019603,7,21,500,486,14,0.972,100,98,0.98,0.972,0.978,574.739583668489,516.683804098126,58.0557795703632,1.03336760819625,0,87,0.87,7,0.667059263444453,2.03267122104313,0.158457922388726,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,65,1,65,960,16,-0.866025403784438,-0.5,7,21,500,486,14,0.972,114,111,0.973684210526316,0.972,0.978,810.010257529933,665.531929681815,144.478327848118,1.33106385936363,0,73,0.640350877192982,13,0.940633584893917,2.83358559413247,0.179748840022023,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,66,1,66,975,16.25,-0.896872741532688,-0.442288690219001,7,21,500,486,14,0.972,106,102,0.962264150943396,0.972,0.978,704.049334462164,595.061488166292,108.987846295871,1.19012297633258,0,88,0.830188679245283,9,0.790721247040771,2.2642228186196,0.172504786126852,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,67,1,67,990,16.5,-0.923879532511287,-0.38268343236509,7,21,500,486,14,0.972,95,94,0.989473684210526,0.972,0.978,527.904014122163,521.776662649622,6.12735147254119,1.04355332529924,0,94,0.989473684210526,4,0.593475724282841,1.0426001868594,0.157292561894449,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,68,1,68,1005,16.75,-0.946930129495106,-0.321439465303162,7,21,500,486,14,0.972,83,81,0.975903614457831,0.972,0.978,422.969749814996,416.665786215886,6.30396359910993,0.833331572431771,0,81,0.975903614457831,1,0.469225089545315,0.817261131135117,0.136247069425129,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,69,1,69,1020,17,-0.965925826289068,-0.258819045102521,7,21,500,486,14,0.972,94,93,0.98936170212766,0.972,0.978,551.602669028811,508.490884521386,43.1117845074251,1.01698176904277,0,86,0.914893617021277,6,0.655131443487616,2.0994762340278,0.152836498276055,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,70,1,70,1035,17.25,-0.98078528040323,-0.195090322016129,7,21,500,486,14,0.972,92,90,0.978260869565217,0.972,0.978,532.298640070703,494.52970231749,37.7689377532124,0.989059404634981,0,84,0.91304347826087,5,0.608838129685378,1.38182499663707,0.151130513984084,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,71,1,71,1050,17.5,-0.99144486137381,-0.130526192220052,7,21,500,486,14,0.972,93,92,0.989247311827957,0.972,0.978,510.012441252988,482.315445036128,27.69699621686,0.964630890072257,0,85,0.913978494623656,5,0.574944890868912,1.28112598289789,0.150429181415193,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,72,1,72,1065,17.75,-0.997858923238603,-0.0654031292301436,7,21,500,486,14,0.972,110,107,0.972727272727273,0.972,0.978,731.520245678311,644.171038239573,87.3492074387378,1.28834207647915,0,77,0.7,10,0.806362590514875,1.54299187680673,0.173973468953177,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,73,1,73,1080,18,-1,-1.83697019872103e-16,7,21,500,486,14,0.972,89,88,0.98876404494382,0.972,0.978,513.801884705572,476.616609685893,37.1852750196784,0.953233219371787,0,74,0.831460674157303,6,0.620114203550384,1.56700798167918,0.147953789109377,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,74,1,74,1095,18.25,-0.997858923238604,0.0654031292301424,7,21,500,486,14,0.972,92,89,0.967391304347826,0.972,0.978,494.847565206242,456.454672464246,38.3928927419958,0.912909344928492,0,72,0.782608695652174,5,0.578875586263509,1.27720221231213,0.144619412227465,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,75,1,75,1110,18.5,-0.99144486137381,0.130526192220052,7,21,500,486,14,0.972,85,82,0.964705882352941,0.972,0.978,422.221143391854,406.089347589591,16.1317958022627,0.812178695179183,0,82,0.964705882352941,4,0.451640300051116,1.01770645090728,0.135038616686868,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,76,1,76,1125,18.75,-0.98078528040323,0.195090322016128,7,21,500,486,14,0.972,89,87,0.97752808988764,0.972,0.978,433.397516888247,417.151132968205,16.2463839200425,0.834302265936409,0,87,0.97752808988764,3,0.492716604624649,1.03836833174526,0.137992723095585,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,77,1,77,1140,19,-0.965925826289068,0.258819045102521,7,21,500,486,14,0.972,95,92,0.968421052631579,0.972,0.978,543.991916036012,480.373186780602,63.6187292554102,0.960746373561204,0,76,0.8,6,0.61712516075788,1.78203240254033,0.15103688355241,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
1,normal,normal,78,1,78,1155,19.25,-0.946930129495106,0.321439465303161,7,21,500,486,14,0.972,81,80,0.987654320987654,0.972,0.978,389.98961968592,383.367189254175,6.62243043174485,0.76673437850835,0,80,0.987654320987654,3,0.445286740086485,1.07943285333224,0.13280628789688,-88.6196555709898,8.48253091433006,81,0.166666666666667,0.166666666666667
