ue_id,x_m,y_m,serving_sector,isAttached,isTrafficActive,demand_Mbps,service_class,spectralEfficiency_bpsHz,peakThroughput_Mbps,servedThroughput_Mbps,unservedDemand_Mbps,meetsMinThroughput,qosSatisfied,bestRSRP_dBm,bestSINR_dB
192,683.458550976793,-2.80749111125169,8,1,1,5.99694739754139,normal_rate,0.467107666258207,9.34215332516414,5.99694739754139,0,1,1,-101.090137970134,-2.30552960988877
193,901.146354640898,298.351579402863,8,1,1,1.57140276198696,low_rate,3.81321992216804,76.2643984433608,1.57140276198696,0,1,1,-82.899876988923,16.2977955822779
194,-374.328395495924,511.238359138396,19,1,0,0,no_traffic,2.06666848956836,41.3333697913673,0,0,0,0,-89.5226948667132,8.28677177748073
195,-287.478033406384,150.617141269742,3,1,0,0,no_traffic,3.49827525411751,69.9655050823502,0,0,0,0,-82.6152598778095,14.9059603181597
196,180.874096161676,-438.197460933318,12,1,0,0,no_traffic,0.964073108080108,19.2814621616022,0,0,0,0,-89.6773612838643,2.03501338086627
197,-79.4892203472878,-1040.66621577514,14,1,0,0,no_traffic,3.46899733179321,69.3799466358643,0,0,0,0,-85.7121159314948,14.775922487689
198,98.5346942496533,-377.177555124036,2,1,0,0,no_traffic,3.67217180139968,73.4434360279936,0,0,0,0,-82.6409175746622,15.6759333698687
199,209.879334627678,-1064.11907719697,14,1,0,0,no_traffic,2.95474798223917,59.0949596447835,0,0,0,0,-90.0413110454068,12.4673351968641
200,-1084.82613674083,-260.276012183443,18,1,0,0,no_traffic,1.50160324436236,30.0320648872473,0,0,0,0,-97.9317499944183,5.34454450424637
201,745.400865251603,170.545415077284,8,1,0,0,no_traffic,4.13699654296305,82.739930859261,0,0,0,0,-79.5623712613058,17.7180237125588
202,-323.043508198553,478.4124368558,6,1,0,0,no_traffic,0.540044627651166,10.8008925530233,0,0,0,0,-93.293723344287,-1.50559314922568
203,-861.713990785811,759.002658180217,19,1,0,0,no_traffic,0.481238283651602,9.62476567303204,0,0,0,0,-103.648008500026,-2.1433450129618
204,51.3952773577462,-757.141824130704,15,1,1,7.19352293775923,high_rate,1.26759454298072,25.3518908596143,7.19352293775923,0,1,1,-84.443637569868,3.9941199375219
205,623.847111984348,-839.629979319206,14,1,0,0,no_traffic,1.06911261883349,21.3822523766698,0,0,0,0,-98.4021857845769,2.74727210323456
206,283.950737157287,344.496021835723,5,1,0,0,no_traffic,0.726880497298037,14.5376099459607,0,0,0,0,-97.8026918968926,0.228198018904929
207,-958.096159970708,521.365801340323,21,1,0,0,no_traffic,3.24753637034842,64.9507274069684,0,0,0,0,-82.709923842209,13.7879426435495
208,72.4480126530214,1101.46674956357,4,1,1,7.47964408141439,high_rate,3.93066614798599,78.6133229597198,7.47964408141439,0,1,1,-90.1265229751729,16.8140334139444
209,93.8915132256473,-1131.30417166661,14,1,0,0,no_traffic,1.6024361331116,32.048722662232,0,0,0,0,-93.5036781541276,5.89707405578143
210,317.545534572954,104.276165111482,0,0,0,0,no_traffic,0.26291568986195,5.25831379723899,0,0,0,0,-96.5597111687046,-5.26697779267574
211,522.406642561783,527.892586245802,9,1,1,3.07482498239921,low_rate,1.33046456565226,26.6092913130451,3.07482498239921,0,1,1,-81.4257261436744,4.36774556302921
212,37.6635852794811,540.584633491025,5,1,0,0,no_traffic,1.56811184724564,31.3622369449127,0,0,0,0,-96.4021638039961,5.71067263269466
213,-409.076778995486,761.884733344388,6,1,0,0,no_traffic,2.63328908491284,52.6657816982568,0,0,0,0,-90.3554995445925,10.9917042502055
214,682.057230591897,-405.399610134147,12,1,0,0,no_traffic,1.33547012712674,26.7094025425349,0,0,0,0,-75.1604024609443,4.39711894824349
215,-529.515007189426,794.955661390646,19,1,0,0,no_traffic,0.839366257990736,16.7873251598147,0,0,0,0,-93.7400196846246,1.12590075386244
216,-141.012637169863,-1060.2396868159,14,1,0,0,no_traffic,2.88604092834919,57.7208185669838,0,0,0,0,-92.2305127417216,12.1545072348644
217,776.315676652988,-120.399701332325,10,1,0,0,no_traffic,3.67778817700041,73.5557635400083,0,0,0,0,-80.3378364842976,15.7007380224045
218,452.818006548201,362.543827230373,9,1,0,0,no_traffic,2.64905563579656,52.9811127159311,0,0,0,0,-83.5699783987539,11.0648580487867
219,-210.373329399799,66.6685847808205,3,1,0,0,no_traffic,3.54104340890302,70.8208681780605,0,0,0,0,-84.3463525431001,15.0956971397784
220,-754.886153960296,584.779909224103,19,1,1,1.03965269076087,low_rate,1.37956494977251,27.5912989954502,1.03965269076087,0,1,1,-86.8370831125974,4.65364026012046
221,113.743132964063,-638.582206732377,13,1,0,0,no_traffic,4.5,90,0,0,0,0,-76.8390252911967,19.7196378793001
222,370.152063506213,938.77978016851,4,1,0,0,no_traffic,1.4937770763949,29.8755415278981,0,0,0,0,-95.1828810981046,5.30100800686476
223,-508.484744396031,-709.004525505396,17,1,0,0,no_traffic,1.83649500846299,36.7299001692599,0,0,0,0,-88.2892602186246,7.12877512876606
224,549.68462293776,-411.849652606165,12,1,0,0,no_traffic,4.5,90,0,0,0,0,-65.8935160911019,27.6225907555256
225,125.590475382567,-802.674728107604,14,1,0,0,no_traffic,0.53198031088622,10.6396062177244,0,0,0,0,-89.3924312083687,-1.58980082699756
226,258.141959639981,731.509203979073,5,1,1,3.63026020565796,normal_rate,2.29091455692079,45.8182911384158,3.63026020565796,0,1,1,-85.140666162406,9.37756932195456
227,-185.772098194604,400.748349265179,9,1,1,2.39444151333057,low_rate,1.06033069898898,21.2066139797795,2.39444151333057,0,1,1,-89.8234954275195,2.68930972553992
228,-582.892783315357,-4.55594346735006,16,1,0,0,no_traffic,0.760110704317423,15.2022140863485,0,0,0,0,-92.9683966095668,0.502477543539693
229,-332.789533079834,139.796878745817,3,1,1,7.53570862678274,high_rate,1.35947092973644,27.1894185947287,7.53570862678274,0,1,1,-89.8886927948656,4.53723289250647
230,595.779230664976,553.499981468247,9,1,0,0,no_traffic,1.01031567305556,20.2063134611113,0,0,0,0,-88.0537554517043,2.35386315770537
231,-1061.19204330134,379.582981776198,21,1,0,0,no_traffic,4.5,90,0,0,0,0,-80.2701759485894,23.4973253363339
232,821.327236204579,-758.676545206457,11,1,0,0,no_traffic,2.76618156993951,55.3236313987901,0,0,0,0,-96.5553811011195,11.6056078907404
233,470.571856064795,455.089049149365,9,1,0,0,no_traffic,4.5,90,0,0,0,0,-77.1668097743884,21.7829861619928
234,-59.6739512946883,-1080.22925073174,14,1,0,0,no_traffic,2.4290528917885,48.5810578357699,0,0,0,0,-91.0333447645709,10.0352326373357
235,-19.3723592095175,-611.867831436535,13,1,1,2.48223486957207,low_rate,0.638443193292105,12.7688638658421,2.48223486957207,0,1,1,-92.2793774442491,-0.546630546810586
236,-61.2961272395953,-94.3796757270377,2,1,0,0,no_traffic,1.65425574163988,33.0851148327977,0,0,0,0,-80.4851930083001,6.17543744749628
237,-152.842381278438,573.617955551596,5,1,0,0,no_traffic,0.643238774847261,12.8647754969452,0,0,0,0,-95.7292016654538,-0.502736159428799
238,-234.514963781958,612.851118477492,6,1,0,0,no_traffic,2.5426402036112,50.852804072224,0,0,0,0,-85.1692563627,10.5692938689421
239,267.68324007567,-188.134596020607,2,1,0,0,no_traffic,1.28013048716229,25.6026097432459,0,0,0,0,-89.7739435712257,4.0693356941615
240,312.147393795067,-389.025031832743,12,1,0,0,no_traffic,0.913533271898487,18.2706654379697,0,0,0,0,-93.8651077857153,1.67588663412438
241,-1050.6205688214,-325.636237355181,18,1,1,2.62592296471506,low_rate,4.5,90,2.62592296471506,0,1,1,-88.4919309106336,20.1423768975468
242,7.24663917034059,926.780466396168,4,1,0,0,no_traffic,3.67395325542444,73.4790651084889,0,0,0,0,-76.2014402792249,15.6838015425683
243,823.705437869723,198.660966758848,8,1,0,0,no_traffic,1.11355583033231,22.2711166066462,0,0,0,0,-87.7848757995071,3.03660545755126
244,366.677510035317,-155.000404690133,2,1,0,0,no_traffic,2.3408414091859,46.816828183718,0,0,0,0,-87.1398125009698,9.61638588199002
245,-778.823723016079,568.791511857615,21,1,0,0,no_traffic,0.741967552485724,14.8393510497145,0,0,0,0,-82.6819306533701,0.353755117112353
246,329.073988546145,942.920066557529,4,1,0,0,no_traffic,4.5,90,0,0,0,0,-81.1699987862683,22.0828543629232
247,198.193060693878,-197.660191748437,2,1,0,0,no_traffic,4.5,90,0,0,0,0,-80.227668635359,20.3925410112357
248,1017.19600919814,-563.525583908353,11,1,0,0,no_traffic,4.3906777401545,87.8135548030901,0,0,0,0,-89.0352105965363,18.8252461804501
249,174.390637690757,233.191106239672,1,1,1,5.47096102928647,normal_rate,3.27003991799699,65.4007983599397,5.47096102928647,0,1,1,-78.8403451412827,13.8887164247945
250,-258.394571901416,1041.24659004148,6,1,0,0,no_traffic,2.38716035047617,47.7432070095233,0,0,0,0,-91.2864296354496,9.83679247254424
251,331.081761881907,-730.598420714047,12,1,0,0,no_traffic,0.731996037971359,14.6399207594272,0,0,0,0,-99.3732857803625,0.270967445005862
252,-96.4608724973873,310.499313737608,3,1,0,0,no_traffic,0.427807930704508,8.55615861409017,0,0,0,0,-96.4702063375953,-2.77793395393837
253,105.402154777935,332.198853299095,5,1,0,0,no_traffic,0.817290194604356,16.3458038920871,0,0,0,0,-94.0776546028776,0.956262866935828
254,1020.04860055814,588.626856058636,7,1,0,0,no_traffic,3.38348593445191,67.6697186890381,0,0,0,0,-91.8527843523973,14.3953900867623
255,-263.171248554482,-930.317632738695,15,1,0,0,no_traffic,3.0053707220243,60.1074144404861,0,0,0,0,-83.9939388509246,12.6970485566573
256,1065.62693076934,544.973288508383,7,1,0,0,no_traffic,4.5,90,0,0,0,0,-84.8392879867404,22.0966206533388
257,-702.905013189033,-808.822787395795,17,1,0,0,no_traffic,1.5171379918277,30.3427598365541,0,0,0,0,-96.0025038080326,5.43067288241591
258,-995.033791268354,-662.721652788857,18,1,0,0,no_traffic,2.61712687669554,52.3425375339107,0,0,0,0,-95.4040987483171,10.9166202581996
259,422.855456210356,-19.4989582046137,2,1,0,0,no_traffic,0.647040816303934,12.9408163260787,0,0,0,0,-93.809076439616,-0.468101785603944
260,-990.811521882843,-638.259400705295,18,1,0,0,no_traffic,1.82533247839132,36.5066495678264,0,0,0,0,-92.9493414468733,7.07141165342709
261,-418.274914137588,936.169702185555,6,1,0,0,no_traffic,0.971558994764888,19.4311798952978,0,0,0,0,-99.1044056905553,2.08723416105625
262,796.868903993489,-138.108096481012,10,1,0,0,no_traffic,4.41711382196514,88.3422764393029,0,0,0,0,-82.4836464633538,18.9404030713877
263,726.610885414571,-355.44569046243,10,1,1,6.89849203835099,high_rate,1.61270453830662,32.2540907661325,6.89849203835099,0,1,1,-74.0148544774853,5.95251851518098
264,-504.046364029607,234.707468854508,20,1,0,0,no_traffic,1.22627469529408,24.5254939058816,0,0,0,0,-87.113692083821,3.74351236652348
265,454.580900261666,-275.026817391602,12,1,0,0,no_traffic,1.61830069966075,32.3660139932151,0,0,0,0,-92.648996470681,5.98267476493588
266,872.186845912433,-610.730175516344,11,1,1,6.27975584159195,high_rate,3.29186292046702,65.8372584093404,6.27975584159195,0,1,1,-80.4315455354246,13.986355052332
267,543.155160948007,395.771154790751,9,1,1,2.40875927662146,low_rate,2.89619833776727,57.9239667553453,2.40875927662146,0,1,1,-79.5507653032513,12.2008340799914
268,701.223046958319,-441.407441922836,11,1,0,0,no_traffic,1.42145130696461,28.4290261392923,0,0,0,0,-73.2208160156671,4.89378192999844
269,-503.630923232307,690.538969130023,19,1,1,6.44665795350784,high_rate,2.93233640476183,58.6467280952367,6.44665795350784,0,1,1,-82.335173906115,12.3654305242375
270,708.972357863821,-116.684673771332,10,1,0,0,no_traffic,2.95012353442355,59.0024706884711,0,0,0,0,-85.2530143866686,12.4463185816543
271,-201.905598380639,-1076.95085464029,15,1,0,0,no_traffic,0.783508259237443,15.6701651847489,0,0,0,0,-97.5775684531692,0.690801297707124
272,-295.715014851633,-833.884628376712,15,1,0,0,no_traffic,4.33820922573917,86.7641845147833,0,0,0,0,-77.560479767503,18.5965726193951
273,638.679795479994,49.9306175596603,8,1,0,0,no_traffic,0.609633650620506,12.1926730124101,0,0,0,0,-96.6950693507312,-0.815450057831847
274,-367.839344723221,-411.578498750171,17,1,0,0,no_traffic,0.595620102219382,11.9124020443876,0,0,0,0,-97.6074173636018,-0.949557173368152
275,828.148515286812,-174.513887040192,10,1,0,0,no_traffic,1.71898083726512,34.3796167453024,0,0,0,0,-91.79620724007,6.51834342076407
276,-164.066402502417,-634.514220469628,15,1,0,0,no_traffic,2.07973293669822,41.5946587339644,0,0,0,0,-83.661871072793,8.35122831185965
277,579.662696853336,295.799369993674,9,1,0,0,no_traffic,2.8917926037724,57.835852075448,0,0,0,0,-82.6953334998857,12.1807434688846
278,588.146772585814,522.127085903443,9,1,0,0,no_traffic,1.25507234598328,25.1014469196656,0,0,0,0,-84.4664560621782,3.91861413928791
279,12.1361319374359,-1169.93739114407,14,1,0,0,no_traffic,2.67280087708915,53.4560175417829,0,0,0,0,-91.4051052570044,11.174863400709
280,754.312631097007,596.931794939023,7,1,0,0,no_traffic,3.1427480148632,62.854960297264,0,0,0,0,-85.7054102027624,13.317412469045
281,-415.793397320425,413.618008565929,20,1,0,0,no_traffic,0.719853925111493,14.3970785022299,0,0,0,0,-94.4393716300312,0.169114542443937
282,913.895983768027,-64.0588316072087,10,1,0,0,no_traffic,3.08443446021381,61.6886892042761,0,0,0,0,-89.090929083239,13.054596020579
283,-256.010604479733,869.054706708431,6,1,0,0,no_traffic,3.14437979879317,62.8875959758633,0,0,0,0,-81.4373355606711,13.3247564766344
284,936.675607018283,215.525802227555,8,1,0,0,no_traffic,2.92822703976882,58.5645407953765,0,0,0,0,-82.9755640220916,12.3467312379291
285,-417.493914467681,-742.771733316601,17,1,1,6.73173137056434,high_rate,1.69066195599908,33.8132391199815,6.73173137056434,0,1,1,-92.5511336597843,6.36893923688107
286,1041.1728873905,-581.398503072858,11,1,0,0,no_traffic,2.03221383977984,40.6442767955968,0,0,0,0,-94.6879742817625,8.11618218202943
287,169.685586526612,-1118.3869897356,14,1,0,0,no_traffic,0.728621355152544,14.5724271030509,0,0,0,0,-97.97529214108,0.242775761840169
288,304.62306644099,78.705261001654,1,1,0,0,no_traffic,0.765371414989082,15.3074282997816,0,0,0,0,-95.667211195611,0.545153638607017
289,-119.121778481648,1102.46022864847,4,1,0,0,no_traffic,2.43796938325953,48.7593876651906,0,0,0,0,-95.424178779098,10.0773624715885
290,-395.887706668553,-954.199173205111,15,1,0,0,no_traffic,1.85006435078209,37.0012870156417,0,0,0,0,-94.585492248117,7.19834201200857
291,398.621149847791,-120.700831753382,12,1,0,0,no_traffic,0.795887307069826,15.9177461413965,0,0,0,0,-95.0759148093891,0.788933065229047
292,673.722547282794,-464.218827467854,11,1,0,0,no_traffic,2.88455714238584,57.6911428477168,0,0,0,0,-83.1612041467369,12.1477374795316
293,669.191689531428,18.2684032333793,8,1,0,0,no_traffic,0.691532008461896,13.8306401692379,0,0,0,0,-94.4134255643874,-0.0731399197909212
294,-12.8924441235672,-887.958269703943,14,1,1,4.54051257071881,normal_rate,3.51754426920104,70.3508853840207,4.54051257071881,0,1,1,-81.7610994702645,14.9914769275042
295,114.441437000497,1174.45757916308,4,1,0,0,no_traffic,2.17789357016159,43.5578714032317,0,0,0,0,-93.0992249614459,8.83176837118953
296,-344.475776522113,351.287674806635,19,1,1,5.57627390663465,normal_rate,0.649505039173468,12.9901007834694,5.57627390663465,0,1,1,-95.7228277968284,-0.445731673795693
297,-824.903430284439,-114.28506312934,16,1,1,7.56089465268754,high_rate,0.908391886454306,18.1678377290861,7.56089465268754,0,1,1,-91.7623214275647,1.63868040728925
298,604.246473583619,39.3810743582162,10,1,0,0,no_traffic,0.436400785451395,8.7280157090279,0,0,0,0,-96.1185940549634,-2.67177695399936
299,273.154660686643,-28.163173080806,2,1,0,0,no_traffic,1.19324703105973,23.8649406211946,0,0,0,0,-91.3931221859985,3.54007108741872
300,-921.645956657188,421.344042860659,21,1,0,0,no_traffic,4.5,90,0,0,0,0,-82.0380798114255,20.2021848654686
301,-987.173810462159,-484.99047137216,18,1,0,0,no_traffic,1.89577716582715,37.915543316543,0,0,0,0,-98.6584827052708,7.4314103215276
302,743.689862765218,516.833391018049,7,1,0,0,no_traffic,4.5,90,0,0,0,0,-71.8071706431383,23.7359628711808
303,476.543296327552,-752.841103870053,2,1,0,0,no_traffic,0.559081313748674,11.1816262749735,0,0,0,0,-100.297281641686,-1.31051262439733
304,-967.3355201555,437.929150885366,21,1,1,4.30021799929565,normal_rate,3.34743019809881,66.9486039619762,4.30021799929565,0,1,1,-87.2935909901607,14.2345936740866
305,-290.509903141973,435.832546578733,19,1,0,0,no_traffic,0.906334859122569,18.1266971824514,0,0,0,0,-97.0991699751077,1.62375813843591
306,-298.894258913441,-142.034671515492,3,1,0,0,no_traffic,0.67209184610644,13.4418369221288,0,0,0,0,-92.1620349101876,-0.243445194770851
307,1122.95407281997,486.394142546863,7,1,1,5.32045424100845,normal_rate,1.19359423073681,23.8718846147363,5.32045424100845,0,1,1,-102.573718081353,3.54222485212609
308,-285.914605427968,1122.68232575068,6,1,0,0,no_traffic,1.5923982140077,31.847964280154,0,0,0,0,-97.076480319953,5.84273378201681
309,-962.363256637415,462.714221854676,21,1,0,0,no_traffic,4.07968743869705,81.5937487739411,0,0,0,0,-88.0641016333411,17.4672793036914
310,640.375672353748,-7.13392054254496,8,1,1,4.92811556948113,normal_rate,1.22660670907899,24.5321341815798,4.92811556948113,0,1,1,-90.3681650616101,3.7455430261411
311,134.948861212205,297.572609955917,5,1,0,0,no_traffic,0.995101364714459,19.9020272942892,0,0,0,0,-90.420770282385,2.2499247829843
312,-175.092627733909,931.511156898087,6,1,0,0,no_traffic,1.68720597639203,33.7441195278406,0,0,0,0,-90.6078441109156,6.35064064048704
313,938.922454533344,178.294600363719,8,1,0,0,no_traffic,2.38264458522286,47.6528917044571,0,0,0,0,-91.8921836141643,9.81535142141504
314,-17.0404342493796,1088.17591197005,4,1,0,0,no_traffic,1.89375509734742,37.8751019469485,0,0,0,0,-91.677440406079,7.42114173683746
315,-1129.06628323153,478.568440505119,21,1,0,0,no_traffic,1.00032170149367,20.0064340298733,0,0,0,0,-103.039975400967,2.28569218316566
316,-72.412721559567,445.708773563201,16,1,0,0,no_traffic,0.416608431857062,8.33216863714123,0,0,0,0,-95.3382386643837,-2.91889613076892
317,-1025.20566467639,-717.940333875195,18,1,0,0,no_traffic,2.20293427839533,44.0586855679066,0,0,0,0,-97.8056772063508,8.95335089908924
318,-880.759334240424,401.19704102089,21,1,0,0,no_traffic,4.5,90,0,0,0,0,-79.7902876617439,21.7687876254523
319,-883.743865805456,-267.999876490865,18,1,0,0,no_traffic,2.68708099909263,53.7416199818525,0,0,0,0,-88.4858033004107,11.2409240971693
320,344.765328598126,381.873954899596,9,1,0,0,no_traffic,1.4733058129316,29.466116258632,0,0,0,0,-84.9886448332228,5.18665315285536
321,192.63187116386,398.570549295973,5,1,0,0,no_traffic,0.71316612184637,14.2633224369274,0,0,0,0,-94.5258298205127,0.112511253790552
322,-289.124042750389,-1140.79653043536,15,1,0,0,no_traffic,1.37843849722833,27.5687699445666,0,0,0,0,-100.910757115989,4.64713573421897
323,851.685156782087,-235.063978134032,10,1,0,0,no_traffic,4.29175417542195,85.835083508439,0,0,0,0,-79.9437176292842,18.3939707537749
324,1085.70203125218,602.101104936279,0,0,0,0,no_traffic,0.681163925905209,13.6232785181042,0,0,0,0,-105.856923925078,-0.163545986889729
325,903.775290382526,-242.052462383782,10,1,0,0,no_traffic,2.47726962776483,49.5453925552967,0,0,0,0,-93.1806485172132,10.2626234123499
326,64.0061834955734,-436.753490888456,13,1,0,0,no_traffic,2.01894164301847,40.3788328603694,0,0,0,0,-82.9346959290611,8.05023169160317
327,1139.04447287545,423.185142633409,7,1,0,0,no_traffic,0.996058626651579,19.9211725330316,0,0,0,0,-100.276499140442,2.2564917333199
328,124.435711172248,662.288501409583,5,1,0,0,no_traffic,3.27042209512813,65.4084419025626,0,0,0,0,-83.678225155791,13.8904270651728
329,53.3698794405991,-162.656682524728,2,1,0,0,no_traffic,2.15381322564289,43.0762645128577,0,0,0,0,-82.3945707073033,8.71447619074728
330,298.988497202775,802.553857680583,5,1,0,0,no_traffic,1.87232610934538,37.4465221869076,0,0,0,0,-87.1309401704594,7.31208895543569
331,-105.037417127328,112.338116464929,3,1,0,0,no_traffic,1.83430653600297,36.6861307200595,0,0,0,0,-79.2732202670039,7.11753844693542
332,194.816651688577,-442.933176294188,13,1,1,2.78911009638307,low_rate,3.77192795275393,75.4385590550786,2.78911009638307,0,1,1,-82.61678405755,16.1159691853211
333,926.915711216209,-337.194061820856,10,1,0,0,no_traffic,4.24079440724238,84.8158881448476,0,0,0,0,-76.5466280096365,18.1715672335051
334,-1050.29160737939,-262.171291324085,18,1,0,0,no_traffic,4.5,90,0,0,0,0,-84.537855582877,20.4633141061694
335,-506.106460776279,493.568510863574,19,1,0,0,no_traffic,2.70309037233633,54.0618074467266,0,0,0,0,-81.3902921018729,11.3149010492215
336,1040.72078877794,-281.39867006478,10,1,0,0,no_traffic,2.30706600878913,46.1413201757825,0,0,0,0,-95.1041184315919,9.45497261171401
337,901.743510903425,-129.55222877964,10,1,0,0,no_traffic,3.64118321696327,72.8236643392655,0,0,0,0,-80.8085582846877,15.5390049406822
338,-102.459508359214,-662.719617707014,13,1,0,0,no_traffic,0.866607828476563,17.3321565695313,0,0,0,0,-89.3027006087212,1.33133634014071
339,277.57838412643,-320.048183629041,12,1,0,0,no_traffic,0.856141609133222,17.1228321826644,0,0,0,0,-95.0694519382006,1.25290063655853
340,-514.3830453606,-688.663465440392,17,1,0,0,no_traffic,1.7104463414742,34.208926829484,0,0,0,0,-87.2986352874691,6.47341705864248
341,-83.8784666474835,261.215009161055,5,1,1,3.95344466429699,normal_rate,0.948683092742789,18.9736618548558,3.95344466429699,0,1,1,-92.9959274335691,1.92688683619908
342,-338.844346373976,424.749204211653,19,1,0,0,no_traffic,1.9074175970626,38.148351941252,0,0,0,0,-87.2584524911916,7.49045151518699
343,193.29581458171,301.721568242973,1,1,0,0,no_traffic,1.34692495019465,26.9384990038931,0,0,0,0,-92.253341327343,4.46413944308558
344,-975.686360645074,-92.180119336288,21,1,0,0,no_traffic,0.485495898740355,9.70991797480709,0,0,0,0,-101.552981318351,-2.09520873827615
345,1096.13665699202,-303.54940077343,10,1,0,0,no_traffic,0.891890195988907,17.8378039197781,0,0,0,0,-95.5659047394406,1.51837713021628
346,457.87246242852,48.1828560084002,8,1,0,0,no_traffic,0.703569139083873,14.0713827816775,0,0,0,0,-99.4356863887996,0.0306436001281826
347,83.4042651703019,-52.5672302340333,2,1,0,0,no_traffic,3.34125607523637,66.8251215047274,0,0,0,0,-74.7233027900045,14.2070376701884
348,725.054782059011,-400.860454507018,10,1,1,4.36008137379749,normal_rate,1.22527270827083,24.5054541654166,4.36008137379749,0,1,1,-78.8864679834988,3.73738231260507
349,426.839852909853,-302.514529327764,12,1,0,0,no_traffic,2.72163280502926,54.4326561005851,0,0,0,0,-86.4315679940898,11.4004747743198
350,-779.557310189761,-255.479628586847,18,1,1,7.28774733908768,high_rate,0.916258798485497,18.3251759697099,7.28774733908768,0,1,1,-82.3001051580981,1.69555798496162
351,949.488364963711,202.440898205107,8,1,0,0,no_traffic,1.34974735375863,26.9949470751726,0,0,0,0,-93.3237022333748,4.48061103311128
352,745.254563287749,84.8488052296357,0,0,0,0,no_traffic,0.329240502472452,6.58481004944904,0,0,0,0,-100.086675524283,-4.14043928930902
353,1039.3076933044,272.467985124272,8,1,0,0,no_traffic,1.52757984873094,30.5515969746187,0,0,0,0,-93.080177331517,5.48835172701003
354,521.54750293306,668.848955106164,9,1,1,6.64088170836908,high_rate,1.11557748440764,22.3115496881528,6.64088170836908,0,1,1,-91.5613993917025,3.04961370988129
355,262.057155171552,790.311109447343,5,1,0,0,no_traffic,0.610309654567696,12.2061930913539,0,0,0,0,-91.7900176447069,-0.809037972655106
356,-188.907642828339,550.776182569127,6,1,0,0,no_traffic,0.655776000436031,13.1155200087206,0,0,0,0,-97.8326464486547,-0.38907550320006
357,-285.443748241095,372.384075507914,20,1,0,0,no_traffic,1.07192450588934,21.4384901177868,0,0,0,0,-96.8335860577981,2.7657744129073
358,217.498433749648,-1110.35591610668,14,1,0,0,no_traffic,1.59960401474572,31.9920802949145,0,0,0,0,-97.8695274374487,5.8817565251368
359,-275.213590283498,1096.98166995398,6,1,0,0,no_traffic,2.13531809118075,42.706361823615,0,0,0,0,-96.7882243765126,8.62413369167565
360,1085.78422185301,-374.663200775513,11,1,0,0,no_traffic,1.71571393118081,34.3142786236163,0,0,0,0,-92.6502621211506,6.50115617554213
361,781.742315374324,-35.6748065192917,10,1,0,0,no_traffic,0.651991396016904,13.0398279203381,0,0,0,0,-96.9946067947537,-0.423221849255291
362,-72.3375859279499,-614.156355484168,13,1,0,0,no_traffic,1.98198582124796,39.6397164249593,0,0,0,0,-86.7146339217554,7.86587191810394
363,-196.818060483943,-543.211125912932,15,1,0,0,no_traffic,1.46385539345254,29.2771078690508,0,0,0,0,-92.4775123464094,5.13362575090944
364,-523.565626474335,-486.60645767919,17,1,0,0,no_traffic,2.65411013312416,53.0822026624832,0,0,0,0,-83.4721886462374,11.0882909705362
365,842.727533644781,98.884991193381,8,1,1,4.37319108320001,normal_rate,1.59909150627039,31.9818301254077,4.37319108320001,0,1,1,-92.1483298785199,5.87898343584479
366,722.989081192958,-476.461394809624,11,1,0,0,no_traffic,4.5,90,0,0,0,0,-69.6156810593577,24.2977742561695
367,128.080500647864,-574.140467163526,13,1,0,0,no_traffic,3.42184474345186,68.4368948690372,0,0,0,0,-83.6795924947737,14.5662286533257
368,621.522329680247,-218.294628268013,10,1,0,0,no_traffic,0.945435194851733,18.9087038970347,0,0,0,0,-93.2379835977449,1.90393334310136
369,807.895271511534,-805.120426096579,11,1,0,0,no_traffic,1.57942893839449,31.5885787678899,0,0,0,0,-96.7145650862962,5.77231573129481
370,-583.77748378052,457.335381142167,19,1,0,0,no_traffic,1.95473892147334,39.0947784294668,0,0,0,0,-77.7622874448167,7.72924112080681
371,-114.272722453555,-804.390685316239,15,1,1,2.14912585106806,low_rate,4.5,90,2.14912585106806,0,1,1,-68.4887819689737,30.1170697866271
372,-856.864266606507,63.5393220948085,3,1,1,4.91134124977659,normal_rate,0.860230149999343,17.2046029999869,4.91134124977659,0,1,1,-100.316883879926,1.28361280614044
373,1049.13031736511,527.856584473765,7,1,0,0,no_traffic,1.16163032257572,23.2326064515144,0,0,0,0,-92.3557358789452,3.34254383168322
374,245.327113584758,-992.663551805374,14,1,0,0,no_traffic,4.5,90,0,0,0,0,-88.1830191042439,20.7387448786136
375,-626.997941839785,169.96811162229,3,1,0,0,no_traffic,0.907005497963831,18.1401099592766,0,0,0,0,-88.0840748456608,1.62862544016983
376,396.731606599538,-614.696175240956,12,1,0,0,no_traffic,0.527665892165959,10.5533178433192,0,0,0,0,-97.2636138016436,-1.63525058552355
377,272.947115987378,1168.92307573754,4,1,0,0,no_traffic,2.04053300079472,40.8106600158944,0,0,0,0,-101.082060012521,8.1574524185133
378,-327.729228018287,-41.5484048869419,3,1,0,0,no_traffic,1.27230660111368,25.4461320222736,0,0,0,0,-89.2175979524527,4.02243564273351
379,-892.913839192627,772.652813151936,0,0,0,0,no_traffic,0.568551069598656,11.3710213919731,0,0,0,0,-105.246820206381,-1.21532067961402
380,396.437030944219,126.825568532455,0,0,0,0,no_traffic,0.383585807257819,7.67171614515637,0,0,0,0,-97.6064212462438,-3.35323337654331
