split,scenario_name,metric_name,metric_value,module_name,model_name
test,outage_sector,within_0p01,0.897435897435897,LB/MLB,LSBoost
test,outage_sector,within_0p05,0.961538461538462,LB/MLB,LSBoost
test,outage_sector,within_0p10,1,LB/MLB,LSBoost
test,overload,MAE,0.169462859891563,LB/MLB,LSBoost
test,overload,RMSE,0.277133384140424,LB/MLB,LSBoost
test,overload,R2,-0.154010562831538,LB/MLB,LSBoost
test,overload,mean_error,0.148451911250408,LB/MLB,LSBoost
test,overload,median_absolute_error,0.00805753885106097,LB/MLB,LSBoost
test,overload,pearson_r,0.422386002282021,LB/MLB,LSBoost
test,overload,spearman_rho,0.458290719060784,LB/MLB,LSBoost
test,overload,within_0p01,0.504977375565611,LB/MLB,LSBoost
test,overload,within_0p05,0.545701357466063,LB/MLB,LSBoost
test,overload,within_0p10,0.625339366515837,LB/MLB,LSBoost
test,ALL,top1_oracle_match,0.851851851851852,LB/MLB,LSBoost
test,ALL,top2_oracle_match,0.873015873015873,LB/MLB,LSBoost
test,ALL,mean_oracle_regret,0.0165095692733787,LB/MLB,LSBoost
test,ALL,median_oracle_regret,0,LB/MLB,LSBoost
test,ALL,max_oracle_regret,0.1338,LB/MLB,LSBoost
test,ALL,regret_le_0p01,0.867724867724868,LB/MLB,LSBoost
test,ALL,regret_le_0p05,0.878306878306878,LB/MLB,LSBoost
test_safe,ALL,MAE,0.00303140089029049,LB/MLB,LSBoost
test_safe,ALL,RMSE,0.00928273586107151,LB/MLB,LSBoost
test_safe,ALL,R2,0.995347895300096,LB/MLB,LSBoost
test_safe,ALL,mean_error,0.000657110716554791,LB/MLB,LSBoost
test_safe,ALL,median_absolute_error,0.000204587758173141,LB/MLB,LSBoost
test_safe,ALL,pearson_r,0.997682965625482,LB/MLB,LSBoost
test_safe,ALL,spearman_rho,0.985846934276703,LB/MLB,LSBoost
test_safe,ALL,within_0p01,0.919943820224719,LB/MLB,LSBoost
test_safe,ALL,within_0p05,0.992977528089888,LB/MLB,LSBoost
test_safe,ALL,within_0p10,0.998595505617977,LB/MLB,LSBoost
test_unsafe,ALL,MAE,0.2042986738373,LB/MLB,LSBoost
test_unsafe,ALL,RMSE,0.306230379551357,LB/MLB,LSBoost
test_unsafe,ALL,R2,-0.468601226308767,LB/MLB,LSBoost
test_unsafe,ALL,mean_error,0.179303761184186,LB/MLB,LSBoost
test_unsafe,ALL,median_absolute_error,0.0806027829413368,LB/MLB,LSBoost
test_unsafe,ALL,pearson_r,0.212787421094713,LB/MLB,LSBoost
test_unsafe,ALL,spearman_rho,0.312153327151392,LB/MLB,LSBoost
test_unsafe,ALL,within_0p01,0.420057306590258,LB/MLB,LSBoost
test_unsafe,ALL,within_0p05,0.464756446991404,LB/MLB,LSBoost
test_unsafe,ALL,within_0p10,0.555300859598854,LB/MLB,LSBoost
train,ALL,MAE,0.0436746866075361,ES,Linear_Ridge
train,ALL,RMSE,0.049500220183351,ES,Linear_Ridge
train,ALL,R2,0.949430133677385,ES,Linear_Ridge
train,ALL,mean_error,-0.000172955192185341,ES,Linear_Ridge
train,ALL,median_absolute_error,0.0407714614622029,ES,Linear_Ridge
train,ALL,pearson_r,0.974387434787998,ES,Linear_Ridge
train,ALL,spearman_rho,0.940586695427909,ES,Linear_Ridge
train,ALL,within_0p01,0.124843945068664,ES,Linear_Ridge
train,ALL,within_0p05,0.749687890137328,ES,Linear_Ridge
train,ALL,within_0p10,0.969413233458177,ES,Linear_Ridge
train,degraded_sector,MAE,0.0474992775041589,ES,Linear_Ridge
train,degraded_sector,RMSE,0.0519972195102073,ES,Linear_Ridge
train,degraded_sector,R2,0.931116579969414,ES,Linear_Ridge
train,degraded_sector,mean_error,-0.000927707242657566,ES,Linear_Ridge
train,degraded_sector,median_absolute_error,0.0416011894698514,ES,Linear_Ridge
train,degraded_sector,pearson_r,0.964964311052863,ES,Linear_Ridge
train,degraded_sector,spearman_rho,0.924373661794265,ES,Linear_Ridge
train,degraded_sector,within_0p01,0.0410958904109589,ES,Linear_Ridge
train,degraded_sector,within_0p05,0.73972602739726,ES,Linear_Ridge
train,degraded_sector,within_0p10,0.945205479452055,ES,Linear_Ridge
train,handover_stress,MAE,0.0424652938998371,ES,Linear_Ridge
train,handover_stress,RMSE,0.0471011155566216,ES,Linear_Ridge
train,handover_stress,R2,0.953435411729703,ES,Linear_Ridge
train,handover_stress,mean_error,0.00298821965991977,ES,Linear_Ridge
train,handover_stress,median_absolute_error,0.0398306737208445,ES,Linear_Ridge
train,handover_stress,pearson_r,0.977207313898562,ES,Linear_Ridge
train,handover_stress,spearman_rho,0.929032114749014,ES,Linear_Ridge
train,handover_stress,within_0p01,0.0869565217391304,ES,Linear_Ridge
train,handover_stress,within_0p05,0.826086956521739,ES,Linear_Ridge
train,handover_stress,within_0p10,0.956521739130435,ES,Linear_Ridge
train,low_load,MAE,0.0424030591835843,ES,Linear_Ridge
train,low_load,RMSE,0.0483000046342858,ES,Linear_Ridge
train,low_load,R2,0.95318523517859,ES,Linear_Ridge
train,low_load,mean_error,-0.000295060439514903,ES,Linear_Ridge
train,low_load,median_absolute_error,0.0406305890786655,ES,Linear_Ridge
train,low_load,pearson_r,0.976312986715684,ES,Linear_Ridge
train,low_load,spearman_rho,0.942373045304804,ES,Linear_Ridge
train,low_load,within_0p01,0.141579731743666,ES,Linear_Ridge
train,low_load,within_0p05,0.755588673621461,ES,Linear_Ridge
train,low_load,within_0p10,0.970193740685544,ES,Linear_Ridge
train,low_load_energy_saving_candidate,MAE,0.0422261569236567,ES,Linear_Ridge
train,low_load_energy_saving_candidate,RMSE,0.0476724025945725,ES,Linear_Ridge
train,low_load_energy_saving_candidate,R2,0.95467495862946,ES,Linear_Ridge
train,low_load_energy_saving_candidate,mean_error,-0.000413084193869436,ES,Linear_Ridge
train,low_load_energy_saving_candidate,median_absolute_error,0.040510183799092,ES,Linear_Ridge
train,low_load_energy_saving_candidate,pearson_r,0.977139197947553,ES,Linear_Ridge
train,low_load_energy_saving_candidate,spearman_rho,0.940660697604771,ES,Linear_Ridge
train,low_load_energy_saving_candidate,within_0p01,0.131375579598145,ES,Linear_Ridge
train,low_load_energy_saving_candidate,within_0p05,0.772797527047913,ES,Linear_Ridge
train,low_load_energy_saving_candidate,within_0p10,0.975270479134467,ES,Linear_Ridge
train,mixed_conflict,MAE,0.0501693262791555,ES,Linear_Ridge
train,mixed_conflict,RMSE,0.0521799671034792,ES,Linear_Ridge
train,mixed_conflict,R2,0.802788666950101,ES,Linear_Ridge
train,mixed_conflict,mean_error,0.0143453012382383,ES,Linear_Ridge
train,mixed_conflict,median_absolute_error,0.0501693262791555,ES,Linear_Ridge
train,mixed_conflict,pearson_r,NaN,ES,Linear_Ridge
train,mixed_conflict,spearman_rho,NaN,ES,Linear_Ridge
train,mixed_conflict,within_0p01,0,ES,Linear_Ridge
train,mixed_conflict,within_0p05,0.5,ES,Linear_Ridge
train,mixed_conflict,within_0p10,1,ES,Linear_Ridge
train,normal,MAE,0.0426722167906659,ES,Linear_Ridge
train,normal,RMSE,0.0465961099179487,ES,Linear_Ridge
train,normal,R2,0.954217377195498,ES,Linear_Ridge
train,normal,mean_error,-0.000532634436275656,ES,Linear_Ridge
train,normal,median_absolute_error,0.0400282406350296,ES,Linear_Ridge
train,normal,pearson_r,0.9784496690751,ES,Linear_Ridge
train,normal,spearman_rho,0.923470094697573,ES,Linear_Ridge
train,normal,within_0p01,0.0740740740740741,ES,Linear_Ridge
train,normal,within_0p05,0.833333333333333,ES,Linear_Ridge
train,normal,within_0p10,0.981481481481482,ES,Linear_Ridge
train,outage_sector,MAE,0.0578807842474133,ES,Linear_Ridge
train,outage_sector,RMSE,0.064934156868481,ES,Linear_Ridge
train,outage_sector,R2,0.882887400949434,ES,Linear_Ridge
train,outage_sector,mean_error,0.00150675670760726,ES,Linear_Ridge
train,outage_sector,median_absolute_error,0.0457692976152299,ES,Linear_Ridge
train,outage_sector,pearson_r,0.94703005343223,ES,Linear_Ridge
train,outage_sector,spearman_rho,0.941806220522291,ES,Linear_Ridge
train,outage_sector,within_0p01,0.0841121495327103,ES,Linear_Ridge
train,outage_sector,within_0p05,0.523364485981308,ES,Linear_Ridge
train,outage_sector,within_0p10,0.953271028037383,ES,Linear_Ridge
train,overload,MAE,0.0876693262791555,ES,Linear_Ridge
train,overload,RMSE,0.0902327339638707,ES,Linear_Ridge
train,overload,R2,-0.272179106030415,ES,Linear_Ridge
train,overload,mean_error,-0.0213549879033828,ES,Linear_Ridge
train,overload,median_absolute_error,0.0876693262791555,ES,Linear_Ridge
train,overload,pearson_r,NaN,ES,Linear_Ridge
train,overload,spearman_rho,NaN,ES,Linear_Ridge
train,overload,within_0p01,0,ES,Linear_Ridge
train,overload,within_0p05,0,ES,Linear_Ridge
train,overload,within_0p10,0.5,ES,Linear_Ridge
test,ALL,MAE,0.0816382620349565,ES,Linear_Ridge
test,ALL,RMSE,0.115894492193269,ES,Linear_Ridge
test,ALL,R2,0.664603016271133,ES,Linear_Ridge
test,ALL,mean_error,0.0475429702209901,ES,Linear_Ridge
test,ALL,median_absolute_error,0.0433229982998724,ES,Linear_Ridge
test,ALL,pearson_r,0.877246429813091,ES,Linear_Ridge
test,ALL,spearman_rho,0.731211821801113,ES,Linear_Ridge
test,ALL,within_0p01,0.10355486862442,ES,Linear_Ridge
test,ALL,within_0p05,0.605873261205564,ES,Linear_Ridge
test,ALL,within_0p10,0.768160741885626,ES,Linear_Ridge
test,degraded_sector,MAE,0.0999538495123433,ES,Linear_Ridge
test,degraded_sector,RMSE,0.141170084453592,ES,Linear_Ridge
test,degraded_sector,R2,0.379316550548725,ES,Linear_Ridge
test,degraded_sector,mean_error,0.0539017079824879,ES,Linear_Ridge
test,degraded_sector,median_absolute_error,0.0449004870753134,ES,Linear_Ridge
test,degraded_sector,pearson_r,0.787294655007123,ES,Linear_Ridge
test,degraded_sector,spearman_rho,0.602173920165131,ES,Linear_Ridge
test,degraded_sector,within_0p01,0.0526315789473684,ES,Linear_Ridge
test,degraded_sector,within_0p05,0.526315789473684,ES,Linear_Ridge
test,degraded_sector,within_0p10,0.684210526315789,ES,Linear_Ridge
test,handover_stress,MAE,0.0863637836322156,ES,Linear_Ridge
test,handover_stress,RMSE,0.115802432807469,ES,Linear_Ridge
test,handover_stress,R2,0.628260899268452,ES,Linear_Ridge
test,handover_stress,mean_error,0.0540133900719176,ES,Linear_Ridge
test,handover_stress,median_absolute_error,0.0440275313420484,ES,Linear_Ridge
test,handover_stress,pearson_r,0.87981285552054,ES,Linear_Ridge
test,handover_stress,spearman_rho,0.610613552249354,ES,Linear_Ridge
test,handover_stress,within_0p01,0.0434782608695652,ES,Linear_Ridge
test,handover_stress,within_0p05,0.608695652173913,ES,Linear_Ridge
test,handover_stress,within_0p10,0.695652173913043,ES,Linear_Ridge
test,low_load,MAE,0.0760041210842362,ES,Linear_Ridge
test,low_load,RMSE,0.108025999599824,ES,Linear_Ridge
test,low_load,R2,0.716903345895608,ES,Linear_Ridge
test,low_load,mean_error,0.042955475571923,ES,Linear_Ridge
test,low_load,median_absolute_error,0.0433229982998724,ES,Linear_Ridge
test,low_load,pearson_r,0.893851456830276,ES,Linear_Ridge
test,low_load,spearman_rho,0.767934690483431,ES,Linear_Ridge
test,low_load,within_0p01,0.120622568093385,ES,Linear_Ridge
test,low_load,within_0p05,0.614785992217899,ES,Linear_Ridge
test,low_load,within_0p10,0.785992217898833,ES,Linear_Ridge
test,low_load_energy_saving_candidate,MAE,0.0850161211322752,ES,Linear_Ridge
test,low_load_energy_saving_candidate,RMSE,0.120880352447783,ES,Linear_Ridge
test,low_load_energy_saving_candidate,R2,0.637559411906943,ES,Linear_Ridge
test,low_load_energy_saving_candidate,mean_error,0.0521465057409259,ES,Linear_Ridge
test,low_load_energy_saving_candidate,median_absolute_error,0.0428103856793361,ES,Linear_Ridge
test,low_load_energy_saving_candidate,pearson_r,0.870266288097599,ES,Linear_Ridge
test,low_load_energy_saving_candidate,spearman_rho,0.705378133220166,ES,Linear_Ridge
test,low_load_energy_saving_candidate,within_0p01,0.0985915492957746,ES,Linear_Ridge
test,low_load_energy_saving_candidate,within_0p05,0.616197183098592,ES,Linear_Ridge
test,low_load_energy_saving_candidate,within_0p10,0.75,ES,Linear_Ridge
test,mixed_conflict,MAE,0.0345558572834137,ES,Linear_Ridge
test,mixed_conflict,RMSE,0.0417322537235444,ES,Linear_Ridge
test,mixed_conflict,R2,0.955590794708552,ES,Linear_Ridge
test,mixed_conflict,mean_error,0.00521032332097046,ES,Linear_Ridge
test,mixed_conflict,median_absolute_error,0.0406893816517349,ES,Linear_Ridge
test,mixed_conflict,pearson_r,0.983782855076263,ES,Linear_Ridge
test,mixed_conflict,spearman_rho,1,ES,Linear_Ridge
test,mixed_conflict,within_0p01,0.333333333333333,ES,Linear_Ridge
test,mixed_conflict,within_0p05,0.666666666666667,ES,Linear_Ridge
test,mixed_conflict,within_0p10,1,ES,Linear_Ridge
test,normal,MAE,0.052979981692938,ES,Linear_Ridge
test,normal,RMSE,0.0739982240551061,ES,Linear_Ridge
test,normal,R2,0.881203878536819,ES,Linear_Ridge
test,normal,mean_error,0.0115349808762146,ES,Linear_Ridge
test,normal,median_absolute_error,0.0420580534268855,ES,Linear_Ridge
test,normal,pearson_r,0.945793882999083,ES,Linear_Ridge
test,normal,spearman_rho,0.912196060414021,ES,Linear_Ridge
test,normal,within_0p01,0.210526315789474,ES,Linear_Ridge
test,normal,within_0p05,0.631578947368421,ES,Linear_Ridge
test,normal,within_0p10,0.894736842105263,ES,Linear_Ridge
test,outage_sector,MAE,0.101671982016719,ES,Linear_Ridge
test,outage_sector,RMSE,0.136170757327096,ES,Linear_Ridge
test,outage_sector,R2,0.36161394520073,ES,Linear_Ridge
test,outage_sector,mean_error,0.0599637856664562,ES,Linear_Ridge
test,outage_sector,median_absolute_error,0.0684565993809316,ES,Linear_Ridge
test,outage_sector,pearson_r,0.806435049833764,ES,Linear_Ridge
test,outage_sector,spearman_rho,0.58941882786386,ES,Linear_Ridge
test,outage_sector,within_0p01,0.025,ES,Linear_Ridge
test,outage_sector,within_0p05,0.475,ES,Linear_Ridge
test,outage_sector,within_0p10,0.775,ES,Linear_Ridge
test,overload,MAE,0.0398306737208445,ES,Linear_Ridge
test,overload,RMSE,0.0402328836307026,ES,Linear_Ridge
test,overload,R2,0.96240534358562,ES,Linear_Ridge
test,overload,mean_error,0.00567471199139532,ES,Linear_Ridge
test,overload,median_absolute_error,0.0398306737208445,ES,Linear_Ridge
test,overload,pearson_r,NaN,ES,Linear_Ridge
test,overload,spearman_rho,NaN,ES,Linear_Ridge
test,overload,within_0p01,0,ES,Linear_Ridge
test,overload,within_0p05,1,ES,Linear_Ridge
test,overload,within_0p10,1,ES,Linear_Ridge
test,ALL,top1_oracle_match,1,ES,Linear_Ridge
test,ALL,top2_oracle_match,1,ES,Linear_Ridge
test,ALL,mean_oracle_regret,0,ES,Linear_Ridge
test,ALL,median_oracle_regret,0,ES,Linear_Ridge
test,ALL,max_oracle_regret,0,ES,Linear_Ridge
test,ALL,regret_le_0p01,1,ES,Linear_Ridge
test,ALL,regret_le_0p05,1,ES,Linear_Ridge
test_safe,ALL,MAE,0.0429136825016869,ES,Linear_Ridge
test_safe,ALL,RMSE,0.0487922665142942,ES,Linear_Ridge
test_safe,ALL,R2,0.951918470593841,ES,Linear_Ridge
test_safe,ALL,mean_error,-8.75919693389753e-05,ES,Linear_Ridge
test_safe,ALL,median_absolute_error,0.0405255912566678,ES,Linear_Ridge
test_safe,ALL,pearson_r,0.975676986231204,ES,Linear_Ridge
test_safe,ALL,spearman_rho,0.94159664751052,ES,Linear_Ridge
test_safe,ALL,within_0p01,0.130604288499025,ES,Linear_Ridge
test_safe,ALL,within_0p05,0.764132553606238,ES,Linear_Ridge
test_safe,ALL,within_0p10,0.968810916179337,ES,Linear_Ridge
test_unsafe,ALL,MAE,0.229889823979489,ES,Linear_Ridge
test_unsafe,ALL,RMSE,0.236089258894923,ES,Linear_Ridge
test_unsafe,ALL,R2,-17.5841812916145,ES,Linear_Ridge
test_unsafe,ALL,mean_error,0.229889823979489,ES,Linear_Ridge
test_unsafe,ALL,median_absolute_error,0.225465410430424,ES,Linear_Ridge
test_unsafe,ALL,pearson_r,0.297716880366178,ES,Linear_Ridge
test_unsafe,ALL,spearman_rho,0.294335340839661,ES,Linear_Ridge
test_unsafe,ALL,within_0p01,0,ES,Linear_Ridge
test_unsafe,ALL,within_0p05,0,ES,Linear_Ridge
test_unsafe,ALL,within_0p10,0,ES,Linear_Ridge
train,ALL,MAE,0.0085622835766703,ES,Random_Forest
train,ALL,RMSE,0.00974270943517026,ES,Random_Forest
train,ALL,R2,0.998040988231431,ES,Random_Forest
train,ALL,mean_error,-2.61261803460893e-05,ES,Random_Forest
train,ALL,median_absolute_error,0.00776534262399034,ES,Random_Forest
train,ALL,pearson_r,0.999496870419499,ES,Random_Forest
train,ALL,spearman_rho,0.945238961996797,ES,Random_Forest
train,ALL,within_0p01,0.710362047440699,ES,Random_Forest
train,ALL,within_0p05,1,ES,Random_Forest
train,ALL,within_0p10,1,ES,Random_Forest
train,degraded_sector,MAE,0.0104000026179793,ES,Random_Forest
train,degraded_sector,RMSE,0.0125018436497012,ES,Random_Forest
train,degraded_sector,R2,0.996017987800387,ES,Random_Forest
train,degraded_sector,mean_error,0.000773709740351454,ES,Random_Forest
train,degraded_sector,median_absolute_error,0.00862468080625619,ES,Random_Forest
train,degraded_sector,pearson_r,0.998941679346755,ES,Random_Forest
train,degraded_sector,spearman_rho,0.928191601643564,ES,Random_Forest
train,degraded_sector,within_0p01,0.657534246575342,ES,Random_Forest
train,degraded_sector,within_0p05,1,ES,Random_Forest
train,degraded_sector,within_0p10,1,ES,Random_Forest
train,handover_stress,MAE,0.0106470362111284,ES,Random_Forest
train,handover_stress,RMSE,0.0116537400876792,ES,Random_Forest
train,handover_stress,R2,0.9971494803676,ES,Random_Forest
train,handover_stress,mean_error,7.56582534781271e-05,ES,Random_Forest
train,handover_stress,median_absolute_error,0.00965290835035375,ES,Random_Forest
train,handover_stress,pearson_r,0.999520672942064,ES,Random_Forest
train,handover_stress,spearman_rho,0.932339455848156,ES,Random_Forest
train,handover_stress,within_0p01,0.543478260869565,ES,Random_Forest
train,handover_stress,within_0p05,1,ES,Random_Forest
train,handover_stress,within_0p10,1,ES,Random_Forest
train,low_load,MAE,0.00834748681027136,ES,Random_Forest
train,low_load,RMSE,0.00956819342310487,ES,Random_Forest
train,low_load,R2,0.998162834025766,ES,Random_Forest
train,low_load,mean_error,-3.77572790124719e-05,ES,Random_Forest
train,low_load,median_absolute_error,0.00745291278276671,ES,Random_Forest
train,low_load,pearson_r,0.999519150379349,ES,Random_Forest
train,low_load,spearman_rho,0.948214070399386,ES,Random_Forest
train,low_load,within_0p01,0.731743666169896,ES,Random_Forest
train,low_load,within_0p05,1,ES,Random_Forest
train,low_load,within_0p10,1,ES,Random_Forest
train,low_load_energy_saving_candidate,MAE,0.00817493542616566,ES,Random_Forest
train,low_load_energy_saving_candidate,RMSE,0.0092243211706549,ES,Random_Forest
train,low_load_energy_saving_candidate,R2,0.998303034705166,ES,Random_Forest
train,low_load_energy_saving_candidate,mean_error,5.61828023540235e-05,ES,Random_Forest
train,low_load_energy_saving_candidate,median_absolute_error,0.00739389512631755,ES,Random_Forest
train,low_load_energy_saving_candidate,pearson_r,0.999570325473934,ES,Random_Forest
train,low_load_energy_saving_candidate,spearman_rho,0.944901224682974,ES,Random_Forest
train,low_load_energy_saving_candidate,within_0p01,0.735703245749614,ES,Random_Forest
train,low_load_energy_saving_candidate,within_0p05,1,ES,Random_Forest
train,low_load_energy_saving_candidate,within_0p10,1,ES,Random_Forest
train,mixed_conflict,MAE,0.0221954777390278,ES,Random_Forest
train,mixed_conflict,RMSE,0.0229039291631872,ES,Random_Forest
train,mixed_conflict,R2,0.962003442563165,ES,Random_Forest
train,mixed_conflict,mean_error,0.00565249847842691,ES,Random_Forest
train,mixed_conflict,median_absolute_error,0.0221954777390278,ES,Random_Forest
train,mixed_conflict,pearson_r,NaN,ES,Random_Forest
train,mixed_conflict,spearman_rho,NaN,ES,Random_Forest
train,mixed_conflict,within_0p01,0,ES,Random_Forest
train,mixed_conflict,within_0p05,1,ES,Random_Forest
train,mixed_conflict,within_0p10,1,ES,Random_Forest
train,normal,MAE,0.00944652053975546,ES,Random_Forest
train,normal,RMSE,0.010326388349279,ES,Random_Forest
train,normal,R2,0.997751472236652,ES,Random_Forest
train,normal,mean_error,-0.000428136379037644,ES,Random_Forest
train,normal,median_absolute_error,0.00839459769316739,ES,Random_Forest
train,normal,pearson_r,0.999574469867187,ES,Random_Forest
train,normal,spearman_rho,0.925628924938734,ES,Random_Forest
train,normal,within_0p01,0.648148148148148,ES,Random_Forest
train,normal,within_0p05,1,ES,Random_Forest
train,normal,within_0p10,1,ES,Random_Forest
train,outage_sector,MAE,0.00943115424425247,ES,Random_Forest
train,outage_sector,RMSE,0.0101358004872069,ES,Random_Forest
train,outage_sector,R2,0.997146529978538,ES,Random_Forest
train,outage_sector,mean_error,-0.000814813170040068,ES,Random_Forest
train,outage_sector,median_absolute_error,0.00895874569444914,ES,Random_Forest
train,outage_sector,pearson_r,0.999326798394119,ES,Random_Forest
train,outage_sector,spearman_rho,0.945831962270116,ES,Random_Forest
train,outage_sector,within_0p01,0.579439252336449,ES,Random_Forest
train,outage_sector,within_0p05,1,ES,Random_Forest
train,outage_sector,within_0p10,1,ES,Random_Forest
train,overload,MAE,0.00691549691015148,ES,Random_Forest
train,overload,RMSE,0.00785216669110134,ES,Random_Forest
train,overload,R2,0.990366168477369,ES,Random_Forest
train,overload,mean_error,-0.00691549691015148,ES,Random_Forest
train,overload,median_absolute_error,0.00691549691015148,ES,Random_Forest
train,overload,pearson_r,NaN,ES,Random_Forest
train,overload,spearman_rho,NaN,ES,Random_Forest
train,overload,within_0p01,0.5,ES,Random_Forest
train,overload,within_0p05,1,ES,Random_Forest
train,overload,within_0p10,1,ES,Random_Forest
test,ALL,MAE,0.0187750091506871,ES,Random_Forest
test,ALL,RMSE,0.0348546730244673,ES,Random_Forest
test,ALL,R2,0.969664190762776,ES,Random_Forest
test,ALL,mean_error,0.0103588631623041,ES,Random_Forest
test,ALL,median_absolute_error,0.00860209769316739,ES,Random_Forest
test,ALL,pearson_r,0.986140827789851,ES,Random_Forest
test,ALL,spearman_rho,0.954400829370078,ES,Random_Forest
test,ALL,within_0p01,0.57032457496136,ES,Random_Forest
test,ALL,within_0p05,0.905718701700155,ES,Random_Forest
test,ALL,within_0p10,0.959814528593508,ES,Random_Forest
test,degraded_sector,MAE,0.0296865779955667,ES,Random_Forest
test,degraded_sector,RMSE,0.0549373718767995,ES,Random_Forest
test,degraded_sector,R2,0.906001575356065,ES,Random_Forest
test,degraded_sector,mean_error,0.0202925619670901,ES,Random_Forest
test,degraded_sector,median_absolute_error,0.0100848607307149,ES,Random_Forest
test,degraded_sector,pearson_r,0.958906141117948,ES,Random_Forest
test,degraded_sector,spearman_rho,0.924960841334729,ES,Random_Forest
test,degraded_sector,within_0p01,0.473684210526316,ES,Random_Forest
test,degraded_sector,within_0p05,0.842105263157895,ES,Random_Forest
test,degraded_sector,within_0p10,0.894736842105263,ES,Random_Forest
test,handover_stress,MAE,0.0155524349081895,ES,Random_Forest
test,handover_stress,RMSE,0.0316281250802682,ES,Random_Forest
test,handover_stress,R2,0.972270006181018,ES,Random_Forest
test,handover_stress,mean_error,0.00575739422081459,ES,Random_Forest
test,handover_stress,median_absolute_error,0.00788309258427927,ES,Random_Forest
test,handover_stress,pearson_r,0.986647034962134,ES,Random_Forest
test,handover_stress,spearman_rho,0.947983856650281,ES,Random_Forest
test,handover_stress,within_0p01,0.652173913043478,ES,Random_Forest
test,handover_stress,within_0p05,0.956521739130435,ES,Random_Forest
test,handover_stress,within_0p10,0.956521739130435,ES,Random_Forest
test,low_load,MAE,0.017071669277303,ES,Random_Forest
test,low_load,RMSE,0.0301441610521654,ES,Random_Forest
test,low_load,R2,0.97795629694928,ES,Random_Forest
test,low_load,mean_error,0.00819532464157089,ES,Random_Forest
test,low_load,median_absolute_error,0.00852172448968517,ES,Random_Forest
test,low_load,pearson_r,0.989897419018208,ES,Random_Forest
test,low_load,spearman_rho,0.952852301890998,ES,Random_Forest
test,low_load,within_0p01,0.56420233463035,ES,Random_Forest
test,low_load,within_0p05,0.918287937743191,ES,Random_Forest
test,low_load,within_0p10,0.976653696498054,ES,Random_Forest
test,low_load_energy_saving_candidate,MAE,0.0195914987897807,ES,Random_Forest
test,low_load_energy_saving_candidate,RMSE,0.0367428477165632,ES,Random_Forest
test,low_load_energy_saving_candidate,R2,0.966513402900904,ES,Random_Forest
test,low_load_energy_saving_candidate,mean_error,0.0117486469635194,ES,Random_Forest
test,low_load_energy_saving_candidate,median_absolute_error,0.0085307502888442,ES,Random_Forest
test,low_load_energy_saving_candidate,pearson_r,0.984879749788638,ES,Random_Forest
test,low_load_energy_saving_candidate,spearman_rho,0.955371202051836,ES,Random_Forest
test,low_load_energy_saving_candidate,within_0p01,0.573943661971831,ES,Random_Forest
test,low_load_energy_saving_candidate,within_0p05,0.897887323943662,ES,Random_Forest
test,low_load_energy_saving_candidate,within_0p10,0.950704225352113,ES,Random_Forest
test,mixed_conflict,MAE,0.00859447669452428,ES,Random_Forest
test,mixed_conflict,RMSE,0.0106607265560646,ES,Random_Forest
test,mixed_conflict,R2,0.997101969637828,ES,Random_Forest
test,mixed_conflict,mean_error,0.00277703594880449,ES,Random_Forest
test,mixed_conflict,median_absolute_error,0.00680540564327445,ES,Random_Forest
test,mixed_conflict,pearson_r,0.99934155826135,ES,Random_Forest
test,mixed_conflict,spearman_rho,1,ES,Random_Forest
test,mixed_conflict,within_0p01,0.666666666666667,ES,Random_Forest
test,mixed_conflict,within_0p05,1,ES,Random_Forest
test,mixed_conflict,within_0p10,1,ES,Random_Forest
test,normal,MAE,0.0106226146928741,ES,Random_Forest
test,normal,RMSE,0.0153881241466867,ES,Random_Forest
test,normal,R2,0.994862746096438,ES,Random_Forest
test,normal,mean_error,0.00194815878485534,ES,Random_Forest
test,normal,median_absolute_error,0.00665360911386426,ES,Random_Forest
test,normal,pearson_r,0.997827381396919,ES,Random_Forest
test,normal,spearman_rho,0.968359075057189,ES,Random_Forest
test,normal,within_0p01,0.684210526315789,ES,Random_Forest
test,normal,within_0p05,0.947368421052632,ES,Random_Forest
test,normal,within_0p10,1,ES,Random_Forest
test,outage_sector,MAE,0.025751554146941,ES,Random_Forest
test,outage_sector,RMSE,0.0457538816245781,ES,Random_Forest
test,outage_sector,R2,0.927927170171786,ES,Random_Forest
test,outage_sector,mean_error,0.0173572964828796,ES,Random_Forest
test,outage_sector,median_absolute_error,0.00985205575497941,ES,Random_Forest
test,outage_sector,pearson_r,0.968815428848958,ES,Random_Forest
test,outage_sector,spearman_rho,0.939647567218137,ES,Random_Forest
test,outage_sector,within_0p01,0.5,ES,Random_Forest
test,outage_sector,within_0p05,0.85,ES,Random_Forest
test,outage_sector,within_0p10,0.925,ES,Random_Forest
test,overload,MAE,0.00830000000000151,ES,Random_Forest
test,overload,RMSE,0.00834618171806856,ES,Random_Forest
test,overload,R2,0.998382145466198,ES,Random_Forest
test,overload,mean_error,0.000876783480111623,ES,Random_Forest
test,overload,median_absolute_error,0.00830000000000151,ES,Random_Forest
test,overload,pearson_r,NaN,ES,Random_Forest
test,overload,spearman_rho,NaN,ES,Random_Forest
test,overload,within_0p01,1,ES,Random_Forest
test,overload,within_0p05,1,ES,Random_Forest
test,overload,within_0p10,1,ES,Random_Forest
test,ALL,top1_oracle_match,1,ES,Random_Forest
